6.504205e+002;6.299984e+001
6.513523e+002;6.328869e+001
6.522841e+002;6.338398e+001
6.532160e+002;6.347874e+001
6.541478e+002;6.349356e+001
6.550797e+002;6.362511e+001
6.560115e+002;6.383834e+001
6.569433e+002;6.372129e+001
6.578751e+002;6.330362e+001
6.588070e+002;6.267369e+001
6.597388e+002;6.249920e+001
6.606707e+002;6.290684e+001
6.616025e+002;6.312507e+001
6.625343e+002;6.302317e+001
6.634661e+002;6.287470e+001
6.643980e+002;6.251240e+001
6.653298e+002;6.225375e+001
6.662617e+002;6.221600e+001
6.671935e+002;6.244267e+001
6.681253e+002;6.227856e+001
6.690571e+002;6.229351e+001
6.699890e+002;6.261803e+001
6.709208e+002;6.293242e+001
6.718527e+002;6.293114e+001
6.727845e+002;6.287985e+001
6.737163e+002;6.291890e+001
6.746482e+002;6.287581e+001
6.755800e+002;6.267499e+001
6.765118e+002;6.256528e+001
6.774437e+002;6.253057e+001
6.783755e+002;6.259822e+001
6.793073e+002;6.273079e+001
6.802392e+002;6.274784e+001
6.811710e+002;6.286316e+001
6.821028e+002;6.296446e+001
6.830347e+002;6.263632e+001
6.839665e+002;6.266742e+001
6.848983e+002;6.310558e+001
6.858302e+002;6.319940e+001
6.867620e+002;6.302736e+001
6.876938e+002;6.295177e+001
6.886257e+002;6.282863e+001
6.895575e+002;6.276947e+001
6.904894e+002;6.273557e+001
6.914212e+002;6.256326e+001
6.923530e+002;6.232168e+001
6.932849e+002;6.208227e+001
6.942167e+002;6.177368e+001
6.951485e+002;6.146215e+001
6.960804e+002;6.121527e+001
6.970122e+002;6.101306e+001
6.979440e+002;6.072216e+001
6.988759e+002;6.033994e+001
6.998077e+002;5.991726e+001
7.007395e+002;5.966077e+001
7.016714e+002;5.925887e+001
7.026032e+002;5.898528e+001
7.035350e+002;5.894910e+001
7.044669e+002;5.896058e+001
7.053987e+002;5.880376e+001
7.063305e+002;5.859783e+001
7.072624e+002;5.844416e+001
7.081942e+002;5.831947e+001
7.091260e+002;5.837589e+001
7.100579e+002;5.852497e+001
7.109897e+002;5.881923e+001
7.119216e+002;5.925953e+001
7.128534e+002;5.974558e+001
7.137852e+002;6.026259e+001
7.147170e+002;6.046044e+001
7.156489e+002;6.045412e+001
7.165807e+002;6.031770e+001
7.175126e+002;6.021189e+001
7.184444e+002;6.012394e+001
7.193762e+002;5.998360e+001
7.203080e+002;5.999090e+001
7.212399e+002;6.015496e+001
7.221717e+002;6.022507e+001
7.231036e+002;6.020464e+001
7.240354e+002;6.016964e+001
7.249672e+002;6.035136e+001
7.258990e+002;6.058463e+001
7.268309e+002;6.071682e+001
7.277628e+002;6.085239e+001
7.286946e+002;6.102311e+001
7.296264e+002;6.116010e+001
7.305582e+002;6.133116e+001
7.314901e+002;6.154147e+001
7.324219e+002;6.172477e+001
7.333538e+002;6.184415e+001
7.342856e+002;6.204170e+001
7.352174e+002;6.223009e+001
7.361492e+002;6.244301e+001
7.370811e+002;6.261451e+001
7.380129e+002;6.285040e+001
7.389448e+002;6.310958e+001
7.398766e+002;6.335397e+001
7.408084e+002;6.362644e+001
7.417402e+002;6.383064e+001
7.426721e+002;6.401100e+001
7.436039e+002;6.422823e+001
7.445358e+002;6.431902e+001
7.454676e+002;6.433656e+001
7.463994e+002;6.430247e+001
7.473312e+002;6.416577e+001
7.482631e+002;6.401501e+001
7.491949e+002;6.383366e+001
7.501268e+002;6.357209e+001
7.510586e+002;6.329474e+001
7.519904e+002;6.281749e+001
7.529222e+002;6.232794e+001
7.538541e+002;6.195171e+001
7.547859e+002;6.156073e+001
7.557178e+002;6.111836e+001
7.566496e+002;6.070636e+001
7.575814e+002;6.039269e+001
7.585132e+002;6.014059e+001
7.594451e+002;5.999179e+001
7.603770e+002;5.993181e+001
7.613088e+002;5.989791e+001
7.622406e+002;5.991337e+001
7.631724e+002;5.987660e+001
7.641042e+002;5.983342e+001
7.650361e+002;5.985903e+001
7.659680e+002;5.992796e+001
7.668998e+002;5.998963e+001
7.678316e+002;6.008657e+001
7.687634e+002;6.026089e+001
7.696953e+002;6.034818e+001
7.706271e+002;6.032819e+001
7.715590e+002;6.040552e+001
7.724908e+002;6.041130e+001
7.734226e+002;6.040698e+001
7.743544e+002;6.042964e+001
7.752863e+002;6.042769e+001
7.762181e+002;6.032573e+001
7.771500e+002;6.016883e+001
7.780818e+002;5.998733e+001
7.790136e+002;5.985323e+001
7.799454e+002;5.972781e+001
7.808773e+002;5.953437e+001
7.818091e+002;5.939467e+001
7.827410e+002;5.933934e+001
7.836728e+002;5.931782e+001
7.846046e+002;5.935553e+001
7.855364e+002;5.946420e+001
7.864683e+002;5.964396e+001
7.874001e+002;5.965229e+001
7.883320e+002;5.955194e+001
7.892638e+002;5.956010e+001
7.901956e+002;5.951540e+001
7.911274e+002;5.935848e+001
7.920593e+002;5.929184e+001
7.929911e+002;5.933342e+001
7.939230e+002;5.946335e+001
7.948548e+002;5.964598e+001
7.957866e+002;6.002512e+001
7.967184e+002;6.057235e+001
7.976503e+002;6.114772e+001
7.985822e+002;6.178566e+001
7.995140e+002;6.259887e+001
8.004458e+002;6.354576e+001
8.013776e+002;6.446735e+001
8.023094e+002;6.534811e+001
8.032413e+002;6.629569e+001
8.041732e+002;6.717263e+001
8.051050e+002;6.795169e+001
8.060368e+002;6.867571e+001
8.069686e+002;6.928214e+001
8.079005e+002;6.980079e+001
8.088323e+002;7.034132e+001
8.097642e+002;7.084943e+001
8.106960e+002;7.129537e+001
8.116278e+002;7.168468e+001
8.125596e+002;7.201660e+001
8.134915e+002;7.224626e+001
8.144233e+002;7.241451e+001
8.153552e+002;7.251426e+001
8.162870e+002;7.258578e+001
8.172188e+002;7.256217e+001
8.181506e+002;7.240073e+001
8.190825e+002;7.218201e+001
8.200143e+002;7.204655e+001
8.209462e+002;7.201153e+001
8.218780e+002;7.206004e+001
8.228098e+002;7.218089e+001
8.237417e+002;7.233032e+001
8.246735e+002;7.249107e+001
8.256053e+002;7.261596e+001
8.265372e+002;7.268452e+001
8.274690e+002;7.270647e+001
8.284008e+002;7.264766e+001
8.293327e+002;7.263802e+001
8.302645e+002;7.262600e+001
8.311964e+002;7.257007e+001
8.321282e+002;7.255382e+001
8.330600e+002;7.258121e+001
8.339918e+002;7.251322e+001
8.349237e+002;7.238095e+001
8.358555e+002;7.229575e+001
8.367874e+002;7.222830e+001
8.377192e+002;7.211108e+001
8.386510e+002;7.198312e+001
8.395828e+002;7.188491e+001
8.405147e+002;7.177303e+001
8.414465e+002;7.165630e+001
8.423784e+002;7.158228e+001
8.433102e+002;7.149221e+001
8.442420e+002;7.140480e+001
8.451739e+002;7.141138e+001
8.461057e+002;7.144727e+001
8.470375e+002;7.146655e+001
8.479694e+002;7.149789e+001
8.489012e+002;7.150391e+001
8.498330e+002;7.149330e+001
8.507649e+002;7.143884e+001
8.516967e+002;7.137611e+001
8.526285e+002;7.132110e+001
8.535604e+002;7.124955e+001
8.544922e+002;7.110995e+001
8.554240e+002;7.095142e+001
8.563559e+002;7.078700e+001
8.572877e+002;7.059156e+001
8.582195e+002;7.031552e+001
8.591514e+002;7.001738e+001
8.600832e+002;6.970931e+001
8.610151e+002;6.938272e+001
8.619469e+002;6.903087e+001
8.628787e+002;6.868341e+001
8.638105e+002;6.840084e+001
8.647424e+002;6.824824e+001
8.656742e+002;6.826279e+001
8.666061e+002;6.848306e+001
8.675379e+002;6.882763e+001
8.684697e+002;6.927562e+001
8.694016e+002;6.979848e+001
8.703334e+002;7.037556e+001
8.712652e+002;7.089345e+001
8.721971e+002;7.135151e+001
8.731289e+002;7.174454e+001
8.740607e+002;7.202731e+001
8.749926e+002;7.224754e+001
8.759244e+002;7.244523e+001
