Chan	Prompt	Decay	Fit	Residuals
340	0	3291	3258.944	0.5012673
341	0	3327	3242.666	1.310882
342	0	3161	3226.462	-1.046645
343	0	3190	3210.335	-0.3234917
344	0	3167	3194.282	-0.4357441
345	0	3188	3178.304	0.1543052
346	1	3030	3162.4	-2.166741
347	0	3073	3146.57	-1.194687
348	1	3184	3130.813	0.8469912
349	0	3046	3115.13	-1.128055
350	0	3103	3099.52	5.621373E-02
351	0	3166	3083.982	1.310205
352	0	3086	3068.517	0.2832522
353	1	3113	3053.123	0.9654418
354	0	3131	3037.801	1.497962
355	0	2850	3022.55	-2.920346
356	0	2938	3007.37	-1.154638
357	0	3077	2992.26	1.375094
358	0	2947	2977.221	-0.5021777
359	1	2989	2962.252	0.4410249
360	0	2911	2947.352	-0.608137
361	1	2874	2932.521	-0.9859123
362	0	2847	2917.76	-1.198285
363	0	2977	2903.067	1.22171
364	1	2892	2888.443	5.972213E-02
365	1	2842	2873.886	-0.5404958
366	1	3060	2859.397	3.265164
367	0	2799	2844.975	-0.7858552
368	0	2891	2830.621	1.013923
369	0	2790	2816.333	-0.4509
370	1	2784	2802.111	-0.3104848
371	0	2726	2787.956	-1.074445
372	0	2739	2773.866	-0.6030855
373	0	2684	2759.842	-1.326486
374	0	2764	2745.883	0.3118098
375	1	2745	2731.989	0.2247775
376	0	2707	2718.16	-0.1942786
377	1	2696	2704.395	-0.146463
378	0	2701	2690.693	0.1796422
379	0	2667	2677.056	-0.1764864
380	0	2628	2663.482	-0.627772
381	0	2732	2649.97	1.420855
382	1	2552	2636.522	-1.519601
383	0	2618	2623.136	-9.106838E-02
384	0	2647	2609.813	0.6553628
385	0	2571	2596.551	-0.4575181
386	0	2469	2583.351	-2.093301
387	2	2431	2570.212	-2.570051
388	0	2518	2557.135	-0.7087707
389	2	2489	2544.118	-1.004566
390	0	2390	2531.162	-2.630307
391	0	2538	2518.267	0.355848
392	0	2472	2505.43	-0.6115707
393	1	2411	2492.654	-1.514245
394	0	2444	2479.937	-0.661521
395	0	2477	2467.279	0.1776376
396	0	2364	2454.68	-1.69975
397	1	2419	2442.139	-0.4283338
398	0	2379	2429.657	-0.9462759
399	1	2338	2417.233	-1.494142
400	0	2297	2404.866	-2.053772
401	0	2407	2392.557	0.2680757
402	1	2270	2380.305	-2.113758
403	0	2359	2368.111	-0.1709705
404	1	2344	2355.972	-0.225457
405	0	2329	2343.891	-0.2813921
406	0	2394	2331.865	1.156716
407	0	2341	2319.895	0.3977082
408	0	2220	2307.981	-1.706493
409	1	2251	2296.123	-0.8686365
410	0	2266	2284.319	-0.3513859
411	0	2256	2272.571	-0.3186072
412	0	2312	2260.877	0.9699478
413	0	2206	2249.237	-0.8415142
414	0	2228	2237.652	-0.1868378
415	0	2198	2226.12	-0.5483719
416	0	2116	2214.642	-1.963725
417	0	2115	2203.217	-1.756637
418	2	2192	2191.845	3.022982E-03
419	0	2161	2180.526	-0.3843078
420	0	2155	2169.26	-0.2810852
421	0	2034	2158.046	-2.52291
422	2	2121	2146.885	-0.5146405
423	1	2172	2135.775	0.7110157
424	1	2150	2124.716	0.4990062
425	0	2083	2113.71	-0.616588
426	0	2113	2102.754	0.2041275
427	0	2077	2091.849	-0.298611
428	0	2089	2080.995	0.1604664
429	0	2130	2070.192	1.186393
430	0	2092	2059.438	0.6522478
431	1	2115	2048.735	1.31952
432	0	2091	2038.081	1.060297
433	1	2100	2027.477	1.449712
434	0	1990	2016.922	-0.5540763
435	2	2053	2006.417	0.9426796
436	0	1979	1995.959	-0.3500844
437	0	1946	1985.551	-0.8238906
438	0	2004	1975.191	0.590659
439	0	1937	1964.88	-0.5822138
440	0	1977	1954.615	0.4623232
441	0	2000	1944.399	1.141195
442	0	1905	1934.231	-0.61595
443	1	1962	1924.109	0.785814
444	0	1931	1914.035	0.35488
445	0	1952	1904.007	0.9980682
446	0	1931	1894.026	0.7734212
447	0	1872	1884.092	-0.2572142
448	0	1885	1874.203	0.2288046
449	1	1893	1864.361	0.6055454
450	0	1802	1854.564	-1.141361
451	0	1858	1844.813	0.2816476
452	0	1749	1835.107	-1.900024
453	0	1862	1825.447	0.7798064
454	1	1871	1815.831	1.173886
455	0	1819	1806.26	0.27524
