2θ,I,
0,12
0,12
36.70751,12
18.26382,12
0,6
0,6
100,6
49.76466,6
0,24
0,24
20.51311,24
10.20614,24
0,12
0,12
32.43276,12
16.14082,12
0,24
0,24
0.24412,24
0.12139,24
0,8
0,8
45.35573,8
22.56779,8
0,48
0,48
0.49961,48
0.24847,48
0,6
0,6
9.10105,6
4.52828,6
0,12
0,24
0,12
0,24
0.76964,12
4.32059,24
0.38287,12
2.14959,24
0,24
0,24
0.79843,24
0.39757,24
0,24
0,24
0.55334,24
0.27524,24
0,24
0,24
7.18141,24
3.57393,24
0,48
0,24
0,48
0,24
0.28055,48
0.14693,24
0.13954,48
0.07315,24
0,48
0,48
0.35102,48
0.17474,48
0,12
0,12
0.40822,12
0.20306,12
0,24
0,24
0,24
0,24
0.02236,24
9.8E-4,24
0.01111,24
4.9E-4,24
0,24
0,6
0,24
0,6
1.67036,24
0.59232,6
0.83125,24
0.29477,6
0,48
0,24
0,48
0,24
1.00078,24
0.07316,48
0.03637,48
0.49788,24
0,24
0,24
0.6907,24
0.34359,24
0,48
0,48
0.30122,48
0.14993,48
0,24
0,24
0.01154,24
0.00574,24
0,48
0,48
0.11503,48
0.05722,48
0,8
0,8
0.90185,8
0.44862,8
0,48
0,12
0,24
0,48
0,12
0,24
0.2494,48
0.05247,24
0.35301,12
0.12405,48
0.02609,24
0.17561,12
0,24
0,24
0.28728,24
0.14287,24
0,24
0,24
0,48
0,24
0,24
0,48
0.00478,24
0.28486,24
0.07667,48
0.00238,24
0.14169,24
0.03811,48
0,48
0,48
0.17158,48
0.08533,48
0,24
0,24
9.6E-4,24
4.8E-4,24
0,48
0,48
0,48
0,48
0.1516,48
0.01159,48
0.07545,48
0.00578,48
0,6
0,6
0.2308,6
0.11478,6
0,24
0,24
0,48
0,24
0,48
0,24
0.02935,48
0.17342,24
0.00709,24
0.01459,48
0.08627,24
0.00353,24
0,24
0,24
0,24
0,24
0.22335,24
0.54489,24
0.11116,24
0.27109,24
0,48
0,48
0.16646,48
0.08281,48
0,12
0,24
0,12
0,24
0.01266,12
0.35664,24
0.0063,12
0.17739,24
0,48
0,48
0,24
0,48
0,48
0,24
0.13979,24
0.11351,48
0.14579,48
0.0565,48
0.06958,24
0.07252,48
0,24
0,24
0.06835,24
0.03404,24
0,48
0,48
0.18595,48
0.09256,48
0,24
0,24
0.3817,24
0.18999,24
0,24
0,24
0,24
0,24
0.06719,24
0.17705,24
0.03344,24
0.08806,24
0,48
0,48
0.87063,48
0.43314,48
0,24
0,48
0,48
0,24
0,48
0,48
0.00967,48
0.19908,24
0.24693,48
0.09907,24
0.00481,48
0.12281,48
0,24
0,24
0.53535,24
0.26635,24
0,24
0,48
0,48
0,48
0,24
0,48
0.00142,48
0.03349,24
0.10053,48
7.1E-4,48
0.01667,24
0.05003,48
0,48
0,48
0,48
0,48
0.26171,48
0.02772,48
0.13022,48
0.01381,48
0,24
0,24
0.15781,24
0.07855,24
0,48
0,12
0,48
0,12
0,48
0,48
0.19715,12
0.08423,48
0.09866,48
0.09807,12
0.04191,48
0.04906,48
0,24
0,6
0,24
0,6
0.2286,24
0.09892,6
0.11371,24
0.0492,6
0,24
0,24
0,24
0,24
0.36517,24
0.02809,24
0.18164,24
0.01397,24
0,48
0,24
0,48
0,24
0.42769,48
0.43245,24
0.21271,48
0.21516,24
0,24
0,48
0,48
0,24
0.05187,24
0.00219,48
0,8
0,24
0.0258,24
0.00109,48
0,8
0,24
0.20989,8
0.00257,24
0,48
0,48
0,48
0.10439,8
0.00127,24
0,48
0,48
0,48
0.15504,48
0.04278,48
0.12598,48
0.02128,48
0.07712,48
0.06267,48
0,24
0,24
0,48
0,24
0,48
0,24
0.14907,24
0.09787,24
0.01565,48
0,48
0,24
0.07418,24
0.00778,48
0.04867,24
0,48
0,24
0.05,48
0.43812,24
0,48
0,24
0.02488,48
0.21792,24
0,48
0,24
0.01922,48
0.1093,24
0,48
0.00956,48
0.05438,24
0,48
0.2112,48
0,48
0,48
0,24
0.10508,48
0,48
0,48
0,24
0.27144,48
0.00399,24
0.00102,48
0.13505,48
5.1E-4,48
0.00198,24
0,48
0,48
0,48
0,48
0,48
0,48
0.00169,48
0.04807,48
0.01045,48
0,12
8.4E-4,48
0.02392,48
0.00519,48
0,12
0.00279,12
0,24
0,24
0.00139,12
0,24
0,24
0.02509,24
0.16144,24
0,24
0,24
0.01249,24
0.0803,24
0,24
0,24
0.01566,24
0.14069,24
0,48
0,48
0,48
0,24
0.00779,24
0.06997,24
0,48
0,48
0,48
0,24
0.02378,24
0.04717,48
0.08597,48
0.19253,48
0,24
0,24
0.01183,24
0.02348,48
0.04278,48
0.09576,48
0,24
0,24
0.1701,24
0.28576,24
0,48
0,48
0.08463,24
0.14216,24
0,48
0,48
0.15027,48
0.0076,48
0,48
0.07476,48
0.00378,48
0,48
0.26432,48
0,48
0.13154,48
0,48
0,24
0,6
0.04421,48
0,24
0,6
0.022,48
0,48
0,24
0,48
0,48
0,24
0.06256,24
0.00596,6
0,48
0,24
0,48
0,48
0,24
0.0311,24
0.00296,6
0,24
0.0095,48
0.00778,24
0.00495,48
0.07222,24
0.06205,48
0,24
0.00473,48
0.00387,24
0.00246,48
0.03594,24
0.03086,48
0,48
0,24
0,48
0.15006,24
0,24
0,48
0,48
0.07466,24
0,48
0,24
0.13302,24
0.00645,48
0.06632,48
0,48
0,24
0.06618,24
0.00321,48
0.03301,48
0,48
0,48
0.17298,24
0.00406,48
0,48
0,48
0.00202,48
0.08603,24
0.04409,48
0.0562,48
0.02193,48
0.02796,48
0,48
0,48
0,48
0,48
0,24
0.13841,48
8.8E-4,48
0,24
0.06886,48
4.4E-4,48
0,12
0,48
0,24
0,24
0.01212,24
0,12
0,48
0,24
0,24
0.00604,24
0,24
0,48
0,24
0.01219,48
0.0625,24
0.10043,12
0.08947,24
0,24
0,48
0,24
0.04451,24
0.04995,12
0.00607,48
0.03109,24
0,48
0,24
0,48
0.20628,48
0.20201,24
0.1265,24
0,24
0,48
0,48
0.10263,48
0.10048,24
0.0629,24
0,48
0.02092,48
0.16546,24
0.02079,48
0,48
0.08229,24
0.0104,48
0.01034,48
0,24
0,48
0,48
0,24
0.05067,48
0,48
0,48
0,24
0,24
0.0252,48
0,24
0.09433,48
0.03971,24
0.01033,48
0.02479,24
0,24
0.04693,48
0.00514,48
0.01975,24
0.01232,24
0,48
0,48
0,48
5.8E-4,24
0,48
0,48
0,48
2.9E-4,24
0,24
0.04336,48
0.07263,48
0.0427,48
0,24
0.02156,48
0.03614,48
0.02124,48
0,24
0,24
0,48
0.0702,24
0,24
0,24
0,48
0.03494,24
0,48
0,24
0.07046,48
0.08275,24
0.01347,24
0,48
0,24
0.03505,48
0.0067,24
0.04115,24
0,48
0,48
0,48
0.00457,48
0.07962,24
0,48
0,48
0,48
0.00227,48
0.0396,24
0,48
0.01482,48
0.00208,48
0.02804,48
0,48
0.00737,48
0.00104,48
0.01396,48
0,48
0,48
0,48
0.2725,48
0,48
0,48
0,48
0.1355,48
0.00875,48
0.00164,48
0.02274,48
0.00435,48
0.01131,48
8.1E-4,48
0,48
0,48
0,8
0.05123,48
0,8
0.02548,48
0,24
0,48
0,24
0,48
0,48
0,48
0.05636,8
0,48
0,48
0,24
0,48
0,48
0,24
0.02803,8
0,48
0,6
0.10568,48
2.9E-4,48
0.01376,48
0.125,24
2.3E-4,48
0.11019,24
0,48
0,6
0.05256,48
1.1E-4,48
0.06218,24
1.5E-4,48
0.00685,48
0.0548,24
0,24
0,48
0,24
0,24
0.0331,48
0.00927,6
0,24
0,48
0,24
0,24
0.01646,48
0.00461,6
0,12
0,24
0,48
0.03403,24
0.01492,24
0.18413,48
0.00145,24
0,48
0,12
0,24
0.00742,24
0.09157,48
0.01693,24
7.2E-4,24
0,24
0,48
0.00678,48
0.05696,24
0.02975,12
0,24
0,48
0.00338,48
0.02834,24
0.01479,12
0,24
0,24
0.00441,24
0.05962,48
0,24
0,24
0.0022,24
0.02966,48
0,48
0,48
0,48
0,48
0,48
0.00198,24
0.05816,24
0,48
0,48
0,48
0,48
0,48
9.9E-4,24
0.02892,24
0,24
4.4E-4,48
0.01109,48
0.02904,48
0.07122,48
0.00389,48
0,24
2.2E-4,48
0.00551,48
0.01444,48
0.00194,48
0.03543,48
0,48
0,48
0.01207,24
0,48
0,48
0.00601,24
0,48
0,24
2.4E-4,48
0.0779,48
0,48
0,24
0,48
0,24
1.2E-4,48
0.03874,48
0.01955,48
0.12295,24
0,48
0,24
0,24
0,24
0,48
0.00973,48
0.06113,24
0.00529,48
0.02368,24
0,24
0,24
0,48
0,48
0,48
0,24
0.00263,48
0.01178,24
0.01141,24
0.03572,24
0.19587,48
0,48
0,24
0,48
0.00567,24
0.01776,24
0.09742,48
0.06207,48
0.02294,24
0.00295,48
0,48
0,48
0,48
0.03088,48
0.01141,24
0.00147,48
0,48
0,48
0,48
0,48
0,48
0.05059,48
0.00485,48
0.00375,48
0,24
0,48
0,24
0.02518,48
0.00241,48
0.00186,48
0,24
0,48
0,24
0.01177,48
0,24
0,24
0.00586,48
0,24
0,24
0.00267,48
0.01012,24
1E-5,24
0,48
0,48
0,48
0,48
0,48
0.00133,48
0.00503,24
1E-5,24
0,48
0,48
0,48
0,48
0,48
0.01382,24
0.19126,24
0,24
0.0951,24
0.00688,24
0,24
0.07003,48
0.02899,48
0.01484,48
1.3E-4,48
0.00891,48
0,48
0,48
0,48
0,48
0,24
0.03483,48
0.00738,48
0.01442,48
6E-5,48
0.00443,48
0,48
0,48
0,48
0,48
0,24
0.03435,24
0,24
0,48
0.01709,24
0,24
0,48
0.01473,48
0.01334,48
0.02697,48
0.00544,48
0.07493,24
0,48
0,48
0.00733,48
0.01342,48
0.00664,48
0.0027,48
0.03726,24
0,48
0,48
0.01778,24
0.03637,48
0.00884,24
0.01811,48
0.00333,48
0.14061,48
0,48
0,12
0,48
0,24
0.00166,48
0.06992,48
0,48
0,12
0,24
0,48
0,48
0,24
0,48
0,24
0.01904,24
0.00432,48
2E-4,48
0.01124,12
0,48
0,24
0,24
0,48
0.00947,24
0.00215,48
1E-4,48
0.00558,12
0,24
0,48
0,24
0,48
0.04114,24
0.00228,48
0,48
0,48
0.00113,48
0.02047,24
0,48
0,48
0.01644,48
0.05615,24
0.00134,48
0.01553,24
0,48
0,24
0,48
0,24
0.02792,24
0.00818,48
6.7E-4,48
0.00772,24
0,48
0,24
0,48
0,24
0.03052,48
0.04187,48
0.01519,48
0.02083,48
0.02131,48
3.1E-4,24
0.09952,48
0.01781,24
0,48
0,48
0,48
0,48
0.0106,48
1.6E-4,24
0.04948,48
0.00887,24
0,48
0,48
0,48
0,48
0,6
0,6
0.0074,48
0.00301,48
0.03428,48
0.02582,48
0,24
0,48
0,24
0.00368,48
0.0015,48
0.01284,48
0.01706,48
0,24
0,48
0,24
0.00137,6
0,48
0,24
0,24
6.8E-4,6
0,24
0,48
0,24
0.00268,48
0.01823,24
1.6E-4,24
0,24
0,48
0.00133,48
0.00906,24
8E-5,24
0,24
0,48
0.00356,48
0.00892,24
0.04077,24
0,24
0,48
0,24
0.00443,24
0.00177,48
0.02028,24
0,24
0,48
0,24
4E-5,48
0.02856,24
0,48
0,48
0,48
0,48
0,48
0.01421,24
2E-5,48
0,48
0,48
0,48
0,48
0,48
7.2E-4,48
0.09077,24
0.02202,24
0,24
3.6E-4,48
0.04512,24
0.01095,24
0,24
0.00316,48
0.03184,48
0.0015,48
5.8E-4,48
0.01455,48
0,48
0,48
0,48
0,48
0.01584,48
0.00157,48
7.4E-4,48
2.9E-4,48
0.00724,48
0,48
0,48
0,48
0,48
0.01126,24
0,24
0,24
0.0056,24
0,24
0,24
0.00174,48
0.04061,48
0.03586,48
0.03822,48
0,48
0,48
0,24
0,24
8.7E-4,48
0.0202,48
0.01783,48
0.01901,48
0,48
0,24
0,48
0,24
6.6E-4,24
3.9E-4,24
0,48
0,48
3.3E-4,24
1.9E-4,24
0,48
0,48
0.02315,48
0.05276,24
0.00644,48
0.01477,24
0,48
0,24
0,48
0,48
0.01151,48
0.0032,48
0.02623,24
0.00734,24
0,24
0,48
0,48
0,48
0.00647,48
0.06525,48
0,48
0.00321,48
0.03246,48
0,48
0.0196,24
6.7E-4,48
0.0015,48
0.09776,48
0,48
0,48
3.3E-4,48
0.00974,24
7.4E-4,48
0.0486,48
0,48
0,48
0.00571,48
0.00284,48
0.00283,48
0.00244,48
0,48
0,48
0,48
0.00141,48
0.00121,48
0,48
0,48
0,48
0,12
0,24
0,12
0,24
0,48
0,24
0,48
0,48
0,48
0,24
0.00152,48
0.00358,48
0.00936,48
0,24
0,48
0,48
0,48
0,48
0,24
0.00178,48
7.6E-4,48
0.00466,48
0,24
0,24
0.12932,12
0.00696,24
0,24
0,24
0.0643,12
0.00346,24
0,48
0,48
0,24
0,48
0.01874,24
0.01548,48
0.01329,48
0.01837,24
1E-4,48
0.07898,48
0,48
0,24
0,48
0,48
0.00932,24
0.03927,48
0.0077,48
5E-5,48
0.00661,48
0.00913,24
0,48
0,48
0,24
0.14449,24
0.05218,24
0,48
0,48
0,24
0.02594,24
0.07184,24
0,48
0,24
0.01798,24
0.01979,48
0.0019,48
0.03154,48
0,24
0,48
0.00984,48
0.01568,48
9.4E-4,48
0.00894,24
0,8
0,48
0.00719,48
0.18038,48
0.04246,24
0,8
0,48
0.00357,48
0.02111,24
0.08967,48
0,48
0,48
0,48
0.00565,48
0.00481,24
0,48
0,48
0,48
0.00239,24
0.00281,48
0,24
0.00869,8
0.06898,48
0,24
0.00432,8
0.03429,48
0,48
0,24
0,24
0,24
0,24
0,48
0,48
0.0029,48
0.02131,48
0.00895,48
0,24
0,24
0,48
0,48
0,48
0,24
0,24
0.00144,48
0.0106,48
0.00446,48
0,48
0,48
0.04278,24
0,48
0,48
0.02127,24
0,48
0,48
0.01391,24
0.00723,24
9.8E-4,48
1E-3,24
4.1E-4,48
0.01301,24
0.01809,48
0,48
0,48
5E-4,24
0.00647,24
0.00899,48
2E-4,48
0.00359,24
