Chan	Prompt	Decay	Fit	Residuals
579	0	1066	1078.898	-0.3708332
580	2	1156	1073.815	2.263313
581	0	1044	1068.755	-0.7196434
582	0	1038	1063.72	-0.7499773
583	0	994	1058.708	-1.930677
584	0	1053	1053.72	-2.084905E-02
585	0	1055	1048.756	0.180497
586	0	1031	1043.816	-0.3750575
587	0	1024	1038.899	-0.4375967
588	0	1051	1034.006	0.4922858
589	0	980	1029.135	-1.477095
590	0	1033	1024.288	0.2546802
591	0	1074	1019.464	1.561737
592	0	986	1014.663	-0.858878
593	0	957	1009.885	-1.609911
594	1	970	1005.129	-1.061785
595	0	968	1000.396	-0.9802485
596	1	964	995.6854	-0.9608512
597	0	982	990.9972	-0.2701788
598	0	1022	986.3313	1.048687
599	0	942	981.6875	-1.218304
600	0	1028	977.0659	1.492863
601	0	955	972.4661	-0.5322917
602	0	975	967.8884	0.2143673
603	1	945	963.3322	-0.5618062
604	2	962	958.7977	9.721489E-02
605	1	936	954.2849	-0.563198
606	0	944	949.7933	-0.1776411
607	0	907	945.3232	-1.20021
608	0	947	940.8743	0.1875165
609	0	940	936.4465	0.109205
610	0	912	932.0398	-0.6257872
611	2	914	927.6541	-0.4258849
612	0	905	923.2891	-0.5734487
613	1	835	918.9449	-2.746317
614	0	945	914.6214	0.9309779
615	0	941	910.3184	0.9423767
616	0	875	906.0358	-0.990598
617	2	891	901.7736	-0.3405965
618	0	909	897.5316	0.3587499
619	1	938	893.3099	1.374963
620	1	908	889.1082	0.5913119
621	0	934	884.9263	1.513246
622	1	882	880.7645	3.927009E-02
623	3	837	876.6223	-1.294637
624	1	887	872.4999	0.4594946
625	2	857	868.397	-0.3677819
626	1	826	864.3137	-1.260643
627	0	864	860.2498	0.1205019
628	0	862	856.2051	0.1864288
629	0	807	852.1796	-1.504895
630	1	823	848.1732	-0.8298687
631	1	850	844.186	0.1884321
632	0	866	840.2177	0.8274194
633	0	845	836.2682	0.2838793
634	1	813	832.3375	-0.641606
635	0	826	828.4255	-7.980584E-02
636	1	810	824.532	-0.4831051
637	1	837	820.6571	0.5339952
638	0	793	816.8005	-0.8001187
639	1	771	812.9624	-1.43173
640	2	778	809.1425	-1.057517
641	0	775	805.3406	-1.032387
642	1	780	801.5569	-0.7310274
643	0	799	797.7911	4.048016E-02
644	1	770	794.0432	-0.8208992
645	1	800	790.3131	0.3241468
646	0	863	786.6008	2.456341
647	1	800	782.9061	0.5720024
648	2	801	779.2289	0.7280329
649	2	778	775.5693	8.254114E-02
650	1	753	771.927	-0.6538537
651	0	765	768.3021	-0.1131284
652	0	785	764.6943	0.6862838
653	0	790	761.1037	0.9733675
654	0	798	757.5302	1.356006
655	1	760	753.9736	0.2071785
656	0	757	750.4339	0.2262017
657	0	738	746.9111	-0.3111174
658	0	805	743.405	2.054365
659	0	751	739.9155	0.3834611
