Chan	Prompt	Decay	Fit	Residuals
252	10	4614	4578.319	0.4624577
253	0	4531	4501.936	0.3805508
254	2	4412	4425.946	-0.1853404
255	2	4473	4351.15	1.606953
256	1	4235	4277.317	-0.5753797
257	2	4360	4204.868	2.075334
258	1	4239	4134.224	1.42387
259	2	3940	4065.094	-1.77063
260	0	3900	3997.276	-1.384717
261	1	3859	3931.07	-1.031941
262	0	3773	3866.673	-1.35816
263	3	3620	3804.033	-2.730195
264	1	3659	3743.093	-1.240166
265	1	3519	3683.802	-2.483485
266	0	3479	3626.109	-2.230919
267	2	3569	3569.965	-1.443033E-02
268	0	3478	3515.323	-0.5660918
269	1	3479	3462.135	0.2557512
270	0	3385	3410.359	-0.3904325
271	1	3409	3359.95	0.7522478
272	2	3339	3310.866	0.4364356
273	1	3364	3263.068	1.559323
274	0	3253	3216.516	0.5741857
275	0	3298	3171.171	1.980955
276	0	3165	3126.997	0.6071926
277	0	3118	3083.958	0.5483966
278	0	3026	3042.02	-0.2623605
279	0	3203	3001.149	3.203932
280	0	2971	2961.313	0.1602594
281	0	2987	2922.479	1.064213
282	0	2990	2884.619	1.737216
283	0	2863	2847.702	0.2582698
284	0	2741	2811.699	-1.222401
285	1	2766	2776.584	-0.1820908
286	0	2734	2742.329	-0.1442085
287	0	2672	2708.908	-0.6471105
288	0	2632	2676.296	-0.783078
289	1	2752	2644.469	1.855142
290	0	2610	2613.404	-6.044532E-02
291	0	2599	2583.076	0.2834511
292	0	2521	2553.465	-0.587578
293	0	2470	2524.548	-0.9983301
294	0	2563	2496.305	1.19628
295	0	2405	2468.716	-1.183192
296	0	2423	2441.761	-0.346976
297	0	2419	2415.421	6.624445E-02
298	0	2411	2389.679	0.3953911
299	0	2265	2364.516	-1.909282
300	0	2297	2339.915	-0.8170928
301	0	2278	2315.859	-0.7240906
302	0	2308	2292.332	0.2975394
303	0	2213	2269.32	-1.094257
304	0	2197	2246.806	-0.9715114
305	0	2150	2224.775	-1.475789
306	0	2266	2203.215	1.204287
307	0	2134	2182.111	-0.9533791
308	0	2060	2161.448	-2.049165
309	0	2176	2141.216	0.6820383
310	0	2119	2121.401	-4.776396E-02
311	0	2095	2101.991	-0.1399329
312	0	2017	2082.975	-1.347933
313	0	2162	2064.34	1.921643
314	0	2125	2046.076	1.567585
315	0	2045	2028.172	0.3412555
316	0	2020	2010.618	0.1915295
317	0	2044	1993.404	1.026323
318	0	2033	1976.52	1.14903
319	0	1930	1959.956	-0.6268063
320	0	1914	1943.704	-0.6243414
321	0	1881	1927.755	-0.9919934
322	0	1910	1912.1	-4.419068E-02
323	0	1896	1896.731	-0.0154396
324	0	1787	1881.639	-2.064245
325	0	1891	1866.818	0.5116028
326	0	1799	1852.258	-1.157474
327	0	1866	1837.954	0.5976186
328	0	1746	1823.898	-1.720474
329	0	1845	1810.083	0.7485935
330	0	1803	1796.502	0.1410436
331	0	1820	1783.15	0.795876
332	0	1811	1770.019	0.8874646
333	0	1816	1757.104	1.273533
334	0	1761	1744.398	0.3649904
335	0	1812	1731.897	1.734155
336	0	1771	1719.594	1.126711
337	0	1703	1707.484	-0.1003676
338	0	1671	1695.562	-0.555452
339	0	1773	1683.823	1.953363
340	0	1666	1672.262	-0.1418492
341	1	1611	1660.875	-1.150273
342	0	1754	1649.656	2.298883
343	0	1644	1638.602	0.1231417
344	0	1662	1627.708	0.7777438
345	0	1615	1616.97	-4.536476E-02
346	0	1637	1606.383	0.7000741
347	0	1580	1595.944	-0.3715859
348	0	1657	1585.65	1.620849
349	0	1639	1575.496	1.451112
350	0	1647	1565.478	1.857953
351	0	1584	1555.594	0.6610988
352	0	1547	1545.84	2.733683E-02
353	0	1496	1536.213	-0.9650285
354	0	1529	1526.709	5.433463E-02
355	0	1517	1517.326	-7.766292E-03
356	0	1506	1508.06	-4.926689E-02
357	0	1531	1498.909	0.7606263
358	0	1432	1489.87	-1.421665
359	0	1482	1480.94	2.556776E-02
360	0	1464	1472.116	-0.1970479
361	0	1452	1463.397	-0.2779102
362	0	1431	1454.779	-0.5843815
363	0	1452	1446.26	0.1399746
364	0	1420	1437.838	-0.440187
365	0	1401	1429.51	-0.7086413
366	0	1428	1421.275	0.1654659
367	0	1382	1413.129	-0.7794184
368	0	1401	1405.072	-0.1012197
369	0	1429	1397.101	0.7845172
370	0	1434	1389.215	1.099398
371	0	1380	1381.41	-3.534098E-02
372	0	1398	1373.686	0.605029
373	0	1369	1366.041	7.445927E-02
374	0	1390	1358.473	0.7869408
375	0	1309	1350.98	-1.082011
376	0	1395	1343.561	1.281505
377	0	1344	1336.214	0.1978788
378	0	1380	1328.937	1.279503
379	1	1276	1321.73	-1.194826
380	0	1320	1314.59	0.1388192
381	0	1315	1307.517	0.1924103
382	0	1314	1300.508	0.3470405
383	0	1248	1293.563	-1.204639
384	0	1248	1286.68	-1.022668
385	0	1342	1279.859	1.580502
386	0	1177	1273.097	-2.621209
387	0	1239	1266.394	-0.7270741
388	0	1298	1259.749	0.9903482
389	0	1159	1253.16	-2.589511
390	0	1196	1246.626	-1.369199
391	0	1205	1240.147	-0.9467746
392	0	1211	1233.721	-0.6104364
393	0	1206	1227.348	-0.5747997
394	0	1274	1221.026	1.385272
395	0	1216	1214.754	3.340448E-02
396	0	1198	1208.532	-0.284579
397	0	1195	1202.358	-0.1990942
398	0	1187	1196.233	-0.2507013
399	0	1156	1190.154	-0.9405653
400	0	1118	1184.121	-1.853566
401	0	1202	1178.134	0.6437376
402	0	1149	1172.192	-0.640747
403	0	1048	1166.293	-3.43189
404	0	1191	1160.438	0.8284056
405	0	1078	1154.625	-2.189973
406	0	1125	1148.854	-0.6664699
407	0	1142	1143.124	-3.114228E-02
408	0	1149	1137.434	0.3195489
409	0	1084	1131.784	-1.361677
410	0	1131	1126.174	0.1344692
411	0	1142	1120.602	0.5931209
412	0	1160	1115.068	1.235119
413	0	1084	1109.571	-0.7286931
414	0	1036	1104.112	-1.988154
415	0	1062	1098.689	-1.056943
416	0	1024	1093.302	-2.035414
417	0	1077	1087.95	-0.3131126
418	0	1066	1082.633	-0.478217
419	0	1104	1077.351	0.7520754
420	0	1054	1072.102	-0.5235837
421	0	1036	1066.887	-0.9015699
422	0	1110	1061.705	1.359027
423	0	1101	1056.555	1.256092
424	0	1068	1051.438	0.475701
425	0	1057	1046.352	0.3075102
426	0	1073	1041.298	0.9083013
427	0	1030	1036.275	-0.1837151
428	0	1115	1031.282	2.350209
429	0	1070	1026.319	1.253363
430	0	998	1021.386	-0.6962908
431	0	1027	1016.483	0.3084079
432	0	1028	1011.609	0.480418
433	0	1116	1006.763	3.065121
434	0	1045	1001.946	1.250957
435	0	1001	997.1576	0.1142194
436	0	981	992.3965	-0.3424124
437	0	958	987.663	-0.9024993
438	0	1045	982.9567	1.802723
439	0	961	978.2772	-0.5247926
440	0	982	973.6244	0.2515132
441	0	1026	968.9979	1.672437
442	0	967	964.3975	7.878985E-02
443	0	987	959.8229	0.8139165
444	0	1044	955.2738	2.579326
445	0	959	950.7499	0.2508724
446	0	1039	946.2511	2.703141
447	0	1001	941.777	1.760462
448	0	954	937.3275	0.5083885
449	0	986	932.9022	1.591057
450	0	972	928.501	1.313338
451	0	959	924.1237	1.060529
452	0	921	919.77	3.821193E-02
453	0	885	915.4396	-0.9657567
454	0	887	911.1324	-0.7647347
455	0	945	906.8482	1.169194
456	0	970	902.5867	2.037589
457	0	882	898.348	-0.5196018
458	0	948	894.1315	1.648081
459	0	875	889.9371	-0.4767617
460	0	934	885.7648	1.487389
461	0	865	881.6143	-0.5335211
462	0	907	877.4855	0.9243382
463	0	888	873.378	0.4630834
464	0	829	869.2917	-1.323195
465	0	843	865.2267	-0.723516
466	0	838	861.1826	-0.7570004
467	0	871	857.1592	0.4428375
468	0	848	853.1564	-0.1673273
469	0	920	849.1741	2.201511
470	0	854	845.212	0.2841145
471	0	816	841.2701	-0.836823
472	0	842	837.3481	0.1515201
473	0	811	833.446	-0.7457142
474	0	798	829.5637	-1.05759
475	0	827	825.7008	4.272034E-02
476	0	843	821.8573	0.6882285
477	1	808	818.033	-0.3339738
478	0	858	814.2279	1.411655
479	0	820	810.4418	0.3157068
480	0	778	806.6746	-0.9737139
481	1	774	802.926	-0.9849218
482	0	780	799.1961	-0.6509697
483	0	787	795.4846	-0.2863763
484	1	786	791.7915	-0.1956081
485	0	822	788.1165	1.11773
486	0	750	784.4597	-1.19295
487	0	740	780.8208	-1.423173
488	1	712	777.1998	-2.319674
489	0	801	773.5966	0.9163802
490	0	727	770.011	-1.513569
491	0	749	766.4429	-0.6042733
492	0	713	762.8922	-1.773752
493	0	740	759.3587	-0.6749204
494	0	708	755.8425	-1.70718
495	1	723	752.3433	-1.035598
496	0	794	748.8611	1.516459
497	0	759	745.3958	0.4680153
498	0	761	741.9471	0.6545523
499	1	780	738.5153	1.406812
500	0	794	735.0999	1.978772
501	0	762	731.7009	1.040192
502	0	759	728.3184	1.055514
503	0	709	724.9521	-0.5688022
504	0	727	721.6019	0.1899596
505	0	738	718.2678	0.6889209
506	0	772	714.9498	1.945189
507	0	780	711.6475	2.317938
508	1	714	708.3611	0.2003233
509	0	677	705.0905	-1.026202
510	0	745	701.8353	1.499571
511	0	667	698.5958	-1.163305
512	0	703	695.3716	0.2732205
513	0	690	692.1628	-7.822821E-02
514	0	705	688.9693	0.5733064
515	0	621	685.7909	-2.476539
516	0	661	682.6277	-0.8000795
517	0	625	679.4794	-2.075407
518	0	647	676.3461	-1.097862
519	0	664	673.2276	-0.3405496
520	0	698	670.1238	1.002174
521	0	731	667.0348	2.244471
522	0	675	663.9604	0.4039262
523	1	673	660.9005	0.4433978
524	0	645	657.855	-0.4816972
525	1	683	654.8239	1.024577
526	1	624	651.807	-1.060203
527	0	593	648.8044	-2.185188
528	0	708	645.816	2.218935
529	0	662	642.8416	0.7081726
530	0	621	639.8812	-0.7217054
531	1	604	636.9346	-1.277308
532	1	597	634.002	-1.443835
533	1	594	631.0831	-1.45082
534	1	577	628.178	-2.032903
535	0	578	625.2864	-1.876622
536	0	603	622.4085	-0.7533757
537	0	585	619.544	-1.362319
538	0	631	616.6929	0.5423123
539	0	569	613.8552	-1.794801
540	0	612	611.0307	0.0373344
541	1	601	608.2195	-0.2807247
542	0	620	605.4214	0.5577148
543	0	606	602.6365	0.1302225
544	1	579	599.8645	-0.8272861
545	0	576	597.1055	-0.8391193
546	0	598	594.3594	0.1419345
547	0	626	591.6261	1.308386
548	0	564	588.9055	-1.001159
549	0	588	586.1976	0.0708904
550	0	611	583.5024	1.060028
551	0	571	580.8198	-0.3922006
552	1	595	578.1495	0.6586684
553	0	578	575.4919	9.953783E-02
554	1	608	572.8465	1.35866
555	0	588	570.2134	0.6995776
556	1	584	567.5927	0.6476367
557	0	586	564.9841	0.8280668
558	0	534	562.3877	-1.174188
559	0	589	559.8033	1.147337
560	1	580	557.231	0.9019851
561	0	560	554.6706	0.2150314
562	0	594	552.1221	1.638407
563	0	554	549.5855	0.1791216
564	1	579	547.0607	1.266408
565	1	559	544.5476	0.5836714
566	0	599	542.0461	2.218479
567	0	553	539.5563	0.5460057
568	1	557	537.078	0.806074
569	0	555	534.6113	0.8265084
570	0	495	532.1559	-1.598889
571	3	570	529.7121	1.610571
572	0	505	527.2795	-0.9487814
573	0	527	524.8582	8.920462E-02
574	0	547	522.4481	1.002856
575	1	539	520.0492	0.7800491
576	0	477	517.6614	-1.78384
577	0	494	515.2847	-0.9168849
578	0	526	512.919	0.5453439
579	0	513	510.5642	0.1028823
580	2	504	508.2204	-0.1799134
581	0	489	505.8874	-0.7313312
582	0	490	503.5652	-0.5868351
583	0	495	501.2538	-0.2691133
584	0	520	498.9531	0.8827088
585	0	467	496.663	-1.315773
586	0	462	494.3835	-1.444521
587	0	487	492.1147	-0.2219702
588	0	490	489.8563	6.216803E-03
589	0	473	487.6083	-0.6436919
590	0	431	485.3708	-2.514541
591	0	434	483.1436	-2.264612
592	0	456	480.9267	-1.119487
593	0	460	478.72	-0.8369245
594	1	481	476.5236	0.1955288
595	0	501	474.3373	1.140161
596	1	443	472.1612	-1.329522
597	0	451	469.9951	-0.858
598	0	473	467.839	0.2274118
599	0	436	465.6929	-1.365025
600	0	459	463.5567	-0.2039483
601	0	448	461.4303	-0.6087536
602	0	423	459.3139	-1.695883
603	1	473	457.2072	0.6958868
604	2	454	455.1102	-0.0499732
605	1	447	453.0229	-0.2733171
606	0	450	450.9453	-0.0427474
607	0	464	448.8772	0.6730621
608	0	448	446.8187	5.354337E-02
609	0	469	444.7698	1.072399
610	0	432	442.7302	-0.4956542
611	2	410	440.7002	-1.457162
612	0	430	438.6794	-0.4018923
613	1	426	436.6681	-0.4963789
614	0	386	434.666	-2.38338
615	0	408	432.6731	-1.174072
616	0	418	430.6895	-0.5962809
617	2	420	428.715	-0.408506
618	0	437	426.7496	0.4706635
619	1	427	424.7933	0.1025498
620	1	416	422.8461	-0.3225021
621	0	400	420.9078	-1.005183
622	1	412	418.9785	-0.3303928
623	3	390	417.0581	-1.318079
624	1	412	415.1465	-0.1489701
625	2	409	413.2438	-0.2016864
626	1	437	411.3499	1.17777
627	0	405	409.4647	-0.2132684
628	0	406	407.5882	-7.576749E-02
629	0	427	405.7204	0.9889234
630	1	390	403.8611	-0.6752174
631	1	387	402.0105	-0.7341405
632	0	382	400.1684	-0.8946047
633	0	396	398.3347	-0.1128347
634	1	386	396.5096	-0.5146992
635	0	429	394.6929	1.590479
636	1	428	392.8845	1.62993
637	1	380	391.0845	-0.5472859
638	0	362	389.2928	-1.381894
639	1	381	387.5094	-0.3209555
640	2	369	385.7342	-0.8389155
641	0	398	383.9672	0.6764137
642	1	392	382.2083	0.4757174
643	0	383	380.4576	0.1250198
644	1	360	378.7149	-0.9502991
645	1	411	376.9802	1.612683
646	0	375	375.2536	-1.260761E-02
647	1	360	373.5349	-0.6872739
648	2	384	371.8242	0.5979111
649	2	373	370.1213	0.1435083
650	1	426	368.4264	2.678869
651	0	383	366.7392	0.7995916
652	0	359	365.0598	-0.3081461
653	0	383	363.3882	0.9643723
654	0	355	361.7242	-0.3439241
655	1	405	360.0679	2.146305
656	0	378	358.4193	0.9694263
657	0	372	356.7783	0.7598962
658	0	343	355.1448	-0.6323375
659	0	345	353.5189	-0.4422157
660	2	368	351.9005	0.8082361
661	0	377	350.2895	1.324237
662	2	341	348.686	-0.4013944
663	2	335	347.0898	-0.6372129
664	1	356	345.5011	0.536208
665	1	363	343.9196	0.9647003
666	1	353	342.3455	0.5465466
667	0	367	340.7785	1.318242
668	1	344	339.2189	0.2485609
669	4	342	337.6664	0.2259771
670	0	342	336.1211	0.306558
671	1	349	334.5829	0.7439348
672	0	333	333.0518	-2.73644E-03
673	1	331	331.5277	-0.0279872
674	0	325	330.0107	-0.2682716
675	1	321	328.5007	-0.4041643
676	0	339	326.9976	0.6287292
677	0	329	325.5015	0.1861284
678	0	350	324.0122	1.339003
679	1	305	322.5298	-0.9698796
680	1	330	321.0543	0.4751809
681	1	332	319.5856	0.6573744
682	2	347	318.1236	1.494487
683	1	325	316.6684	0.4460709
684	1	314	315.2199	-6.648551E-02
685	1	274	313.778	-2.326073
686	2	339	312.3428	1.396398
687	0	308	310.9143	-0.1604254
688	1	337	309.4923	1.445374
689	1	306	308.0768	-0.1147119
690	1	299	306.6679	-0.4286251
691	3	297	305.2655	-0.4636346
692	1	303	303.8696	-4.827474E-02
693	2	329	302.48	1.41091
694	3	319	301.0969	0.9678086
695	0	288	299.7202	-0.6679511
696	2	286	298.3499	-0.7063705
697	1	271	296.9858	-1.528209
698	0	278	295.628	-1.023138
699	1	287	294.2765	-0.4154398
700	1	280	292.9312	-0.7477611
701	2	297	291.5921	0.3033444
702	1	310	290.2591	1.083068
703	2	295	288.9324	0.3415387
704	0	300	287.6117	0.6912921
705	2	283	286.2971	-0.1896138
706	1	284	284.9886	-5.675086E-02
707	1	302	283.6862	1.018446
708	0	293	282.3897	0.5993434
709	0	299	281.0992	1.000628
710	0	279	279.8146	-4.719262E-02
711	1	282	278.536	0.1995747
712	0	290	277.2633	0.7232918
713	1	279	275.9964	0.1740079
714	0	292	274.7354	0.9769472
715	0	267	273.4801	-0.3840276
716	2	271	272.2307	-7.237752E-02
717	2	246	270.987	-1.544661
718	0	272	269.7491	0.1321237
719	1	268	268.5168	-3.057046E-02
720	1	265	267.2903	-0.1362567
721	1	262	266.0694	-0.2435246
722	2	262	264.8541	-0.1707992
723	2	254	263.6444	-0.5864529
724	0	286	262.4403	1.347534
725	3	266	261.2418	0.2825269
726	0	275	260.0488	0.872649
727	0	266	258.8613	0.4238773
728	2	259	257.6792	7.951134E-02
729	2	247	256.5026	-0.5862095
730	2	256	255.3314	0.0404905
731	3	260	254.1656	0.3505278
732	0	246	253.0052	-0.433053
733	1	221	251.8502	-2.015287
734	1	226	250.7004	-1.595089
735	1	259	249.556	0.5685245
736	3	244	248.4168	-0.2741912
737	2	244	247.2829	-0.2037972
738	3	264	246.1542	1.063764
739	0	259	245.0307	0.8409427
740	2	230	243.9124	-0.8903508
741	0	267	242.7993	1.434192
742	0	226	241.6912	-1.013299
743	0	230	240.5883	-0.6776208
744	0	237	239.4905	-0.1569418
745	1	259	238.3977	1.240245
746	1	246	237.31	0.5372038
747	0	226	236.2272	-0.660449
748	2	216	235.1495	-1.265754
749	0	231	234.0768	-0.1964634
750	1	221	233.0089	-0.7844844
751	3	231	231.946	-6.040891E-02
752	1	227	230.888	-0.2505101
753	1	237	229.8349	0.4515201
754	0	230	228.7867	7.765057E-02
755	2	231	227.7432	0.2079596
756	0	205	226.7046	-1.473714
757	0	215	225.6707	-0.7070053
758	1	227	224.6417	0.1519487
759	1	209	223.6174	-0.9826904
760	0	211	222.5977	-0.7758802
761	0	242	221.5828	1.272864
762	0	207	220.5726	-0.916974
763	2	227	219.567	0.4789133
764	0	207	218.5661	-0.7814134
765	1	224	217.5698	0.4171516
766	2	230	216.578	0.8589656
767	3	255	215.5909	2.391516
768	0	217	214.6083	0.1577152
769	0	219	213.6302	0.3524294
770	0	209	212.6566	-0.2458247
771	2	222	211.6875	0.6721015
772	2	192	210.7229	-1.314772
773	0	205	209.7627	-0.3233809
774	0	196	208.807	-0.8898667
775	0	223	207.8556	0.9847332
776	1	192	206.9086	-1.046926
777	1	210	205.966	0.2705294
778	0	224	205.0278	1.230793
779	1	216	204.0938	0.7869791
780	0	212	203.1642	0.5896717
781	0	206	202.2389	0.2547365
782	1	222	201.3178	1.347931
783	0	193	200.401	-0.5183306
784	0	244	199.4883	2.76324
785	0	208	198.5799	0.6348516
786	1	221	197.6757	1.523659
787	1	213	196.7757	1.080144
788	1	212	195.8798	1.075814
789	1	207	194.988	0.8115402
790	0	223	194.1003	1.879142
791	2	184	193.2168	-0.6615223
792	1	196	192.3372	0.254499
793	0	177	191.4618	-1.058842
794	0	198	190.5904	0.5121642
795	0	183	189.723	-0.4838872
796	1	207	188.8596	1.225579
797	1	186	188.0002	-0.1427664
798	0	175	187.1447	-0.8943919
799	0	200	186.2932	0.9425567
800	1	183	185.4456	-0.1760229
801	0	170	184.6019	-1.091455
802	0	194	183.7621	0.7151154
803	0	204	182.9262	1.434482
804	1	181	182.0941	-7.919633E-02
805	1	193	181.2659	0.8218042
806	1	178	180.4415	-0.1782419
807	1	188	179.6209	0.5947992
808	0	190	178.804	0.7904487
809	0	169	177.991	-0.6740878
810	1	181	177.1817	0.2763787
811	0	156	176.3761	-1.591631
812	0	206	175.5742	2.060715
813	0	188	174.776	0.9387193
814	0	139	173.9815	-2.898739
815	2	177	173.1906	0.2789086
816	3	159	172.4034	-1.036812
817	1	161	171.6198	-0.8162468
818	1	192	170.8399	1.48592
819	0	177	170.0635	0.5078642
820	0	168	169.2907	-9.706657E-02
821	0	148	168.5215	-1.64679
822	0	172	167.7558	0.3153436
823	0	174	166.9937	0.5174951
824	0	169	166.235	0.2073013
825	0	140	165.4799	-2.103661
826	0	159	164.7282	-0.4431032
827	0	169	163.98	0.3763663
828	1	185	163.2353	1.557798
829	0	161	162.494	-0.1148264
830	1	152	161.7561	-0.7722782
831	0	154	161.0216	-0.5521104
832	0	172	160.2904	0.8700253
833	0	150	159.5627	-0.7621229
834	0	127	158.8383	-2.762919
835	0	154	158.1172	-0.3237423
836	0	156	157.3995	-0.1093193
837	0	168	156.6851	0.8509063
838	0	138	155.974	-1.494922
839	0	157	155.2661	0.1349962
840	0	156	154.5615	0.1123646
841	0	168	153.8602	1.063347
842	0	145	153.1621	-0.6618823
843	0	151	152.4672	-0.1165333
844	0	180	151.7755	2.048758
845	0	137	151.087	-1.176002
846	0	152	150.4016	0.1265242
847	1	143	149.7195	-0.548785
848	2	169	149.0404	1.496444
849	1	144	148.3645	-0.3551866
850	0	148	147.6918	2.473556E-02
851	2	172	147.0221	1.855871
852	1	140	146.3555	-0.524718
853	0	160	145.692	1.10324
854	0	149	145.0315	0.3173648
855	2	143	144.3741	-0.1122203
856	0	141	143.7197	-0.223724
857	1	119	143.0683	-2.159227
858	0	162	142.4199	1.500169
859	0	152	141.7745	0.809437
860	0	137	141.1321	-0.3449548
861	0	138	140.4926	-0.2073172
862	0	129	139.8562	-0.9346011
863	0	151	139.2226	0.9354418
864	0	145	138.5919	0.5196462
865	0	138	137.9642	2.977302E-03
866	1	149	137.3393	0.9325129
867	0	140	136.7174	0.2710201
868	1	131	136.0983	-0.435468
869	0	156	135.482	1.602718
870	0	154	134.8686	1.504315
871	2	144	134.258	0.7928051
872	1	157	133.6502	1.817956
873	0	127	133.0453	-0.5246072
874	0	118	132.4431	-1.301323
875	1	155	131.8437	1.814773
876	1	134	131.247	0.2324382
877	2	126	130.6531	-0.4054325
878	0	118	130.062	-1.086786
879	0	104	129.4736	-2.44796
880	1	138	128.8878	0.7578719
881	1	131	128.3048	0.2302088
882	1	117	127.7245	-0.9704844
883	0	108	127.1468	-1.80489
884	0	117	126.5718	-0.8661785
885	0	115	125.9995	-1.004171
886	1	122	125.4298	-0.303807
887	0	127	124.8627	0.1854749
888	0	124	124.2982	-2.619797E-02
889	0	130	123.7364	0.5371097
890	0	110	123.1771	-1.230572
891	0	125	122.6204	0.2081848
892	0	145	122.0662	1.859756
893	1	102	121.5147	-1.893982
894	0	128	120.9656	0.6080003
895	0	113	120.4191	-0.6834014
896	0	144	119.8751	1.963288
897	0	127	119.3336	0.6652853
898	0	96	118.7947	-2.281757
899	0	108	118.2581	-0.9669922
900	1	115	117.7241	-0.2486911
901	1	108	117.1926	-0.8665428
902	0	138	116.6634	1.774596
