Chan	Prompt	Decay	Fit	Residuals
321	0	3333	3311.542	0.3332123
322	0	3225	3293.501	-1.083206
323	0	3259	3275.589	-0.2608042
324	0	3375	3257.803	1.80734
325	0	3270	3240.145	0.4685128
326	0	3159	3222.61	-1.017392
327	0	3245	3205.2	0.6272218
328	0	3105	3187.911	-1.338737
329	0	3294	3170.744	1.926429
330	0	3165	3153.697	0.1805924
331	0	3151	3136.769	0.2279335
332	0	3202	3119.958	1.302456
333	0	3021	3103.264	-1.348464
334	0	3140	3086.686	0.855554
335	0	3108	3070.221	0.6096794
336	0	3057	3053.87	5.097583E-02
337	0	3034	3037.631	-5.937652E-02
338	0	3071	3021.503	0.8040642
339	0	2996	3005.485	-0.1561867
340	0	2874	2989.576	-1.947109
341	1	3005	2973.775	0.5133353
342	0	2987	2958.081	0.4769982
343	0	2955	2942.493	0.2075219
344	0	2875	2927.01	-0.8760421
345	0	2937	2911.63	0.4223519
346	0	2983	2896.354	1.430207
347	0	2918	2881.179	0.6151676
348	0	2841	2866.106	-0.4256554
349	0	2894	2851.133	0.7194341
350	0	2796	2836.259	-0.6885551
351	0	2860	2821.484	0.6506255
352	0	2873	2806.805	1.115394
353	0	2822	2792.224	0.5066895
354	0	2792	2777.738	0.2441223
355	0	2658	2763.346	-1.852345
356	0	2703	2749.049	-0.8022907
357	0	2789	2734.844	0.9274997
358	0	2617	2720.732	-1.83952
359	0	2643	2706.711	-1.123727
360	0	2672	2692.781	-0.3643443
361	0	2604	2678.94	-1.332564
362	0	2645	2665.188	-0.3559307
363	0	2807	2651.524	2.653388
364	0	2620	2637.948	-0.318085
365	0	2601	2624.459	-0.4174004
366	0	2707	2611.055	1.67027
367	0	2605	2597.736	0.1291425
368	0	2592	2584.501	0.133674
369	0	2517	2571.35	-0.9845415
370	0	2538	2558.282	-0.3657449
371	0	2605	2545.296	1.061413
372	0	2536	2532.392	6.509306E-02
373	0	2600	2519.568	1.431426
374	0	2444	2506.824	-1.156451
375	0	2505	2494.159	0.1968867
376	0	2382	2481.573	-1.858764
377	0	2366	2469.065	-1.931021
378	0	2482	2456.635	0.4630072
379	1	2405	2444.281	-0.7294369
380	0	2315	2432.002	-2.218289
381	0	2459	2419.8	0.719191
382	0	2359	2407.672	-0.9133773
383	0	2354	2395.618	-0.7819044
384	0	2437	2383.637	0.9838322
385	0	2433	2371.729	1.130635
386	0	2386	2359.894	0.4868861
387	0	2292	2348.13	-1.06998
388	0	2284	2336.437	-1.001486
389	0	2325	2324.814	3.509609E-03
390	0	2219	2313.262	-1.828758
391	0	2260	2301.779	-0.8025163
392	0	2370	2290.364	1.490678
393	0	2162	2279.018	-2.30253
394	0	2219	2267.739	-0.9455664
395	0	2245	2256.527	-0.222215
396	0	2092	2245.381	-3.072396
397	0	2223	2234.302	-0.2190488
398	0	2198	2223.288	-0.4931391
399	0	2163	2212.338	-0.9705771
400	0	2167	2201.454	-0.6770872
401	0	2150	2190.633	-0.8019409
402	0	2111	2179.875	-1.372902
403	0	2119	2169.181	-0.998211
404	0	2127	2158.548	-0.6262847
405	0	2088	2147.978	-1.202662
406	0	2138	2137.469	1.052161E-02
407	0	2085	2127.02	-0.843237
408	0	2088	2116.632	-0.5741319
409	0	2104	2106.304	-4.601277E-02
410	0	2090	2096.036	-0.1209632
411	0	2093	2085.826	0.1436624
412	0	2008	2075.675	-1.386025
413	0	1970	2065.582	-1.977918
414	0	1973	2055.547	-1.706767
415	0	2065	2045.569	0.3919762
416	0	2095	2035.648	1.187968
417	0	2087	2025.783	1.227838
418	0	1973	2015.974	-0.8885373
419	0	1990	2006.22	-0.3338195
420	0	1926	1996.521	-1.477254
421	0	1907	1986.877	-1.682225
422	0	1979	1977.288	3.534307E-02
423	0	2024	1967.752	1.147056
424	0	1995	1958.269	0.7549151
425	0	2035	1948.84	1.7519
426	0	2041	1939.463	2.061273
427	0	1972	1930.138	0.8657839
428	0	1948	1920.865	0.5649267
429	0	2000	1911.644	1.813498
430	0	1939	1902.474	0.7623624
431	0	1939	1893.354	0.9527008
432	0	1962	1884.285	1.611731
433	0	1870	1875.265	-0.1120687
434	0	1889	1866.296	0.4806132
435	0	1936	1857.375	1.642398
436	0	1812	1848.504	-0.7902637
437	0	1898	1839.681	1.231354
438	0	1936	1830.906	2.195323
439	0	1785	1822.178	-0.811413
440	0	1802	1813.499	-0.2496779
441	0	1928	1804.866	2.577911
442	0	1765	1796.28	-0.6868486
443	0	1838	1787.741	1.079725
444	0	1798	1779.248	0.4076589
445	0	1781	1770.801	0.2228634
446	0	1781	1762.399	0.4064521
447	0	1764	1754.042	0.218712
448	0	1810	1745.731	1.392192
449	0	1728	1737.464	-0.2101849
450	0	1827	1729.241	2.106998
451	0	1787	1721.062	1.438226
452	0	1757	1712.926	0.9701335
453	0	1703	1704.834	-4.105588E-02
454	0	1692	1696.785	-0.1074883
455	0	1771	1688.779	1.802096
456	0	1726	1680.815	1.004176
457	0	1738	1672.893	1.441522
458	0	1701	1665.013	0.8060627
459	0	1664	1657.175	0.1546929
460	0	1612	1649.378	-0.8617644
461	0	1655	1641.622	0.3041068
462	0	1673	1633.907	0.8834998
463	0	1684	1626.232	1.300954
464	0	1601	1618.597	-0.4071996
465	0	1587	1611.002	-0.5580485
466	0	1557	1603.447	-1.091007
467	0	1540	1595.932	-1.321548
468	0	1594	1588.455	0.1286139
469	0	1606	1581.017	0.5771439
470	0	1542	1573.618	-0.7465512
471	0	1598	1566.257	0.735275
472	0	1550	1558.935	-0.2103792
473	0	1519	1551.65	-0.777153
474	0	1508	1544.403	-0.869862
475	0	1476	1537.193	-1.47914
476	0	1434	1530.021	-2.35713
477	1	1514	1522.885	-0.2118482
478	0	1426	1515.785	-2.210678
479	0	1482	1508.723	-0.644529
480	0	1436	1501.696	-1.61152
481	1	1539	1494.705	1.046952
482	0	1461	1487.75	-0.6501511
483	0	1438	1480.831	-1.049856
484	1	1417	1473.947	-1.40689
485	0	1447	1467.098	-0.4909807
486	0	1488	1460.283	0.6670613
487	0	1444	1453.503	-0.2324256
488	1	1419	1446.758	-0.6852492
489	0	1368	1440.046	-1.813743
490	0	1406	1433.369	-0.678989
491	0	1394	1426.725	-0.8155989
492	0	1414	1420.115	-0.1512474
493	0	1440	1413.538	0.6481361
494	0	1454	1406.994	1.145379
495	1	1368	1400.484	-0.8177616
496	0	1476	1394.005	1.98195
497	0	1474	1387.559	2.090931
498	0	1427	1381.146	1.128582
499	1	1441	1374.765	1.621726
500	0	1393	1368.415	0.612952
501	0	1422	1362.097	1.477131
502	0	1407	1355.811	1.269445
503	0	1394	1349.556	1.107657
504	0	1444	1343.332	2.462042
505	0	1388	1337.139	1.270512
506	0	1344	1330.977	0.3309727
507	0	1381	1324.845	1.406555
508	1	1350	1318.744	0.7924597
509	0	1338	1312.672	0.64521
510	0	1387	1306.631	2.00839
511	0	1343	1300.62	1.077468
512	0	1303	1294.638	0.2160472
513	0	1275	1288.686	-0.357738
514	0	1289	1282.763	0.1620799
515	0	1320	1276.869	1.106713
516	0	1262	1271.005	-0.2366581
517	0	1159	1265.168	-2.919754
518	0	1303	1259.361	1.127534
519	0	1219	1253.582	-0.9258338
520	0	1227	1247.831	-0.5557565
521	0	1182	1242.108	-1.63586
522	0	1147	1236.414	-2.472629
523	1	1177	1230.747	-1.466028
524	0	1147	1225.107	-2.159967
525	1	1216	1219.496	-9.370795E-02
526	1	1220	1213.911	0.1629445
527	0	1184	1208.354	-0.6621921
528	0	1170	1202.823	-0.8981531
529	0	1095	1197.32	-2.90015
530	0	1094	1191.843	-2.774602
531	1	1182	1186.392	-0.1195348
532	1	1107	1180.968	-2.084455
533	1	1099	1175.57	-2.166114
534	1	1159	1170.198	-0.3079715
535	0	1165	1164.853	4.040877E-03
536	0	1081	1159.533	-2.241194
537	0	1133	1154.238	-0.591163
538	0	1184	1148.969	0.9525104
539	0	1111	1143.726	-0.9204594
540	0	1114	1138.507	-0.6883149
541	1	1102	1133.314	-0.8845622
542	0	1160	1128.146	0.875634
543	0	1140	1123.002	0.4715998
544	1	1133	1117.883	0.4207895
545	0	1090	1112.788	-0.6474815
546	0	1080	1107.718	-0.7914153
547	0	1053	1102.672	-1.43744
548	0	1140	1097.65	1.174953
549	0	1094	1092.652	3.822002E-02
550	0	1095	1087.678	0.2075288
551	0	1128	1082.728	1.263112
552	1	1063	1077.801	-0.426178
553	0	1070	1072.898	-8.314238E-02
554	1	1069	1068.018	2.820331E-02
555	0	1082	1063.161	0.5373803
556	1	1120	1058.327	1.727232
557	0	1078	1053.516	0.6997683
558	0	1050	1048.728	3.687189E-02
559	0	1092	1043.962	1.363568
560	1	1078	1039.219	1.108369
561	0	1102	1034.499	1.90679
562	0	1047	1029.801	0.4992316
563	0	1008	1025.125	-0.5071781
564	1	1004	1020.471	-0.4888416
565	1	1005	1015.839	-0.3215216
566	0	1058	1011.229	1.35009
567	0	1026	1006.641	0.5680047
568	1	993	1002.074	-0.2708764
569	0	1040	997.5285	1.237189
570	0	1011	993.0046	0.532122
571	3	1002	988.5019	0.4010325
572	0	1011	984.0203	0.797785
573	0	993	979.5598	0.4012247
574	0	949	975.1202	-0.7986884
575	1	1032	970.7014	1.792946
576	0	1021	966.3033	1.608959
577	0	986	961.9257	0.7213778
578	0	990	957.5687	0.9697111
579	0	955	953.2321	5.387926E-02
580	2	942	948.9156	-0.2122927
581	0	933	944.6194	-0.3585026
582	0	967	940.3432	0.8070329
583	0	955	936.087	0.5763869
584	0	942	931.8506	0.3115609
585	0	945	927.6339	0.5321985
586	0	938	923.4368	0.4480592
587	0	862	919.2593	-1.842094
588	0	915	915.1013	-3.156502E-03
589	0	869	910.9625	-1.344229
590	0	910	906.843	9.869825E-02
591	0	921	902.7427	0.5671741
592	0	919	898.6613	0.6325592
593	0	879	894.5988	-0.4966837
594	1	953	890.5553	1.905155
595	0	854	886.5304	-1.051699
596	1	901	882.5242	0.5806583
597	0	947	878.5366	2.095773
598	0	891	874.5673	0.5195016
599	0	878	870.6165	0.2352397
600	0	866	866.684	-2.195002E-02
601	0	862	862.7695	-2.475664E-02
602	0	847	858.8732	-0.3855267
603	1	881	854.9949	0.8270392
604	2	813	851.1344	-1.265278
605	1	845	847.2917	-7.450686E-02
606	0	846	843.4667	8.230741E-02
607	0	814	839.6594	-0.8508118
608	0	783	835.8696	-1.789271
609	0	830	832.0973	-6.883194E-02
610	0	848	828.3423	0.637897
611	2	816	824.6046	-0.2849405
612	0	850	820.884	0.9436459
613	1	836	817.1806	0.6153013
614	0	793	813.4941	-0.6889654
615	0	813	809.8246	0.1053564
616	0	841	806.172	1.135128
617	2	855	802.5361	1.695098
618	0	821	798.9168	0.7289361
619	1	809	795.3142	0.4552684
620	1	691	791.728	-3.640481
621	0	792	788.1583	0.129234
622	1	754	784.605	-1.056544
623	3	817	781.0679	1.189128
624	1	770	777.5469	-0.2576704
625	2	784	774.042	0.3367833
626	1	761	770.5532	-0.3281966
627	0	755	767.0803	-0.4167459
628	0	746	763.6234	-0.6118158
629	0	699	760.1821	-2.1979
630	1	767	756.7565	0.3504606
631	1	719	753.3466	-1.215714
632	0	774	749.9522	0.8188195
633	0	752	746.5733	0.1876022
634	1	754	743.2098	0.3724976
635	0	763	739.8618	0.7938069
636	1	780	736.5289	1.474173
637	1	779	733.2111	1.553821
638	0	733	729.9084	0.1083257
639	1	732	726.6208	0.1886152
640	2	769	723.3481	1.559742
641	0	675	720.0904	-1.649804
642	1	716	716.8474	-3.006055E-02
643	0	708	713.6191	-0.2005076
644	1	660	710.4055	-1.866148
645	1	763	707.2065	1.914114
646	0	718	704.022	0.4951213
647	1	690	700.852	-0.3925075
648	2	710	697.6963	0.4383876
649	2	696	694.5549	5.203209E-02
650	1	659	691.4277	-1.201517
651	0	679	688.3148	-0.3397631
652	0	661	685.2159	-0.8958277
653	0	706	682.1311	0.8529888
654	0	687	679.0602	0.2878321
655	1	669	676.0033	-0.2574454
656	0	697	672.9601	0.8649061
657	0	675	669.9307	0.1854787
658	0	668	666.915	3.991513E-02
659	0	662	663.913	-7.071302E-02
660	2	691	660.9245	1.086979
661	0	669	657.9496	0.4062199
662	2	642	654.988	-0.4878737
663	2	713	652.0399	2.167234
664	1	631	649.105	-0.6862701
665	1	627	646.1834	-0.7295746
666	1	616	643.275	-1.046969
667	0	634	640.3797	-0.2412226
668	1	660	637.4974	0.8331054
669	4	630	634.6282	-0.175577
670	0	653	631.7719	0.7903298
671	1	670	628.9284	1.508634
672	0	673	626.0978	1.71877
673	1	655	623.2798	1.179058
674	0	646	620.4747	0.9556996
675	1	666	617.6821	1.780389
676	0	632	614.9021	0.6475592
677	0	599	612.1346	-0.5116212
678	0	610	609.3795	2.394009E-02
679	1	589	606.6369	-0.6930749
680	1	632	603.9066	1.064
681	1	618	601.1885	0.6442282
682	2	589	598.4827	-0.3726391
683	1	578	595.7889	-0.7059767
684	1	605	593.1074	0.4608345
685	1	604	590.4378	0.5259843
686	2	582	587.7803	-0.2285716
687	0	607	585.1346	0.8458104
688	1	609	582.5009	1.023292
689	1	570	579.879	-0.3949269
690	1	653	577.2688	2.819493
691	3	612	574.6703	1.437825
692	1	596	572.0835	0.9340519
693	2	568	569.5084	-6.040999E-02
694	3	565	566.9446	-7.809889E-02
695	0	585	564.3925	0.8127013
696	2	550	561.8518	-0.4827211
697	1	568	559.3224	0.3475389
698	0	576	556.8044	0.7631845
699	1	539	554.2977	-0.6296794
700	1	545	551.8021	-0.2783736
701	2	582	549.3177	1.292367
702	1	528	546.8445	-0.7840704
703	2	518	544.3823	-1.108705
704	0	537	541.9312	-0.203372
705	2	547	539.491	0.3067161
706	1	492	537.0618	-1.945246
707	1	549	534.6432	0.585303
708	0	502	532.2357	-1.291606
709	0	546	529.8388	0.6607559
710	0	545	527.4527	0.7181147
711	1	490	525.0772	-1.517447
712	0	571	522.7123	1.928605
713	1	538	520.358	0.7268795
714	0	509	518.0142	-0.3822982
715	0	575	515.6809	2.360568
716	2	485	513.358	-1.233348
717	2	489	511.0455	-0.9547071
718	0	524	508.7433	0.6373163
719	1	501	506.4513	-0.2331104
720	1	501	504.1696	-0.1355391
721	1	478	501.898	-1.047277
722	2	492	499.6366	-0.3296613
723	2	522	497.3853	1.030277
724	0	488	495.144	-0.3097108
725	3	485	492.9128	-0.3441416
726	0	502	490.6914	0.4830801
727	0	502	488.4799	0.5775503
728	2	491	486.2784	0.2040412
729	2	480	484.0866	-0.1786959
730	2	475	481.9046	-0.3035724
731	3	482	479.7323	9.894628E-02
732	0	490	477.5697	0.5377383
733	1	419	475.4167	-2.64774
734	1	491	473.2733	0.7660479
735	1	477	471.1394	0.257109
736	3	426	469.015	-2.001465
737	2	460	466.9001	-0.3084856
738	3	443	464.7946	-0.9936623
739	0	445	462.6984	-0.8050219
740	2	432	460.6116	-1.321637
741	0	470	458.5341	0.5069029
742	0	452	456.4658	-0.2014872
743	0	463	454.4068	0.382884
744	0	441	452.3568	-0.5190024
745	1	446	450.316	-0.1960868
746	1	414	448.2842	-1.619091
747	0	414	446.2616	-1.523569
748	2	407	444.2479	-1.774702
749	0	457	442.2431	0.6619962
750	1	457	440.2472	0.7515315
751	3	377	438.2602	-3.037119
752	1	433	436.282	-0.1514217
753	1	431	434.3127	-0.1532037
754	0	402	432.352	-1.455456
755	2	414	430.4001	-0.7745012
756	0	388	428.4568	-1.976035
757	0	401	426.5221	-1.225435
758	1	422	424.5961	-0.1213874
759	1	447	422.6786	1.103694
760	0	419	420.7696	-8.305025E-02
761	0	412	418.8691	-0.325213
762	0	429	416.977	0.5573854
763	2	414	415.0934	-5.163418E-02
764	0	380	413.218	-1.640105
765	1	429	411.351	0.8182071
766	2	399	409.4922	-0.5050911
767	3	431	407.6418	1.08027
768	0	415	405.7995	0.4339527
769	0	393	403.9654	-0.532038
770	0	387	402.1395	-0.7404495
771	2	417	400.3216	0.7846971
772	2	394	398.5117	-0.2186197
773	0	377	396.71	-0.9771698
774	0	376	394.9161	-0.9391055
775	0	355	393.1303	-1.950254
776	1	389	391.3523	-0.1147415
777	1	401	389.5822	0.5482222
778	0	439	387.82	2.344446
779	1	368	386.0656	-0.9069359
780	0	412	384.3189	1.310549
781	0	379	382.58	-0.1769999
782	1	398	380.8488	0.8267279
783	0	400	379.1252	1.003595
784	0	407	377.4093	1.409869
785	0	405	375.701	1.399547
786	1	360	374.0002	-0.7109008
787	1	373	372.307	3.454738E-02
788	1	409	370.6213	1.823931
789	1	370	368.943	5.291547E-02
790	0	387	367.2722	0.9648606
791	2	364	365.6087	-8.121829E-02
792	1	375	363.9526	0.5492125
793	0	384	362.3039	1.065421
794	0	361	360.6624	1.711875E-02
795	0	352	359.0282	-0.3610546
796	1	345	357.4012	-0.6437465
797	1	376	355.7815	1.003764
798	0	323	354.1688	-1.674105
799	0	353	352.5634	2.239863E-02
800	1	331	350.965	-1.058847
801	0	356	349.3737	0.3384231
802	0	363	347.7894	0.7690434
803	0	366	346.2121	0.9962114
804	1	341	344.6418	-0.1901927
805	1	335	343.0785	-0.4257871
806	1	323	341.522	-0.9948348
807	1	319	339.9724	-1.133733
808	0	338	338.4297	-2.254462E-02
809	0	313	336.8938	-1.304404
810	1	352	335.3647	0.8545963
811	0	323	333.8424	-0.5823537
812	0	330	332.3268	-0.1235947
813	0	328	330.8178	-0.1501489
814	0	353	329.3156	1.214941
815	2	344	327.82	0.8411658
816	3	328	326.331	8.893576E-02
817	1	304	324.8485	-1.155454
818	1	311	323.3726	-0.6776847
819	0	330	321.9033	0.4300835
820	0	328	320.4404	0.4028184
821	0	313	318.984	-0.3266755
822	0	316	317.534	-8.332973E-02
823	0	321	316.0904	0.264548
824	0	289	314.6532	-1.459391
825	0	278	313.2223	-2.044323
826	0	344	311.7978	1.674128
827	0	326	310.3795	0.8349864
828	1	309	308.9675	1.786135E-03
829	0	305	307.5617	-0.1417341
830	1	347	306.1622	2.113546
831	0	326	304.7688	1.134903
832	0	274	303.3816	-1.718129
833	0	279	302.0005	-1.332491
834	0	258	300.6255	-2.57115
835	0	338	299.2566	2.032626
836	0	274	297.8937	-1.397214
837	0	289	296.5368	-0.4287618
838	0	288	295.1859	-0.4095322
839	0	284	293.8409	-0.5649124
840	0	310	292.5019	0.9600183
841	0	280	291.1689	-0.6458523
842	0	293	289.8416	0.1784072
843	0	287	288.5203	-8.679745E-02
844	0	268	287.2047	-1.135925
845	0	312	285.895	1.427477
846	0	262	284.5911	-1.351915
847	1	291	283.2928	0.4368956
848	2	263	282.0004	-1.134806
849	1	274	280.7136	-0.3925861
850	0	312	279.4325	1.780859
851	2	290	278.157	0.6725366
852	1	294	276.8872	0.9649459
853	0	278	275.623	0.1379632
854	0	273	274.3643	-7.993098E-02
855	2	254	273.1112	-1.162102
856	0	248	271.8636	-1.469071
857	1	287	270.6215	0.9351076
858	0	268	269.3849	-8.191713E-02
859	0	270	268.1538	0.1087825
860	0	253	266.928	-0.8486511
861	0	273	265.7077	0.4272318
862	0	265	264.4928	3.017476E-02
863	0	260	263.2832	-0.1972544
864	0	236	262.0789	-1.646992
865	0	254	260.88	-0.4183549
866	1	232	259.6863	-1.76396
867	0	230	258.4979	-1.823778
868	1	272	257.3147	0.8619928
869	0	270	256.1368	0.8168445
870	0	249	254.964	-0.3663903
871	2	264	253.7964	0.6082222
872	1	226	252.6339	-1.71995
873	0	234	251.4766	-1.108567
874	0	272	250.3244	1.27231
875	1	247	249.1772	-0.1343131
876	1	246	248.0351	-0.1258094
877	2	237	246.8981	-0.623743
878	0	210	245.766	-2.398571
879	0	270	244.6389	1.494318
880	1	233	243.5168	-0.668568
881	1	233	242.3996	-0.5975477
882	1	258	241.2874	1.008097
883	0	236	240.18	-0.2639855
884	0	248	239.0776	0.5492755
885	0	267	237.9799	1.719796
886	1	224	236.8872	-0.8360354
887	0	247	235.7992	0.6909713
888	0	238	234.716	0.2064975
889	0	240	233.6376	0.3983485
890	0	232	232.5639	-3.593055E-02
891	0	211	231.495	-1.371102
892	0	245	230.4308	0.902539
893	1	227	229.3713	-0.1527824
894	0	250	228.3164	1.329356
895	0	228	227.2661	4.717711E-02
896	0	210	226.2205	-1.087796
