No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
28,4.7119,7660.1700, , ,195.2635,232.5632
29,4.7379,5116.2730, , ,195.2635,225.4182
30,4.7639,3176.9130, , ,195.2635,219.4211
31,4.7899,2090.7440, , ,195.2635,215.2465
32,4.8159,1358.0570, , ,195.2635,211.8254
33,4.8419,657.1327, , ,195.2635,208.4243
34,4.8679,298.8849, , ,195.2635,205.8010
35,4.8939,141.0877, , ,195.2635,203.6366
36,4.9199,155.4565, , ,195.2635,201.8758
37,4.9459,49.0297, , ,195.2635,199.7975
38,4.9719,-207.1164, , ,195.2635,197.8714
39,4.9979,-194.7407, , ,195.2635,196.6105
40,5.0239,-150.3526, , ,195.2635,195.4234
41,5.0499,-163.3397, , ,195.2635,194.0813
42,5.0759,-205.7639, , ,195.2635,192.6534
43,5.1019,-351.5861, , ,195.2635,190.9444
44,5.1279,-297.1033, , ,195.2635,189.7484
45,5.1539,-15.9705, , ,195.2635,189.1449
46,5.1799,37.1935, , ,195.2635,187.9340
47,5.2059,-139.5594, , ,195.2635,186.9516
48,5.2319,29.5011, , ,195.2635,186.8914
49,5.2579,109.9083, , ,195.2635,186.5938
50,5.2839,-35.5194, , ,195.2635,185.6886
51,5.3099,-1.6697, , ,195.2635,185.2635
52,5.3359,43.0960, , ,195.2635,184.8669
53,5.3619,56.2152, , ,195.2635,184.3836
54,5.3879,88.4327, , ,195.2635,183.9510
55,5.4139,18.1884, , ,195.2635,183.2381
56,5.4399,-83.0138, , ,195.2635,182.4557
57,5.4659,-124.8443, , ,195.2635,181.8334
58,5.4919,-153.6393, , ,195.2635,181.2448
59,5.5179,-207.2659, , ,195.2635,180.5857
60,5.5439,55.2632, , ,195.2635,180.8005
61,5.5699,254.3482, , ,195.2635,180.8397
62,5.5959,88.1478, , ,195.2635,179.8664
63,5.6219,47.5585, , ,195.2635,179.2385
64,5.6479,-117.8580, , ,195.2635,178.2586
65,5.6739,-113.9776, , ,195.2635,178.0606
66,5.6999,114.4611, , ,195.2635,178.4925
67,5.7259,97.4094, , ,195.2635,178.2360
68,5.7519,147.2806, , ,195.2635,178.1671
69,5.7779,0.3218, , ,195.2635,177.5446
70,5.8039,-64.6819, , ,195.2635,177.1515
71,5.8299,-146.2912, , ,195.2635,176.7105
72,5.8559,-111.8420, , ,195.2635,176.5973
73,5.8819,97.1220, , ,195.2635,176.9777
74,5.9079,36.3404, , ,195.2635,176.8286
75,5.9339,-27.8192, , ,195.2635,176.6699
76,5.9599,-120.9078, , ,195.2635,176.4290
77,5.9859,-19.9833, , ,195.2635,176.7375
78,6.0119,-143.0134, , ,195.2635,176.4118
79,6.0379,22.6420, , ,195.2635,176.9034
80,6.0639,-66.4891, , ,195.2635,176.6741
81,6.0899,-11.1289, , ,195.2635,176.8534
82,6.1159,395.2927, , ,195.2635,178.0212
83,6.1419,709.7850, , ,195.2635,178.8541
84,6.1679,986.7088, , ,195.2635,179.5785
85,6.1939,1784.5110, , ,195.2635,181.7387
86,6.2199,2354.8580, , ,195.2635,183.2541
87,6.2459,3495.6480, , ,195.2635,186.2943
88,6.2719,5026.4610, , ,195.2635,190.3132
89,6.2979,7320.7900, , ,195.2635,196.2044
90,6.3239,10360.1500, , ,195.2635,203.7603
91,6.3499,14883.4000, , ,195.2635,214.5326
92,6.3759,21229.3400, , ,195.2635,228.8076
93,6.4019,29237.8100, , ,195.2635,245.6504
94,6.4279,37329.0400, , ,195.2635,261.5685
95,6.4539,42409.3700, , ,195.2635,271.0740
96,6.4799,37050.8300, , ,195.2635,260.9700
97,6.5059,20774.1500, , ,195.2635,227.6211
98,6.5319,10077.1200, , ,195.2635,202.7241
99,6.5579,6456.7380, , ,195.2635,193.5444
100,6.5839,4715.4770, , ,195.2635,188.9468
101,6.6099,3531.5840, , ,195.2635,185.6729
102,6.6359,2771.6970, , ,195.2635,183.4992
103,6.6619,2313.1180, , ,195.2635,182.1286
104,6.6879,1823.5890, , ,195.2635,180.6619
105,6.7139,1394.3300, , ,195.2635,179.3513
106,6.7399,1160.3210, , ,195.2635,178.5786
107,6.7659,788.3171, , ,195.2635,177.4140
108,6.7919,771.7964, , ,195.2635,177.2474
109,6.8179,450.0320, , ,195.2635,176.2167
110,6.8439,529.9867, , ,195.2635,176.2276
111,6.8699,657.3707, , ,195.2635,176.3731
112,6.8959,521.7036, , ,195.2635,175.7717
113,6.9219,469.8552, , ,195.2635,175.4073
114,6.9479,281.8845, , ,195.2635,174.6530
115,6.9739,390.1944, , ,195.2635,174.7451
116,6.9999,104.9034, , ,195.2635,173.7080
117,7.0259,132.9495, , ,195.2635,173.5696
118,7.0519,297.7414, , ,195.2635,173.8249
119,7.0779,161.5772, , ,195.2635,173.1182
120,7.1039,129.0477, , ,195.2635,172.7088
121,7.1299,152.1354, , ,195.2635,172.4598
122,7.1559,69.3348, , ,195.2635,171.9027
123,7.1819,-75.5554, , ,195.2635,171.1625
124,7.2079,188.4139, , ,195.2635,171.6145
125,7.2339,212.7050, , ,195.2635,171.3674
126,7.2599,39.8178, , ,195.2635,170.5428
127,7.2859,-143.6099, , ,195.2635,169.6832
128,7.3119,21.0668, , ,195.2635,170.0314
129,7.3379,-114.2335, , ,195.2635,169.4962
130,7.3639,-45.6972, , ,195.2635,169.5615
131,7.3899,32.1590, , ,195.2635,169.6543
132,7.4159,-124.5103, , ,195.2635,169.0547
133,7.4419,-183.5378, , ,195.2635,168.7426
134,7.4679,78.0723, , ,195.2635,169.3791
135,7.4939,138.9374, , ,195.2635,169.4218
136,7.5199,159.2380, , ,195.2635,169.3448
137,7.5459,249.8541, , ,195.2635,169.3989
138,7.5719,520.7936, , ,195.2635,169.9843
139,7.5979,741.3836, , ,195.2635,170.4199
140,7.6239,1080.5440, , ,195.2635,171.2012
141,7.6499,1485.6970, , ,195.2635,172.1706
142,7.6759,1969.5670, , ,195.2635,173.3617
143,7.7019,2908.0010, , ,195.2635,175.8421
144,7.7279,4187.4640, , ,195.2635,179.2418
145,7.7539,6076.3670, , ,195.2635,184.2396
146,7.7799,9017.3330, , ,195.2635,191.8669
147,7.8059,13422.6400, , ,195.2635,202.8446
148,7.8319,19508.3000, , ,195.2635,217.1620
149,7.8579,26944.5800, , ,195.2635,233.5023
150,7.8839,33915.9700, , ,195.2635,247.8355
151,7.9099,36879.8600, , ,195.2635,253.6021
152,7.9359,30635.3400, , ,195.2635,240.8261
153,7.9619,18083.1400, , ,195.2635,213.0088
154,7.9879,8926.0240, , ,195.2635,190.1140
155,8.0139,5045.4080, , ,195.2635,179.3448
156,8.0399,3400.1920, , ,195.2635,174.4167
157,8.0659,2456.6660, , ,195.2635,171.4045
158,8.0919,1759.8950, , ,195.2635,169.0697
159,8.1179,1270.5140, , ,195.2635,167.3230
160,8.1439,925.5397, , ,195.2635,165.9935
161,8.1699,803.5376, , ,195.2635,165.3290
162,8.1959,567.5099, , ,195.2635,164.3152
163,8.2219,359.5621, , ,195.2635,163.3811
164,8.2479,131.8763, , ,195.2635,162.2794
165,8.2739,184.1897, , ,195.2635,162.0365
166,8.2999,225.1799, , ,195.2635,161.7582
167,8.3259,35.0771, , ,195.2635,160.7623
168,8.3519,36.0802, , ,195.2635,160.3572
169,8.3779,41.5468, , ,195.2635,159.9651
170,8.4039,-72.5644, , ,195.2635,159.1968
171,8.4299,-1.0141, , ,195.2635,159.0097
172,8.4559,-19.2439, , ,195.2635,158.5394
173,8.4819,64.1760, , ,195.2635,158.4893
174,8.5079,-22.1721, , ,195.2635,157.9024
175,8.5339,-5.4044, , ,195.2635,157.6407
176,8.5599,109.0648, , ,195.2635,157.6887
177,8.5859,-27.3249, , ,195.2635,156.9395
178,8.6119,19.2290, , ,195.2635,156.7713
179,8.6379,64.8341, , ,195.2635,156.5998
180,8.6639,52.9193, , ,195.2635,156.2442
181,8.6899,-135.4040, , ,195.2635,155.3209
182,8.7159,39.2755, , ,195.2635,155.7567
183,8.7419,44.7822, , ,195.2635,155.6488
184,8.7679,129.0173, , ,195.2635,155.7937
185,8.7939,97.0785, , ,195.2635,155.5655
186,8.8199,224.6042, , ,195.2635,155.8494
187,8.8459,454.3173, , ,195.2635,156.4597
188,8.8719,485.2510, , ,195.2635,156.4336
189,8.8979,838.5127, , ,195.2635,157.4345
190,8.9239,1120.5900, , ,195.2635,158.2043
191,8.9499,1578.3450, , ,195.2635,159.4505
192,8.9759,2313.6800, , ,195.2635,161.5485
193,9.0019,3775.7480, , ,195.2635,165.8255
194,9.0279,5771.2480, , ,195.2635,171.5567
195,9.0539,8810.3360, , ,195.2635,180.0247
196,9.0799,12553.3000, , ,195.2635,189.9736
197,9.1059,16414.2900, , ,195.2635,199.7225
198,9.1319,18950.4500, , ,195.2635,205.8236
199,9.1579,17324.5200, , ,195.2635,201.6817
200,9.1839,10627.3000, , ,195.2635,184.1641
201,9.2099,4832.2150, , ,195.2635,167.5095
202,9.2359,2686.0080, , ,195.2635,160.7835
203,9.2619,1762.5180, , ,195.2635,157.6894
204,9.2879,1208.6860, , ,195.2635,155.7249
205,9.3139,892.1789, , ,195.2635,154.5052
206,9.3399,564.5686, , ,195.2635,153.2395
207,9.3659,208.3853, , ,195.2635,151.8693
208,9.3919,425.4938, , ,195.2635,152.3794
209,9.4179,414.8216, , ,195.2635,152.0663
210,9.4439,217.9877, , ,195.2635,151.1379
211,9.4699,268.6556, , ,195.2635,151.0253
212,9.4959,111.2890, , ,195.2635,150.2219
213,9.5219,51.1677, , ,195.2635,149.7392
214,9.5479,301.2898, , ,195.2635,150.2907
215,9.5739,65.9360, , ,195.2635,149.2222
216,9.5999,32.8117, , ,195.2635,148.8270
217,9.6259,-61.8658, , ,195.2635,148.2233
218,9.6519,-136.5669, , ,195.2635,147.7486
219,9.6779,296.8231, , ,195.2635,148.9875
220,9.7039,96.9012, , ,195.2635,148.0931
221,9.7299,214.9787, , ,195.2635,148.2696
222,9.7559,152.3761, , ,195.2635,147.8360
223,9.7819,159.1955, , ,195.2635,147.6365
224,9.8079,-163.3666, , ,195.2635,146.3154
225,9.8339,-135.4633, , ,195.2635,146.1859
226,9.8599,114.4110, , ,195.2635,146.8142
227,9.8859,111.0353, , ,195.2635,146.5733
228,9.9119,-0.7552, , ,195.2635,145.9611
229,9.9379,21.3305, , ,195.2635,145.8061
230,9.9639,52.6561, , ,195.2635,145.6826
231,9.9899,95.9795, , ,195.2635,145.6003
232,10.0159,197.2928, , ,195.2635,145.7171
233,10.0419,64.6862, , ,195.2635,145.0295
234,10.0679,267.8379, , ,195.2635,145.4971
235,10.0939,332.8224, , ,195.2635,145.4891
236,10.1199,504.0239, , ,195.2635,145.8457
237,10.1459,866.2117, , ,195.2635,146.8532
238,10.1719,1335.5100, , ,195.2635,148.2155
239,10.1979,1595.6750, , ,195.2635,148.8647
240,10.2239,1659.2770, , ,195.2635,148.8523
241,10.2499,1388.7420, , ,195.2635,147.7131
242,10.2759,904.9867, , ,195.2635,145.8359
243,10.3019,345.9286, , ,195.2635,143.6723
244,10.3279,41.1998, , ,195.2635,142.3717
245,10.3539,81.6588, , ,195.2635,142.1951
246,10.3799,183.6162, , ,195.2635,142.2346
247,10.4059,12.6687, , ,195.2635,141.3117
248,10.4319,-77.7007, , ,195.2635,140.6695
249,10.4579,-28.8093, , ,195.2635,140.5207
250,10.4839,32.0942, , ,195.2635,140.4146
251,10.5099,80.9894, , ,195.2635,140.2656
252,10.5359,-35.1763, , ,195.2635,139.5261
253,10.5619,-60.4744, , ,195.2635,139.1098
254,10.5879,18.2170, , ,195.2635,139.2679
255,10.6139,3.1272, , ,195.2635,139.0892
256,10.6399,12.2442, , ,195.2635,138.9973
257,10.6659,69.9430, , ,195.2635,139.0801
258,10.6919,6.1901, , ,195.2635,138.7258
259,10.7179,-61.7299, , ,195.2635,138.3556
260,10.7439,12.4852, , ,195.2635,138.4984
261,10.7699,30.3709, , ,195.2635,138.4378
262,10.7959,-7.0588, , ,195.2635,138.1772
263,10.8219,-8.0197, , ,195.2635,138.1075
264,10.8479,-13.2526, , ,195.2635,138.0223
265,10.8739,87.5541, , ,195.2635,138.3209
266,10.8999,122.0115, , ,195.2635,138.3794
267,10.9259,133.1436, , ,195.2635,138.3535
268,10.9519,203.8922, , ,195.2635,138.5429
269,10.9779,332.0883, , ,195.2635,138.9390
270,11.0039,621.8597, , ,195.2635,139.9126
271,11.0299,958.7698, , ,195.2635,141.0466
272,11.0559,1699.6780, , ,195.2635,143.5095
273,11.0819,2626.1850, , ,195.2635,146.5654
274,11.1079,4152.5190, , ,195.2635,151.5509
275,11.1339,6282.7500, , ,195.2635,158.2966
276,11.1599,8713.1860, , ,195.2635,165.6749
277,11.1859,10710.4900, , ,195.2635,171.4800
278,11.2119,10771.3000, , ,195.2635,171.5405
279,11.2379,7553.6450, , ,195.2635,161.7665
280,11.2639,4008.1290, , ,195.2635,150.2758
281,11.2899,1898.7070, , ,195.2635,142.9452
282,11.3159,1199.3400, , ,195.2635,140.3349
283,11.3419,741.6911, , ,195.2635,138.5502
284,11.3679,358.5815, , ,195.2635,137.0145
285,11.3939,297.3228, , ,195.2635,136.6442
286,11.4199,123.7972, , ,195.2635,135.8603
287,11.4459,281.0935, , ,195.2635,136.2910
288,11.4719,163.4366, , ,195.2635,135.7111
289,11.4979,-111.5541, , ,195.2635,134.5453
290,11.5239,-29.9910, , ,195.2635,134.6551
291,11.5499,-174.5502, , ,195.2635,133.9233
292,11.5759,45.8674, , ,195.2635,134.5506
293,11.6019,-100.8721, , ,195.2635,133.8100
294,11.6279,25.4970, , ,195.2635,134.0876
295,11.6539,145.9803, , ,195.2635,134.3428
296,11.6799,-119.8538, , ,195.2635,133.1546
297,11.7059,-43.7005, , ,195.2635,133.2453
298,11.7319,-37.8852, , ,195.2635,133.0718
299,11.7579,98.1767, , ,195.2635,133.3598
300,11.7839,84.8690, , ,195.2635,133.0872
301,11.8099,-124.9166, , ,195.2635,132.0723
302,11.8359,-133.8619, , ,195.2635,131.8135
303,11.8619,73.0075, , ,195.2635,132.3720
304,11.8879,-8.2145, , ,195.2635,131.8400
305,11.9139,126.9614, , ,195.2635,132.1273
306,11.9399,-147.6595, , ,195.2635,130.8575
307,11.9659,61.9955, , ,195.2635,131.4306
308,11.9919,59.1885, , ,195.2635,131.3353
309,12.0179,-201.6259, , ,195.2635,130.2533
310,12.0439,-56.2291, , ,195.2635,130.7253
311,12.0699,-99.4891, , ,195.2635,130.4746
312,12.0959,-202.1685, , ,195.2635,129.9951
313,12.1219,-183.1888, , ,195.2635,129.9826
314,12.1479,-48.5340, , ,195.2635,130.4144
315,12.1739,-8.0153, , ,195.2635,130.4845
316,12.1999,-57.0282, , ,195.2635,130.2113
317,12.2259,105.3445, , ,195.2635,130.6582
318,12.2519,-8.8308, , ,195.2635,130.0447
319,12.2779,-9.0494, , ,195.2635,129.8677
320,12.3039,-47.9940, , ,195.2635,129.5411
321,12.3299,-72.9657, , ,195.2635,129.2677
322,12.3559,7.2857, , ,195.2635,129.4010
323,12.3819,-42.4646, , ,195.2635,129.0314
324,12.4079,8.4668, , ,195.2635,129.0513
325,12.4339,54.2672, , ,195.2635,129.0514
326,12.4599,-19.5359, , ,195.2635,128.6555
327,12.4859,-79.4679, , ,195.2635,128.3125
328,12.5119,18.5947, , ,195.2635,128.5843
329,12.5379,53.3216, , ,195.2635,128.6096
330,12.5639,169.5379, , ,195.2635,128.9513
331,12.5899,28.7014, , ,195.2635,128.2941
332,12.6159,-50.5003, , ,195.2635,127.8747
333,12.6419,82.9901, , ,195.2635,128.2857
334,12.6679,47.7654, , ,195.2635,128.0381
335,12.6939,-31.2676, , ,195.2635,127.5359
336,12.7199,-135.0160, , ,195.2635,126.9343
337,12.7459,-71.3066, , ,195.2635,126.9909
338,12.7719,-93.4848, , ,195.2635,126.7090
339,12.7979,-159.2635, , ,195.2635,126.2540
340,12.8239,-104.4901, , ,195.2635,126.2755
341,12.8499,-97.5120, , ,195.2635,126.1077
342,12.8759,-130.8710, , ,195.2635,125.7794
343,12.9019,-25.0730, , ,195.2635,126.0037
344,12.9279,117.3727, , ,195.2635,126.4438
345,12.9539,133.7328, , ,195.2635,126.3846
346,12.9799,64.6823, , ,195.2635,125.9868
347,13.0059,-18.9524, , ,195.2635,125.5297
348,13.0319,87.7303, , ,195.2635,125.8295
349,13.0579,135.0187, , ,195.2635,125.8929
350,13.0839,-24.5364, , ,195.2635,125.1325
351,13.1099,31.9913, , ,195.2635,125.2331
352,13.1359,10.9334, , ,195.2635,125.0237
353,13.1619,-40.0712, , ,195.2635,124.7955
354,13.1879,-20.0559, , ,195.2635,124.8517
355,13.2139,-1.7792, , ,195.2635,124.9008
356,13.2399,21.1179, , ,195.2635,124.9685
357,13.2659,6.2455, , ,195.2635,124.8849
358,13.2919,83.5987, , ,195.2635,125.1703
359,13.3179,11.7183, , ,195.2635,124.8588
360,13.3439,-10.8211, , ,195.2635,124.7445
361,13.3699,4.7260, , ,195.2635,124.7827
362,13.3959,-40.4841, , ,195.2635,124.6290
363,13.4219,107.8607, , ,195.2635,125.2502
364,13.4479,207.9559, , ,195.2635,125.6766
365,13.4739,198.8466, , ,195.2635,125.6677
366,13.4999,272.7713, , ,195.2635,125.9888
367,13.5259,438.9054, , ,195.2635,126.6736
368,13.5519,598.7890, , ,195.2635,127.3301
369,13.5779,925.8494, , ,195.2635,128.6348
370,13.6039,1607.8740, , ,195.2635,131.2852
371,13.6299,2752.4080, , ,195.2635,135.5340
372,13.6559,4401.6840, , ,195.2635,141.4491
373,13.6819,6543.0160, , ,195.2635,148.7894
374,13.7079,8389.0380, , ,195.2635,154.8336
375,13.7339,9037.8850, , ,195.2635,156.8802
376,13.7599,7600.0790, , ,195.2635,152.1930
377,13.7859,4718.1240, , ,195.2635,142.3723
378,13.8119,2529.1280, , ,195.2635,134.4246
379,13.8379,1371.3960, , ,195.2635,130.0052
380,13.8639,858.0859, , ,195.2635,127.9733
381,13.8899,436.8819, , ,195.2635,126.2738
382,13.9159,482.6672, , ,195.2635,126.4119
383,13.9419,258.2797, , ,195.2635,125.4779
384,13.9679,159.0776, , ,195.2635,125.0385
385,13.9939,114.6512, , ,195.2635,124.8171
386,14.0199,-149.0945, , ,195.2635,123.7121
387,14.0459,111.6705, , ,195.2635,124.7179
388,14.0719,21.3296, , ,195.2635,124.3114
389,14.0979,-34.6779, , ,195.2635,123.9641
390,14.1239,7.8450, , ,195.2635,124.0137
391,14.1499,-28.6066, , ,195.2635,123.7446
392,14.1759,-61.7214, , ,195.2635,123.4884
393,14.2019,-104.6114, , ,195.2635,123.1920
394,14.2279,-93.1896, , ,195.2635,123.1157
395,14.2539,-99.4276, , ,195.2635,122.9675
396,14.2799,-114.0637, , ,195.2635,122.7850
397,14.3059,49.6974, , ,195.2635,123.3276
398,14.3319,70.8330, , ,195.2635,123.3007
399,14.3579,6.5958, , ,195.2635,122.9270
400,14.3839,28.7334, , ,195.2635,122.9040
401,14.4099,-99.9411, , ,195.2635,122.2659
402,14.4359,-161.0757, , ,195.2635,121.9017
403,14.4619,68.9278, , ,195.2635,122.7284
404,14.4879,-45.7140, , ,195.2635,122.1468
405,14.5139,-23.9045, , ,195.2635,122.1224
406,14.5399,9.6829, , ,195.2635,122.1462
407,14.5659,5.2294, , ,195.2635,122.0560
408,14.5919,-45.3199, , ,195.2635,121.7767
409,14.6179,48.9422, , ,195.2635,122.0913
410,14.6439,-125.2495, , ,195.2635,121.3035
411,14.6699,-62.8284, , ,195.2635,121.4882
412,14.6959,18.0217, , ,195.2635,121.7485
413,14.7219,-27.0519, , ,195.2635,121.4910
414,14.7479,-33.6480, , ,195.2635,121.3915
415,14.7739,-33.0847, , ,195.2635,121.3215
416,14.7999,103.3458, , ,195.2635,121.7694
417,14.8259,-33.0074, , ,195.2635,121.0945
418,14.8519,61.3319, , ,195.2635,121.3700
419,14.8779,117.7384, , ,195.2635,121.4887
420,14.9039,-1.3945, , ,195.2635,120.8835
421,14.9299,28.3509, , ,195.2635,120.8926
422,14.9559,30.7515, , ,195.2635,120.7885
423,14.9819,-85.9708, , ,195.2635,120.1898
424,15.0079,-42.3400, , ,195.2635,120.2566
425,15.0339,57.3917, , ,195.2635,120.6402
426,15.0599,94.9143, , ,195.2635,120.7653
427,15.0859,-28.6037, , ,195.2635,120.2223
428,15.1119,-90.7571, , ,195.2635,119.9329
429,15.1379,-43.9007, , ,195.2635,120.0976
430,15.1639,5.2983, , ,195.2635,120.2718
431,15.1899,1.1165, , ,195.2635,120.2239
432,15.2159,48.3067, , ,195.2635,120.3895
433,15.2419,-60.2479, , ,195.2635,119.9073
434,15.2679,52.0008, , ,195.2635,120.2294
435,15.2939,-36.6329, , ,195.2635,119.7146
436,15.3199,-103.8731, , ,195.2635,119.2873
437,15.3459,-98.5845, , ,195.2635,119.1632
438,15.3719,46.0759, , ,195.2635,119.6229
439,15.3979,-51.7092, , ,195.2635,119.0670
440,15.4239,4.1357, , ,195.2635,119.1550
441,15.4499,70.2392, , ,195.2635,119.2859
442,15.4759,-84.2672, , ,195.2635,118.4894
443,15.5019,-14.6085, , ,195.2635,118.8269
444,15.5279,31.3453, , ,195.2635,119.0640
445,15.5539,-25.6675, , ,195.2635,118.8683
446,15.5799,4.9281, , ,195.2635,119.0408
447,15.6059,39.2612, , ,195.2635,119.2287
448,15.6319,-51.0778, , ,195.2635,118.8932
449,15.6579,-45.8675, , ,195.2635,118.9590
450,15.6839,13.2732, , ,195.2635,119.2511
451,15.7099,28.9148, , ,195.2635,119.3604
452,15.7359,33.7996, , ,195.2635,119.3600
453,15.7619,48.3232, , ,195.2635,119.3998
454,15.7879,124.2941, , ,195.2635,119.6967
455,15.8139,309.2713, , ,195.2635,120.4461
456,15.8399,538.8308, , ,195.2635,121.3748
457,15.8659,567.6406, , ,195.2635,121.4728
458,15.8919,457.2431, , ,195.2635,120.9969
459,15.9179,389.0798, , ,195.2635,120.6942
460,15.9439,202.9086, , ,195.2635,119.8996
461,15.9699,43.1174, , ,195.2635,119.2104
462,15.9959,14.0349, , ,195.2635,119.0674
463,16.0219,-89.1786, , ,195.2635,118.6121
464,16.0479,-41.5553, , ,195.2635,118.7916
465,16.0739,21.1394, , ,195.2635,119.0342
466,16.0999,60.2527, , ,195.2635,119.1774
467,16.1259,98.5019, , ,195.2635,119.3168
468,16.1519,-24.9769, , ,195.2635,118.7772
469,16.1779,-26.6257, , ,195.2635,118.7492
470,16.2039,-47.4462, , ,195.2635,118.6315
471,16.2299,85.9800, , ,195.2635,119.1627
472,16.2559,42.3852, , ,195.2635,118.9498
473,16.2819,-28.0785, , ,195.2635,118.6233
474,16.3079,19.7858, , ,195.2635,118.7949
475,16.3339,-32.1894, , ,195.2635,118.5460
476,16.3599,-66.9189, , ,195.2635,118.3694
477,16.3859,8.4762, , ,195.2635,118.6574
478,16.4119,-31.2976, , ,195.2635,118.4597
479,16.4379,-8.9004, , ,195.2635,118.6348
480,16.4639,120.9901, , ,195.2635,119.2611
481,16.4899,27.4456, , ,195.2635,118.9486
482,16.5159,17.6934, , ,195.2635,118.9880
483,16.5419,53.2358, , ,195.2635,119.2174
484,16.5679,109.1218, , ,195.2635,119.5315
485,16.5939,-56.2462, , ,195.2635,118.9182
486,16.6199,44.3307, , ,195.2635,119.4203
487,16.6459,-72.0164, , ,195.2635,119.0125
488,16.6719,-1.3730, , ,195.2635,119.2726
489,16.6979,151.0807, , ,195.2635,119.8739
490,16.7239,22.8800, , ,195.2635,119.3016
491,16.7499,-73.4118, , ,195.2635,118.8609
492,16.7759,-76.5645, , ,195.2635,118.8112
493,16.8019,-43.1859, , ,195.2635,118.9152
494,16.8279,-22.9642, , ,195.2635,118.9637
495,16.8539,120.4220, , ,195.2635,119.5286
496,16.8799,50.8622, , ,195.2635,119.2009
497,16.9059,-116.8084, , ,195.2635,118.4908
498,16.9319,-124.1226, , ,195.2635,118.4553
499,16.9579,-2.2293, , ,195.2635,118.9640
500,16.9839,47.3221, , ,195.2635,119.1674
501,17.0099,40.1955, , ,195.2635,119.1329
502,17.0359,-168.2343, , ,195.2635,118.2502
503,17.0619,-0.1176, , ,195.2635,118.9542
504,17.0879,152.2967, , ,195.2635,119.5885
505,17.1139,131.0705, , ,195.2635,119.4951
506,17.1399,204.8105, , ,195.2635,119.7986
507,17.1659,303.1158, , ,195.2635,120.2036
508,17.1919,-1.5813, , ,195.2635,118.9247
509,17.2179,-122.0278, , ,195.2635,118.4125
510,17.2439,80.8345, , ,195.2635,119.2614
511,17.2699,208.9023, , ,195.2635,119.7925
512,17.2959,94.2150, , ,195.2635,119.3082
513,17.3219,10.4758, , ,195.2635,118.9520
514,17.3479,-28.6134, , ,195.2635,118.7829
515,17.3739,-23.5839, , ,195.2635,118.8322
516,17.3999,-94.1469, , ,195.2635,118.5630
517,17.4259,20.7836, , ,195.2635,119.0747
518,17.4519,-137.5779, , ,195.2635,118.4360
519,17.4779,-133.9270, , ,195.2635,118.4796
520,17.5039,42.3715, , ,195.2635,119.2492
521,17.5299,-73.9963, , ,195.2635,118.7883
522,17.5559,-14.0900, , ,195.2635,119.0682
523,17.5819,38.2796, , ,195.2635,119.3159
524,17.6079,-4.2021, , ,195.2635,119.0780
525,17.6339,-6.7236, , ,195.2635,119.0077
526,17.6599,60.6930, , ,195.2635,119.2310
527,17.6859,71.0018, , ,195.2635,119.2146
528,17.7119,-56.4559, , ,195.2635,118.6189
529,17.7379,59.3586, , ,195.2635,119.0463
530,17.7639,156.3944, , ,195.2635,119.3936
531,17.7899,31.9221, , ,195.2635,118.8114
532,17.8159,-99.7052, , ,195.2635,118.1960
533,17.8419,0.8188, , ,195.2635,118.6523
534,17.8679,-12.1073, , ,195.2635,118.6297
535,17.8939,-30.0595, , ,195.2635,118.5859
536,17.9199,7.5920, , ,195.2635,118.7763
537,17.9459,-18.6921, , ,195.2635,118.6975
538,17.9719,22.5265, , ,195.2635,118.9027
539,17.9979,9.2356, , ,195.2635,118.8786
540,18.0239,-8.0008, , ,195.2635,118.8379
541,18.0499,-3.4555, , ,195.2635,118.8888
542,18.0759,-68.8851, , ,195.2635,118.6798
543,18.1019,112.3382, , ,195.2635,119.5069
544,18.1279,247.5076, , ,195.2635,120.1368
545,18.1539,54.9914, , ,195.2635,119.3989
546,18.1799,22.1189, , ,195.2635,119.3273
547,18.2059,152.6091, , ,195.2635,119.9386
548,18.2319,206.8529, , ,195.2635,120.2302
549,18.2579,244.5101, , ,195.2635,120.4522
550,18.2839,373.3781, , ,195.2635,121.0511
551,18.3099,467.2774, , ,195.2635,121.5033
552,18.3359,529.8902, , ,195.2635,121.8255
553,18.3619,533.6122, , ,195.2635,121.9055
554,18.3879,450.4896, , ,195.2635,121.6289
555,18.4139,241.1249, , ,195.2635,120.8305
556,18.4399,36.2143, , ,195.2635,120.0453
557,18.4659,-10.1035, , ,195.2635,119.9181
558,18.4919,-6.8077, , ,195.2635,119.9976
559,18.5179,37.5847, , ,195.2635,120.2480
560,18.5439,40.3014, , ,195.2635,120.3304
561,18.5699,-41.2120, , ,195.2635,120.0625
562,18.5959,-40.5805, , ,195.2635,120.1364
563,18.6219,15.3368, , ,195.2635,120.4399
564,18.6479,-87.3310, , ,195.2635,120.0842
565,18.6739,-147.1557, , ,195.2635,119.9063
566,18.6999,-15.0524, , ,195.2635,120.5269
567,18.7259,-56.4997, , ,195.2635,120.4259
568,18.7519,-74.3490, , ,195.2635,120.4228
569,18.7779,178.8464, , ,195.2635,121.4316
570,18.8039,299.4019, , ,195.2635,121.8891
571,18.8299,459.7313, , ,195.2635,122.5074
572,18.8559,878.9025, , ,195.2635,124.1693
573,18.8819,1264.8670, , ,195.2635,125.6772
574,18.9079,1538.1820, , ,195.2635,126.7235
