420	481,402	505,359	517,321	494,928	459,893	406,053	337,138	272,511	211,286	155,182	113,279	81,399.2	52,844.8	29,907.2	996,906	16,610.8	6,599.02	3,477.45	2,092.98	1,416.05	906.44	774.246	678.602																		
425	625,508	655,420	671,755	657,375	620,197	555,480	475,247	388,138	310,825	239,526	181,200	134,512	90,449.1	49,620.7	35,517.7	1.672e+06	25,623.6	9,535.14	4,565.58	2,492.98	1,362.07	1,010.78	871.657																		
430	734,947	770,887	798,311	795,754	759,109	683,090	597,306	505,571	412,139	327,008	253,284	197,332	137,556	79,507.1	53,552.8	52,648.6	2.28933e+06	34,425.5	11,821.1	5,491.67	2,643.61	1,626.4	1,151.24																		
435	772,379	818,747	849,543	851,540	830,770	755,381	670,919	578,026	479,606	386,470	313,287	248,290	177,464	107,120	74,346	72,679.9	66,611.7	2.53167e+06	37,159	12,387.5	5,612.02	3,393.77	1,604.74																		
440	772,817	818,721	864,282	874,602	855,409	798,846	714,632	624,661	530,101	434,150	359,458	292,350	215,492	134,138	98,450.6	98,488.1	87,472.8	72,478.3	2.62389e+06	40,136.1	12,182.5	6,110.26	3,134.34																		
445	753,169	805,648	858,423	884,695	863,621	814,579	734,036	653,851	562,859	476,741	392,603	329,137	250,475	161,360	120,760	125,268	117,524	93,756.3	73,838.6	2.53525e+06	37,049.6	12,620.8	5,827.45																		
450	729,106	788,972	843,455	876,094	861,546	824,247	750,747	675,449	588,193	498,683	422,923	359,346	282,684	184,281	139,854	148,971	147,464	122,907	93,425.1	71,082.3	2.55643e+06	35,431.7	12,392.4																		
455	704,947	760,808	824,269	860,247	863,127	820,766	758,115	686,165	603,054	518,280	445,264	381,124	306,164	203,757	159,846	177,379	175,484	150,736	118,946	88,874.5	66,852.9	2.67521e+06	33,990																		
460	674,431	734,776	788,944	830,659	831,994	806,903	745,662	678,306	609,886	529,136	456,819	401,490	322,338	217,649	176,279	196,450	201,116	178,696	145,886	112,105	82,393.3	63,680.8	2.66451e+06																		
465	630,429	689,201	746,731	791,283	797,562	769,368	719,969	663,572	598,380	519,809	457,603	401,751	330,927	227,559	185,481	210,914	223,939	202,442	166,857	131,632	102,235	76,886.8	59,427.4																		
470	587,458	651,148	699,149	739,459	752,375	730,374	691,776	637,746	577,037	509,593	448,775	401,351	330,333	231,717	190,208	223,769	240,557	218,448	188,620	152,481	122,148	92,677.9	68,595.6																		
475	551,892	603,828	656,254	696,520	711,052	691,867	655,583	612,129	556,282	492,287	438,201	394,762	331,088	235,622	197,610	230,448	251,726	236,881	204,467	171,555	137,007	107,322	84,594.2																		
480	510,211	561,293	614,470	652,591	662,995	653,628	617,568	580,921	529,830	473,939	425,382	383,399	323,717	235,010	198,497	235,538	259,728	246,984	218,153	184,924	153,107	123,718	97,235.7																		
485	474,957	519,905	566,334	606,775	618,290	612,625	581,797	544,030	502,992	454,457	408,866	372,106	317,906	230,954	195,182	237,597	264,168	253,906	227,662	195,216	166,316	137,180	111,104																		
490	443,846	483,666	522,031	568,761	579,757	571,571	550,415	514,607	475,732	429,217	386,308	358,757	306,309	222,795	193,851	237,114	266,378	257,384	235,122	205,395	177,580	148,276	121,722																		
495	410,019	444,827	486,230	521,131	535,977	534,186	508,696	479,122	440,564	401,055	366,212	340,260	293,656	214,472	185,349	230,624	261,158	258,737	237,526	210,095	182,009	158,106	130,993																		
500	377,268	408,114	446,690	480,912	490,848	488,005	471,855	446,961	412,153	376,971	342,376	321,743	275,502	205,634	179,203	221,488	256,309	250,477	234,072	210,860	185,835	161,945	139,797																		
505	344,638	371,148	410,150	435,269	449,679	449,847	427,372	411,160	382,979	347,777	320,763	298,244	260,469	194,226	171,156	211,480	246,623	245,999	231,251	207,396	186,628	162,395	143,653																		
510	309,369	340,791	372,394	398,858	412,333	407,859	390,450	374,327	352,161	321,350	295,778	276,704	241,298	180,486	157,727	201,310	234,572	235,848	222,070	205,127	183,433	163,830	143,328																		
515	286,620	309,846	337,514	362,675	377,527	369,646	360,940	343,592	319,758	294,859	273,621	258,563	224,394	169,140	150,981	190,696	224,988	225,127	213,732	196,218	177,388	161,078	142,795																		
520	258,992	283,989	310,031	335,653	344,270	341,468	332,120	314,021	294,790	269,442	250,505	237,445	209,081	155,516	141,216	179,093	211,804	215,449	203,942	187,586	172,468	157,201	141,080																		
525	238,659	262,094	285,552	304,467	311,957	310,361	300,161	288,214	268,294	250,021	231,715	216,786	194,781	146,209	130,563	167,569	197,757	203,126	195,952	182,710	167,357	154,491	136,543																		
530	218,996	236,298	256,639	276,974	283,533	279,016	275,310	262,058	248,599	229,403	210,524	200,051	177,244	135,634	119,687	154,744	184,052	188,558	184,408	171,018	158,510	145,279	135,079																		
535	196,554	213,337	231,333	244,681	256,474	252,619	249,328	235,071	223,942	206,338	190,342	182,157	161,417	122,885	111,101	142,078	169,871	175,979	171,296	162,234	149,949	139,338	128,642																		
540	177,958	191,909	208,045	223,258	229,645	225,722	217,224	211,119	200,135	186,380	172,446	164,532	147,227	110,780	100,408	129,482	156,388	163,075	157,431	149,517	139,229	129,108	120,237																		
545	159,622	169,877	187,760	200,514	207,356	204,280	197,584	191,241	178,030	166,526	154,269	145,850	132,459	100,919	91,490.7	118,594	142,733	148,490	144,107	137,338	129,562	121,229	113,076																		
550	143,038	153,941	168,461	178,197	185,117	182,486	176,196	170,469	159,624	150,070	138,553	132,682	118,009	91,145.4	83,914.6	106,800	128,649	134,374	131,465	124,846	119,139	110,724	104,028																		
555	128,100	139,281	149,989	161,611	162,985	162,906	159,003	150,014	142,903	133,717	124,645	118,008	106,021	81,295	73,718	96,437.8	115,861	121,831	118,759	115,426	109,101	101,819	96,260																		
560	112,810	121,343	136,451	142,701	146,295	143,646	142,743	135,283	128,793	116,947	110,406	106,441	95,858.6	72,705	67,197.6	87,327.2	105,071	109,610	107,209	104,391	99,571.5	94,478.6	88,067.6																		
565	101,894	111,417	118,737	126,661	129,669	127,067	124,582	119,221	113,252	105,295	99,130.7	93,717.2	85,061.2	66,235.2	60,398.5	78,281.7	94,926.9	99,345.7	97,921.2	94,597.3	89,672.6	84,275.2	80,798.6																		
570	90,473.7	97,737.3	105,232	112,496	114,807	115,501	110,559	107,224	101,675	92,502.8	86,867.5	85,037.9	74,367.8	57,718	53,013.8	68,560.9	84,344.1	88,809.8	89,131.2	84,546.1	81,033.5	77,368.2	73,691.9																		
575	80,874	85,509.7	94,546.3	100,823	102,321	103,256	99,220.5	95,179.1	88,735.4	82,449.4	76,596.3	72,680.6	66,444.9	51,698.2	47,113.1	62,999.2	73,409.2	79,869.5	77,573.7	75,564.5	72,266.5	69,986.4	66,324.1																		
580	73,280.3	76,795.8	84,345.2	89,904.8	90,685.2	89,722.1	86,595.8	83,502.2	77,461.5	72,891.9	67,862.2	64,968.7	59,006.7	45,508.9	42,687.2	54,977.6	66,688.9	69,501	69,505.1	68,209.6	64,385.6	62,691.7	60,057.4																		
585	62,735.8	67,636.3	71,219.5	77,191.1	80,627.2	77,932.2	76,299.1	72,826.1	69,272.9	64,291.3	60,411.6	56,911.8	52,245.4	39,592	36,725.1	48,445.8	58,715	62,166.1	61,849	60,288.8	57,812.4	54,919.8	53,628.6																		
590	55,889.6	60,707.8	64,693.5	68,237.6	70,897.6	69,412.8	66,834.3	63,140.7	60,670	54,931.9	52,285.3	50,998.3	46,254.3	35,654.1	32,999.6	42,356.9	52,423.6	55,139.1	54,090.8	53,900.9	51,957.6	49,031.2																			
595	50,605	51,038.4	57,650.2	60,625	61,373.1	61,788.5	58,891.7	56,506.7	54,472.1	49,876.3	46,466.1	44,932.6	41,438	32,202	29,561.6	38,816.9	46,557.4	48,893.6	48,083.8	47,570.8	46,204.8	44,098.7																			
600	43,466	47,034.6	49,058.1	53,358.9	54,149.6	54,039.6	51,613.1	50,397.3	46,847.9	44,266.8	40,942	39,832	36,423.2	29,529.4	27,142.4	35,168.8	41,777.6	43,089.3	44,423.4	41,704.2	40,511.8	38,929.8																			
605	38,959.2	41,477.2	44,971.4	47,696.8	48,139.5	46,938.8	45,153.4	43,454.3	41,203.4	38,650.3	36,676.2	34,932.7	31,593.8	25,859.2	24,290.4	31,574.6	36,431	37,601.3	37,765.2	37,576.1	35,841.6	34,818.7																			
610	33,487	35,901.8	39,770.5	40,091.3	41,838.8	40,282.3	40,920.5	38,378.2	36,150.4	33,621.2	31,823.4	30,373.3	29,550.1	23,814	22,702	27,667.4	31,865.6	33,780.9	32,521.9	33,341.6	31,466.7	30,286.9																			
615	29,667.8	32,083.1	34,594.6	35,600.1	36,659.5	36,029.1	33,437.2	33,990.4	31,245.5	29,373.8	27,865.9	27,011.2	25,009.5	20,998	19,720.3	23,739.1	28,072.2	29,586.7	29,188.6	28,270.9	27,560.1	27,184																			
620	27,106.1	28,526.5	30,291.2	31,532.1	33,522.9	31,480.8	30,269.5	29,131.2	27,397.4	26,554.6	24,354	23,299	21,984.7	18,641	18,219	21,588.2	24,205	25,178.6	24,888.3	24,213	23,847.8	23,133.7																			
625	22,785.8	24,988.8	27,177	27,894.6	28,379.7	28,179.3	27,156.3	25,964.7	24,067.8	23,232	21,946.1	21,300.1	19,799.5	18,209.6	18,748.6	20,569.9	21,778.2	22,382	21,736.4	21,551.7	20,488.4	20,333																			
630	20,103.6	21,651.8	24,334.3	24,530.1	25,813.8	25,067.6	23,924.6	23,411.6	22,042.7	21,329.8	21,158.2	21,615.2	22,480.6	24,137.4	25,029	23,913.3	21,563.9	19,162.7	18,868.1	18,532.8	18,098.4	17,500.7																			
635	19,189.7	21,186.8	22,858.5	24,545.4	23,404.1	23,850.4	22,370.9	22,191.4	22,982.9	23,215.8	26,169.9	27,292.6	33,012.2	43,708.2	47,933.5	39,506.6	26,389.9	19,810	16,860.4	16,535.8	15,829.2	15,589.2																			
640	21,550.1	23,551.1	27,701.7	29,989.2	30,555.5	29,734.6	29,156.2	28,641	30,979.5	37,994	47,173.4	51,450.8	74,606.3	114,769	125,965	96,144.4	47,367.6	24,434.5	17,214.4	15,636.6	15,242.8	13,942.8																			
645	28,989.5	30,151	38,961.6	41,788.3	42,537.3	41,790.4	40,391.1	42,188	47,042.6	65,013.2	82,800.2	98,647.1	143,811	229,528	260,034	191,686	86,646	35,139.8	19,651.4	14,922.3	14,467.3	13,738.7																			
650	29,604	30,393.4	39,076	44,393.9	46,486.8	43,598.2	42,151.1	44,828.8	50,959.3	72,149.4	94,636	111,162	164,223	262,208	297,167	219,247	98,476.3	40,161	20,180.7	14,740.5	13,215.5	12,880.8																			
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
