Chan	Prompt	Decay
244	0	7
245	3	4
246	1	9
247	2	11
248	0	6
249	1	5
250	0	7
251	0	8
252	2	7
253	3	8
254	2	3
255	0	6
256	1	7
257	1	7
258	1	10
259	0	4
260	1	7
261	1	7
262	1	9
263	0	6
264	0	5
265	0	8
266	0	6
267	0	4
268	1	4
269	1	2
270	1	11
271	0	8
272	0	4
273	1	8
274	1	4
275	2	4
276	1	9
277	1	9
278	0	11
279	0	2
280	0	4
281	1	5
282	0	8
283	1	8
284	2	6
285	2	6
286	0	8
287	1	1
288	1	3
289	1	7
290	0	6
291	2	5
292	1	3
293	0	7
294	1	4
295	0	5
296	0	3
297	0	2
298	0	4
299	0	7
300	1	8
301	0	4
302	1	6
303	0	1
304	0	2
305	1	5
306	1	5
307	0	3
308	0	1
309	2	5
310	0	4
311	2	7
312	0	2
313	2	3
314	1	1
315	1	2
316	1	4
317	1	5
318	1	5
319	0	11
320	0	1
321	1	0
322	2	2
323	3	1
324	1	5
325	0	3
326	2	4
327	1	3
328	1	3
329	2	3
330	1	1
331	4	3
332	1	1
333	4	3
334	1	1
335	2	2
336	1	2
337	1	4
338	2	5
339	0	2
340	2	0
341	2	1
342	1	6
343	4	4
344	2	2
345	1	1
346	1	4
347	0	4
348	0	4
349	0	0
350	0	3
351	1	1
352	2	2
353	0	0
354	2	3
355	0	2
356	0	1
357	1	4
358	1	1
359	2	1
360	3	6
361	1	4
362	4	3
363	1	3
364	1	2
365	0	0
366	0	1
367	0	2
368	3	4
369	2	0
370	2	1
371	1	1
372	0	4
373	1	1
374	1	1
375	0	2
376	0	3
377	1	2
378	0	2
379	1	4
380	2	2
381	0	6
382	2	1
383	1	0
384	1	2
385	2	3
386	1	0
387	1	1
388	1	2
389	0	0
390	1	3
391	0	0
392	1	3
393	0	2
394	1	1
395	1	0
396	1	2
397	0	2
398	0	1
399	1	2
400	1	3
401	1	1
402	1	1
403	1	1
404	0	1
405	1	2
406	1	4
407	1	2
408	1	1
409	0	3
410	0	2
411	2	0
412	1	3
413	1	3
414	1	0
415	0	4
416	1	2
417	0	0
418	2	0
419	0	1
420	0	0
421	0	2
422	0	2
423	0	1
424	1	0
425	1	0
426	1	1
427	0	1
428	1	2
429	0	4
430	1	2
431	0	2
432	0	1
433	0	2
434	1	4
435	0	1
436	0	1
437	0	4
438	0	0
439	0	0
440	1	1
441	0	1
442	0	1
443	1	0
444	0	1
445	0	1
446	0	2
447	0	1
448	0	1
449	0	0
450	0	1
451	0	0
452	0	1
453	0	1
454	1	0
455	1	1
456	0	0
457	1	0
458	0	0
459	0	0
460	0	1
461	0	2
462	0	1
463	0	0
464	0	2
465	0	1
466	0	1
467	0	0
468	0	0
469	0	0
470	1	0
471	0	1
472	0	2
473	0	1
474	0	0
475	2	1
476	0	0
477	0	1
478	1	0
479	0	1
480	0	1
481	1	2
482	0	1
483	0	0
484	0	1
485	0	3
486	0	2
487	0	1
488	1	1
489	0	1
490	1	0
491	0	1
492	0	1
493	0	0
494	0	2
495	0	0
496	2	0
497	0	0
498	0	3
499	0	1
500	0	2
501	0	2
502	0	0
503	0	3
504	0	2
505	0	1
506	0	1
507	0	1
508	0	0
509	0	0
510	1	0
511	0	2
512	0	0
513	1	1
514	0	2
515	0	0
516	0	0
517	2	0
518	0	0
519	0	0
520	0	0
521	1	1
522	0	1
523	0	1
524	0	1
525	0	3
526	0	1
527	1	0
528	0	0
529	0	1
530	0	0
531	1	1
532	0	0
533	0	1
534	0	2
535	1	1
536	1	0
537	1	1
538	0	0
539	0	2
540	0	0
541	1	1
542	0	1
543	0	0
544	1	0
545	0	0
546	0	1
547	0	0
548	0	0
549	0	0
550	0	1
551	0	1
552	0	1
553	2	0
554	0	1
555	1	1
556	0	1
557	0	0
558	0	2
559	0	2
560	0	0
561	1	1
562	0	0
563	0	1
564	0	1
565	0	0
566	0	3
567	0	1
568	0	1
569	0	2
570	1	0
571	0	2
572	3	0
573	0	1
574	0	0
575	1	1
576	0	0
577	0	1
578	0	0
579	0	0
580	2	1
581	0	0
582	0	0
583	0	0
584	0	1
585	0	0
586	1	2
587	0	0
588	0	0
589	1	0
590	2	0
591	0	1
592	0	0
593	0	0
594	0	0
595	0	0
596	1	1
597	0	1
598	0	0
599	0	0
600	1	0
601	2	0
602	1	0
603	1	0
604	0	0
605	1	1
606	1	0
607	0	1
608	1	0
609	0	0
610	1	0
611	0	2
612	0	0
613	2	0
614	2	0
615	0	1
616	0	1
617	1	0
618	0	0
619	0	0
620	1	1
621	1	0
622	1	0
623	0	0
624	0	1
625	0	0
626	0	0
627	1	0
628	0	0
629	0	0
630	0	0
631	0	0
632	1	1
633	0	0
634	1	0
635	0	0
636	0	0
637	0	0
638	1	0
639	0	1
640	0	0
641	1	0
642	0	0
643	1	1
644	0	0
645	0	0
646	0	0
647	0	1
648	0	1
649	0	0
650	0	1
651	1	0
652	0	0
653	0	0
654	0	0
655	0	0
656	1	0
657	1	0
658	0	1
659	1	0
660	1	1
661	1	0
662	0	1
663	1	1
664	0	0
665	2	0
666	2	0
667	2	0
668	1	0
669	1	0
670	1	1
671	1	1
672	0	1
673	0	1
674	2	1
675	0	0
676	1	0
677	2	1
678	0	0
679	0	2
680	0	0
681	0	0
682	2	0
683	3	0
684	2	0
685	1	0
686	2	0
687	2	0
688	1	1
689	0	0
690	0	1
691	0	0
692	1	0
693	1	0
694	1	0
695	1	0
696	0	0
697	2	0
698	3	0
699	0	0
700	0	0
701	0	3
702	1	0
703	0	0
704	0	0
705	0	1
706	0	0
707	1	0
708	1	2
709	1	1
710	1	0
711	1	0
712	1	1
713	0	0
714	1	1
715	1	0
716	0	0
717	0	0
718	1	1
719	1	0
720	1	0
721	0	1
722	1	0
723	0	0
724	0	1
725	0	0
726	2	0
727	2	1
728	0	0
729	2	0
730	1	1
731	0	1
732	1	0
733	0	1
734	0	0
735	0	0
736	3	0
737	0	0
738	0	0
739	0	1
740	0	0
741	2	0
742	1	0
743	2	0
744	1	0
745	0	1
746	1	1
747	0	0
748	0	0
749	0	1
750	1	0
751	1	1
752	2	0
753	2	0
754	0	0
755	0	0
756	1	0
757	1	0
758	1	0
759	1	0
760	2	1
761	2	0
762	0	1
763	0	1
764	0	1
765	0	0
766	0	0
767	1	0
768	2	0
769	0	0
770	4	1
771	0	0
772	0	0
773	2	0
774	1	0
775	1	0
776	2	0
777	1	0
778	0	0
779	0	0
780	3	0
781	0	0
782	0	0
783	2	1
784	0	0
785	0	1
786	0	1
787	1	0
788	1	0
789	0	0
790	0	0
791	1	0
792	1	0
793	1	0
794	0	0
795	2	0
796	0	0
797	1	0
798	1	0
799	0	0
800	3	0
801	0	0
802	1	0
803	0	2
804	0	0
805	0	0
806	3	0
807	1	0
808	2	1
809	1	1
810	1	0
811	0	1
812	1	0
813	1	0
814	3	0
815	1	0
816	1	2
817	1	0
818	2	0
819	0	0
820	0	0
821	3	1
822	1	0
823	0	1
824	1	0
825	2	1
826	1	0
827	2	0
828	0	0
829	1	0
830	4	0
831	0	0
832	1	0
833	1	0
834	0	0
835	0	0
836	2	1
837	0	1
838	1	0
839	2	1
840	0	1
841	1	0
842	3	0
843	2	0
844	2	0
845	1	0
846	0	1
847	1	0
848	2	0
849	4	1
850	3	0
851	2	0
852	0	0
853	0	0
854	1	0
855	0	1
856	3	0
857	0	0
858	1	0
859	4	0
860	3	0
861	0	1
862	1	0
863	0	3
864	2	0
865	2	0
866	1	0
867	2	0
868	2	0
869	2	0
870	3	1
871	0	0
872	0	0
873	1	2
874	2	0
875	1	0
876	2	0
877	3	0
878	0	0
879	0	0
880	2	0
881	4	0
882	0	0
883	1	0
884	0	0
885	3	0
886	2	1
887	1	2
888	0	1
889	2	0
890	0	0
891	0	0
892	5	0
893	4	0
894	2	0
895	1	0
896	2	1
897	1	0
898	0	0
899	1	1
900	1	1
901	0	0
902	1	0
903	1	0
904	3	1
905	3	0
906	1	0
907	1	0
908	3	0
909	1	0
910	3	0
911	0	0
912	1	0
913	1	0
914	3	0
915	1	1
916	1	1
917	2	0
918	1	0
919	3	1
920	1	0
921	1	0
922	2	0
923	3	0
924	0	1
925	0	0
926	1	2
927	3	0
928	1	0
929	3	0
930	1	0
931	3	0
932	1	0
933	2	0
934	0	0
935	0	0
936	2	0
937	2	0
938	3	0
939	1	0
940	0	0
941	3	1
942	0	0
943	2	0
944	4	1
945	0	0
946	2	1
947	3	0
948	2	0
949	1	0
950	1	0
951	2	0
952	1	0
953	3	0
954	1	0
955	1	0
956	1	0
957	2	0
958	1	0
959	1	1
960	0	0
961	3	0
962	2	1
963	2	0
964	1	0
965	4	0
966	0	0
967	1	0
968	0	1
969	1	0
970	2	0
971	1	0
972	2	0
973	1	0
974	2	0
975	0	0
976	1	0
977	2	0
978	0	0
979	0	1
980	0	2
981	0	1
982	0	0
983	1	0
984	1	0
985	0	0
986	0	0
987	0	0
988	2	0
989	0	0
990	1	0
991	2	1
992	1	0
993	0	1
994	2	3
995	2	0
996	1	0
997	1	0
998	0	0
999	2	0
1000	2	0
1001	1	0
1002	1	2
1003	3	1
1004	7	0
1005	1	0
1006	2	0
1007	1	1
1008	3	1
1009	2	0
1010	2	0
1011	2	0
1012	1	0
1013	0	0
1014	1	1
1015	1	0
1016	1	0
1017	0	0
1018	1	0
1019	3	0
1020	3	0
1021	0	0
1022	2	0
1023	2	0
1024	3	0
1025	0	2
1026	0	0
1027	1	0
1028	3	0
1029	1	0
1030	2	0
1031	1	0
1032	4	0
1033	0	0
1034	3	0
1035	1	0
1036	0	1
1037	1	0
1038	0	1
1039	6	0
1040	4	1
1041	2	0
1042	4	0
1043	5	0
1044	2	0
1045	1	0
1046	0	0
1047	0	0
1048	2	1
1049	0	0
1050	3	1
1051	0	0
1052	0	0
1053	2	0
1054	1	0
1055	2	0
1056	2	0
1057	4	0
1058	1	0
1059	1	1
1060	1	0
1061	1	1
1062	0	0
1063	2	0
1064	3	0
1065	1	0
1066	0	1
1067	3	0
1068	2	0
1069	1	1
1070	4	1
1071	0	0
1072	1	0
1073	2	0
1074	6	0
1075	0	0
1076	1	0
1077	2	0
1078	3	0
1079	1	0
1080	2	0
1081	1	0
1082	4	0
1083	4	0
1084	1	0
1085	3	0
1086	1	0
1087	6	1
1088	4	0
1089	2	0
1090	2	0
1091	5	0
1092	1	0
1093	2	0
1094	3	1
1095	1	0
1096	1	0
1097	2	0
1098	1	0
1099	4	0
1100	3	0
1101	0	1
1102	1	0
1103	2	1
1104	2	0
1105	0	0
1106	4	1
1107	1	0
1108	1	0
1109	4	0
1110	1	1
1111	3	0
1112	2	0
1113	0	1
1114	1	1
1115	1	0
1116	2	1
1117	0	0
1118	2	0
1119	1	0
1120	2	0
1121	4	0
1122	1	1
1123	3	0
1124	4	0
1125	2	0
1126	2	1
1127	0	2
1128	0	0
1129	0	0
1130	1	1
1131	2	0
1132	1	0
1133	2	0
1134	2	0
1135	4	0
1136	5	0
1137	0	0
1138	6	0
1139	2	0
1140	2	0
1141	0	3
1142	2	0
1143	3	0
1144	0	1
1145	1	1
1146	3	0
1147	1	0
1148	2	0
1149	3	0
1150	3	0
1151	3	0
1152	3	0
1153	0	0
1154	1	0
1155	3	0
1156	2	1
1157	2	0
1158	3	0
1159	3	1
1160	2	0
1161	2	0
1162	1	0
1163	2	0
1164	1	0
1165	1	0
1166	2	0
1167	4	0
1168	1	0
1169	1	1
1170	2	1
1171	4	0
1172	1	0
1173	5	1
1174	2	0
1175	1	0
1176	1	0
1177	1	0
1178	1	1
1179	2	0
1180	1	0
1181	1	0
1182	2	0
1183	2	0
1184	4	0
1185	2	0
1186	0	0
1187	4	0
1188	2	0
1189	2	0
1190	1	0
1191	4	1
1192	1	0
1193	1	0
1194	1	1
1195	1	0
1196	3	0
1197	4	0
1198	1	0
1199	1	1
1200	3	0
1201	1	0
1202	3	1
1203	3	0
1204	2	0
1205	1	1
1206	4	0
1207	2	0
1208	0	2
1209	2	0
1210	0	0
1211	5	1
1212	1	1
1213	1	1
1214	2	0
1215	4	0
1216	2	0
1217	1	0
1218	1	0
1219	2	0
1220	2	2
1221	4	0
1222	1	0
1223	3	0
1224	1	0
1225	1	0
1226	2	0
1227	2	0
1228	1	0
1229	1	0
1230	2	0
1231	2	0
1232	1	0
1233	1	0
1234	2	1
1235	3	0
1236	1	0
1237	2	0
1238	2	0
1239	0	0
1240	3	1
1241	2	0
1242	0	1
1243	1	0
1244	0	0
1245	3	0
1246	2	0
1247	1	0
1248	3	0
1249	3	0
1250	1	0
1251	2	0
1252	2	0
1253	1	0
1254	2	0
1255	0	0
1256	2	0
1257	2	0
1258	1	0
1259	2	0
1260	0	2
1261	1	0
1262	2	0
1263	1	0
1264	3	0
1265	3	0
1266	4	2
1267	2	1
1268	1	1
1269	1	1
1270	1	1
1271	1	0
1272	1	0
1273	2	0
1274	3	0
1275	2	0
1276	0	2
1277	3	0
1278	2	0
1279	3	0
1280	3	0
1281	4	0
1282	4	0
1283	1	0
1284	4	0
1285	2	0
1286	2	0
1287	4	0
1288	4	0
1289	2	0
1290	3	0
1291	0	0
1292	0	0
1293	3	0
1294	2	0
1295	3	0
1296	0	1
1297	2	0
1298	3	0
1299	2	0
1300	0	0
1301	3	0
1302	3	0
1303	1	0
1304	2	0
1305	0	1
1306	4	0
1307	1	0
1308	4	0
1309	1	0
1310	3	0
1311	1	0
1312	3	0
1313	2	0
1314	2	0
1315	1	1
1316	3	0
1317	2	0
1318	2	0
1319	1	0
1320	1	1
1321	1	0
1322	3	0
1323	2	0
1324	0	0
1325	2	1
1326	0	0
1327	2	0
1328	2	0
1329	2	1
1330	1	0
1331	0	2
1332	1	1
1333	3	0
1334	3	0
1335	3	1
1336	2	0
1337	3	0
1338	2	0
1339	1	0
1340	0	1
1341	0	0
1342	3	1
1343	2	1
1344	1	0
1345	1	2
1346	4	1
1347	0	1
1348	1	0
1349	3	0
1350	3	0
1351	2	0
1352	2	0
1353	1	1
1354	0	1
1355	4	0
1356	1	1
1357	3	2
1358	2	0
1359	1	1
1360	2	2
1361	2	0
1362	5	1
1363	1	0
1364	2	0
1365	0	0
1366	0	0
1367	1	0
1368	3	0
1369	0	0
1370	2	1
1371	2	0
1372	0	0
1373	1	0
1374	2	0
1375	2	0
1376	1	0
1377	4	0
1378	0	0
1379	1	0
1380	2	1
1381	3	0
1382	2	0
1383	3	0
1384	2	0
1385	2	0
1386	3	1
1387	2	0
1388	2	1
1389	1	0
1390	3	0
1391	0	0
1392	3	0
1393	7	0
1394	0	1
1395	3	0
1396	5	0
1397	3	0
1398	1	1
1399	4	0
1400	4	0
1401	1	1
1402	3	0
1403	4	0
1404	2	1
1405	1	0
1406	2	0
1407	1	0
1408	0	1
1409	2	0
1410	7	2
1411	4	1
1412	1	0
1413	4	0
1414	4	0
1415	3	1
1416	3	2
1417	1	0
1418	0	1
1419	1	0
1420	3	1
1421	1	0
1422	2	0
1423	1	2
1424	1	0
1425	4	0
1426	3	0
1427	0	0
1428	2	0
1429	2	0
1430	6	1
1431	2	0
1432	1	1
1433	0	0
1434	1	0
1435	4	1
1436	2	0
1437	0	1
1438	0	0
1439	2	1
1440	1	0
1441	2	0
1442	3	0
1443	4	0
1444	4	0
1445	2	0
1446	2	1
1447	0	1
1448	1	0
1449	2	0
1450	2	0
1451	3	1
1452	2	1
1453	2	0
1454	1	0
1455	3	1
1456	1	1
1457	2	0
1458	1	0
1459	2	0
1460	5	0
1461	2	0
1462	3	0
1463	3	2
1464	1	0
1465	1	0
1466	2	0
1467	2	1
1468	4	0
1469	4	1
1470	1	0
1471	1	0
1472	1	0
1473	4	0
1474	2	0
1475	1	0
1476	2	0
1477	1	0
1478	2	0
1479	1	0
1480	1	0
1481	1	1
1482	3	0
1483	1	0
1484	0	0
1485	0	0
1486	6	0
1487	0	0
1488	2	0
1489	0	1
1490	1	0
1491	4	0
1492	6	1
1493	2	0
1494	2	0
1495	2	1
1496	2	0
1497	1	1
1498	2	0
1499	2	0
1500	2	1
1501	3	0
1502	1	0
1503	0	0
1504	1	0
1505	2	0
1506	2	0
1507	1	1
1508	0	0
1509	0	0
1510	4	0
1511	4	0
1512	1	1
1513	0	0
1514	3	0
1515	0	1
1516	1	0
1517	2	1
1518	2	1
1519	0	0
1520	2	0
1521	2	0
1522	2	0
1523	3	0
1524	3	0
1525	1	0
1526	4	1
1527	4	0
1528	4	0
1529	3	0
1530	3	0
1531	2	0
1532	2	0
1533	0	1
1534	1	0
1535	0	0
1536	0	0
1537	0	0
1538	2	0
1539	0	0
1540	2	0
1541	0	0
1542	3	0
1543	1	0
1544	0	0
1545	0	0
1546	1	0
1547	1	1
1548	0	0
1549	1	0
1550	0	0
1551	1	0
1552	0	0
1553	3	0
1554	1	1
1555	1	0
1556	4	0
1557	2	1
1558	1	0
1559	7	1
1560	2	0
1561	0	0
1562	1	0
1563	0	0
1564	0	0
1565	4	0
1566	0	1
1567	1	0
1568	0	0
1569	2	0
1570	1	0
1571	2	0
1572	2	1
1573	1	0
1574	1	0
1575	3	0
1576	1	0
1577	4	0
1578	0	0
1579	3	0
1580	2	0
1581	1	0
1582	2	0
1583	3	1
1584	2	0
1585	0	0
1586	2	1
1587	2	0
1588	1	0
1589	0	2
1590	2	0
1591	0	0
1592	1	0
1593	0	0
1594	1	0
1595	2	0
1596	2	1
1597	1	0
1598	1	0
1599	2	0
1600	0	0
1601	0	1
1602	0	0
1603	1	0
1604	2	1
1605	0	0
1606	0	0
1607	1	0
1608	1	0
1609	2	0
1610	2	0
1611	2	0
1612	3	0
1613	0	0
1614	0	1
1615	2	0
1616	1	1
1617	0	1
1618	0	0
1619	3	0
1620	2	0
1621	1	0
1622	1	1
1623	2	0
1624	2	0
1625	0	0
1626	1	0
1627	0	0
1628	2	1
1629	1	0
1630	1	1
1631	0	0
1632	1	0
1633	1	0
1634	1	0
1635	2	0
1636	1	0
1637	2	0
1638	0	1
1639	1	0
1640	2	0
1641	0	0
1642	2	0
1643	0	0
1644	1	0
1645	3	1
1646	1	0
1647	2	0
1648	3	2
1649	1	0
1650	2	1
1651	0	0
1652	2	0
1653	1	0
1654	2	1
1655	0	1
1656	3	0
1657	1	0
1658	3	1
1659	3	1
1660	0	0
1661	1	0
1662	2	1
1663	0	2
1664	0	0
1665	2	0
1666	1	0
1667	2	1
1668	1	1
1669	0	0
1670	4	0
1671	0	0
1672	2	0
1673	0	0
1674	2	0
1675	2	0
1676	1	0
1677	2	0
1678	2	1
1679	0	0
1680	1	1
1681	1	0
1682	1	0
1683	1	1
1684	1	0
1685	0	0
1686	2	2
1687	1	0
1688	2	0
1689	2	1
1690	2	0
1691	2	0
1692	2	0
1693	0	0
1694	3	1
1695	1	0
1696	0	2
1697	0	0
1698	1	0
1699	1	0
1700	0	0
1701	3	0
1702	1	0
1703	0	0
1704	0	0
1705	1	0
1706	2	0
1707	2	0
1708	1	0
1709	0	0
1710	2	0
1711	1	0
1712	3	0
1713	0	0
1714	2	0
1715	2	0
1716	1	0
1717	0	0
1718	3	0
1719	3	0
1720	0	0
1721	2	0
1722	1	0
1723	2	1
1724	1	0
1725	1	0
1726	2	1
1727	4	0
1728	2	0
1729	0	0
1730	1	0
1731	2	1
1732	1	0
1733	0	0
1734	1	2
1735	2	0
1736	1	0
1737	1	1
1738	0	1
1739	3	0
1740	2	0
1741	2	0
1742	2	0
1743	0	0
1744	0	0
1745	0	0
1746	0	0
1747	1	0
1748	2	0
1749	5	1
1750	3	0
1751	2	1
1752	5	0
1753	0	0
1754	1	0
1755	0	0
1756	2	2
1757	1	2
1758	2	0
1759	2	0
1760	0	0
1761	0	0
1762	1	0
1763	0	1
1764	2	0
1765	1	0
1766	1	0
1767	1	1
1768	1	1
1769	0	1
1770	1	0
1771	1	0
1772	1	0
1773	1	0
1774	1	0
1775	1	0
1776	0	0
1777	1	0
1778	0	0
1779	2	0
1780	0	0
1781	0	0
1782	0	0
1783	1	1
1784	1	0
1785	1	0
1786	2	0
1787	0	1
1788	1	1
1789	1	1
1790	2	1
1791	0	0
1792	1	1
1793	3	0
1794	2	0
1795	0	1
1796	0	0
1797	1	0
1798	1	0
1799	1	0
1800	0	1
1801	0	0
1802	1	0
1803	0	0
1804	0	0
1805	0	0
1806	2	0
1807	2	0
1808	2	0
1809	0	0
1810	0	0
1811	0	0
1812	2	0
1813	1	0
1814	2	1
1815	1	0
1816	2	1
1817	0	0
1818	0	1
1819	2	2
1820	0	0
1821	2	1
1822	0	0
1823	1	1
1824	1	0
1825	0	0
1826	0	0
1827	0	0
1828	1	0
1829	1	0
1830	1	1
1831	0	0
1832	0	0
1833	1	0
1834	0	1
1835	1	0
1836	2	1
1837	0	0
1838	1	0
1839	0	0
1840	0	1
1841	0	1
1842	2	0
1843	1	0
1844	1	0
1845	0	1
1846	2	0
1847	0	0
1848	0	0
1849	0	0
1850	0	0
1851	0	1
1852	0	0
1853	1	0
1854	2	0
1855	3	0
1856	0	1
1857	1	0
1858	1	0
1859	1	0
1860	0	0
1861	1	1
1862	0	0
1863	1	0
1864	0	0
1865	0	0
1866	1	1
1867	2	0
1868	0	0
1869	0	0
1870	1	0
1871	1	1
1872	1	1
1873	0	0
1874	0	0
1875	3	0
1876	1	0
1877	0	1
1878	2	0
1879	1	1
1880	0	0
1881	1	0
1882	1	0
1883	0	0
1884	1	1
1885	1	0
1886	1	0
1887	2	0
1888	1	0
1889	1	0
1890	0	0
1891	0	0
1892	1	0
1893	2	1
1894	0	1
1895	1	0
1896	1	0
1897	0	0
1898	1	0
1899	1	0
1900	1	0
1901	2	0
1902	0	0
1903	1	0
1904	0	0
1905	1	0
1906	1	0
1907	1	0
1908	0	0
1909	1	0
1910	0	0
1911	1	0
1912	1	1
1913	0	0
1914	0	0
1915	1	0
1916	2	0
1917	1	0
1918	1	0
1919	0	0
1920	1	0
1921	0	0
1922	0	0
1923	0	0
1924	0	2
1925	3	1
1926	0	0
1927	0	0
1928	2	0
1929	0	0
1930	0	0
1931	0	0
1932	0	0
1933	0	1
1934	0	0
1935	1	0
1936	1	0
1937	0	0
1938	1	0
1939	1	0
1940	0	0
1941	0	0
1942	1	1
1943	1	0
1944	1	0
1945	1	0
1946	0	0
1947	0	0
1948	2	1
1949	0	1
1950	0	0
1951	1	1
1952	1	0
1953	0	0
1954	2	1
1955	2	0
1956	1	0
1957	0	1
1958	1	0
1959	0	0
1960	0	0
1961	1	0
1962	1	0
1963	0	0
1964	1	0
1965	0	1
1966	0	0
1967	0	1
1968	0	0
1969	1	0
1970	1	0
1971	2	0
1972	1	0
1973	0	1
1974	1	0
1975	0	0
1976	0	0
1977	0	0
1978	1	0
1979	0	0
1980	1	0
1981	0	1
1982	0	0
1983	0	0
1984	2	0
1985	1	0
1986	2	2
1987	0	0
1988	0	1
1989	1	1
1990	1	0
1991	0	0
1992	0	0
1993	1	0
1994	0	0
1995	1	0
1996	2	0
1997	0	0
1998	0	0
1999	0	0
2000	1	0
2001	2	1
2002	2	0
2003	0	0
2004	0	0
2005	1	0
2006	0	0
2007	0	0
2008	2	0
2009	3	1
2010	0	1
2011	1	0
2012	0	0
2013	0	0
2014	0	0
2015	0	0
2016	2	0
2017	1	0
2018	1	0
2019	0	0
2020	1	1
2021	3	0
2022	3	1
2023	0	0
2024	0	0
2025	0	0
2026	1	0
2027	0	1
2028	1	0
2029	3	1
2030	0	0
2031	0	0
2032	0	1
2033	2	0
2034	2	0
2035	0	1
2036	1	0
2037	0	0
2038	1	0
2039	0	0
2040	2	0
2041	0	0
2042	1	0
2043	0	0
2044	0	0
2045	1	0
2046	1	0
2047	0	0
2048	0	0
2049	1	0
2050	1	1
2051	0	1
2052	0	0
2053	1	2
2054	2	0
2055	1	0
2056	0	0
2057	1	0
2058	0	0
2059	2	0
2060	1	1
2061	0	0
2062	1	0
2063	0	0
2064	1	0
2065	0	0
2066	0	0
2067	1	0
2068	0	0
2069	0	0
2070	1	0
2071	0	0
2072	0	1
2073	1	0
2074	0	0
2075	0	0
2076	0	0
2077	0	1
2078	1	0
2079	0	0
2080	1	0
2081	0	0
2082	1	0
2083	2	0
2084	0	0
2085	2	0
2086	0	1
2087	1	0
2088	0	0
2089	1	0
2090	0	1
2091	1	1
2092	0	0
2093	1	0
2094	0	0
2095	1	0
2096	1	0
2097	0	0
2098	1	1
2099	2	1
2100	3	0
2101	0	0
2102	0	0
2103	0	0
2104	2	0
2105	0	1
2106	3	0
2107	0	0
2108	1	0
2109	0	0
2110	2	0
2111	2	0
2112	0	0
2113	2	0
2114	0	0
2115	3	1
2116	1	0
2117	0	0
2118	0	0
2119	0	0
2120	1	0
2121	2	0
2122	0	0
2123	1	1
2124	0	0
2125	1	0
2126	1	0
2127	1	0
2128	2	0
2129	0	1
2130	1	0
2131	1	0
2132	0	0
2133	1	0
2134	2	0
2135	0	0
2136	1	0
