Chan	Prompt	Decay
244	0	6
245	3	10
246	1	19
247	2	11
248	0	13
249	1	12
250	0	16
251	0	12
252	2	9
253	3	11
254	2	13
255	0	13
256	1	12
257	1	5
258	1	8
259	0	12
260	1	8
261	1	9
262	1	11
263	0	10
264	0	8
265	0	18
266	0	8
267	0	6
268	1	5
269	1	7
270	1	5
271	0	4
272	0	12
273	1	7
274	1	9
275	2	7
276	1	9
277	1	6
278	0	11
279	0	8
280	0	8
281	1	4
282	0	10
283	1	3
284	2	8
285	2	8
286	0	7
287	1	13
288	1	3
289	1	10
290	0	5
291	2	6
292	1	6
293	0	3
294	1	9
295	0	3
296	0	7
297	0	7
298	0	11
299	0	3
300	1	7
301	0	2
302	1	2
303	0	9
304	0	7
305	1	4
306	1	3
307	0	9
308	0	2
309	2	5
310	0	5
311	2	7
312	0	10
313	2	6
314	1	2
315	1	4
316	1	9
317	1	5
318	1	2
319	0	6
320	0	2
321	1	6
322	2	7
323	3	3
324	1	0
325	0	6
326	2	5
327	1	4
328	1	7
329	2	1
330	1	5
331	4	3
332	1	4
333	4	6
334	1	5
335	2	2
336	1	2
337	1	5
338	2	7
339	0	4
340	2	5
341	2	2
342	1	4
343	4	1
344	2	3
345	1	5
346	1	2
347	0	2
348	0	2
349	0	6
350	0	1
351	1	4
352	2	8
353	0	4
354	2	1
355	0	7
356	0	4
357	1	5
358	1	4
359	2	1
360	3	5
361	1	3
362	4	5
363	1	3
364	1	1
365	0	1
366	0	2
367	0	1
368	3	1
369	2	4
370	2	5
371	1	5
372	0	3
373	1	1
374	1	2
375	0	9
376	0	5
377	1	5
378	0	4
379	1	1
380	2	1
381	0	2
382	2	2
383	1	1
384	1	3
385	2	2
386	1	2
387	1	3
388	1	4
389	0	3
390	1	3
391	0	2
392	1	2
393	0	4
394	1	1
395	1	3
396	1	1
397	0	0
398	0	3
399	1	4
400	1	2
401	1	0
402	1	1
403	1	3
404	0	0
405	1	0
406	1	1
407	1	1
408	1	4
409	0	0
410	0	2
411	2	1
412	1	2
413	1	3
414	1	2
415	0	0
416	1	3
417	0	2
418	2	1
419	0	0
420	0	2
421	0	2
422	0	1
423	0	4
424	1	1
425	1	4
426	1	0
427	0	4
428	1	3
429	0	5
430	1	3
431	0	0
432	0	4
433	0	1
434	1	3
435	0	0
436	0	3
437	0	0
438	0	1
439	0	3
440	1	1
441	0	2
442	0	2
443	1	2
444	0	3
445	0	1
446	0	5
447	0	3
448	0	0
449	0	2
450	0	3
451	0	0
452	0	1
453	0	1
454	1	1
455	1	2
456	0	2
457	1	2
458	0	3
459	0	2
460	0	0
461	0	1
462	0	5
463	0	0
464	0	1
465	0	1
466	0	3
467	0	1
468	0	1
469	0	2
470	1	2
471	0	1
472	0	1
473	0	0
474	0	1
475	2	0
476	0	0
477	0	0
478	1	1
479	0	0
480	0	2
481	1	2
482	0	0
483	0	1
484	0	0
485	0	2
486	0	0
487	0	2
488	1	0
489	0	0
490	1	0
491	0	1
492	0	1
493	0	2
494	0	0
495	0	2
496	2	1
497	0	0
498	0	1
499	0	2
500	0	0
501	0	2
502	0	2
503	0	1
504	0	0
505	0	0
506	0	0
507	0	2
508	0	1
509	0	2
510	1	1
511	0	2
512	0	0
513	1	2
514	0	1
515	0	0
516	0	1
517	2	1
518	0	0
519	0	1
520	0	4
521	1	0
522	0	3
523	0	0
524	0	1
525	0	2
526	0	1
527	1	0
528	0	3
529	0	3
530	0	0
531	1	1
532	0	2
533	0	0
534	0	1
535	1	0
536	1	0
537	1	1
538	0	1
539	0	0
540	0	1
541	1	0
542	0	0
543	0	2
544	1	2
545	0	1
546	0	1
547	0	0
548	0	0
549	0	2
550	0	1
551	0	3
552	0	1
553	2	0
554	0	1
555	1	2
556	0	0
557	0	0
558	0	1
559	0	0
560	0	1
561	1	1
562	0	1
563	0	0
564	0	0
565	0	0
566	0	1
567	0	1
568	0	0
569	0	0
570	1	1
571	0	0
572	3	0
573	0	1
574	0	1
575	1	1
576	0	1
577	0	0
578	0	0
579	0	0
580	2	0
581	0	0
582	0	0
583	0	0
584	0	0
585	0	0
586	1	0
587	0	2
588	0	0
589	1	1
590	2	0
591	0	0
592	0	0
593	0	0
594	0	0
595	0	0
596	1	1
597	0	2
598	0	0
599	0	3
600	1	0
601	2	0
602	1	0
603	1	0
604	0	0
605	1	1
606	1	0
607	0	1
608	1	0
609	0	0
610	1	0
611	0	1
612	0	0
613	2	0
614	2	2
615	0	3
616	0	0
617	1	1
618	0	2
619	0	0
620	1	1
621	1	0
622	1	2
623	0	0
624	0	2
625	0	0
626	0	0
627	1	1
628	0	0
629	0	2
630	0	0
631	0	1
632	1	1
633	0	1
634	1	1
635	0	0
636	0	0
637	0	1
638	1	1
639	0	1
640	0	0
641	1	0
642	0	0
643	1	2
644	0	0
645	0	0
646	0	0
647	0	1
648	0	0
649	0	0
650	0	0
651	1	2
652	0	0
653	0	3
654	0	0
655	0	0
656	1	1
657	1	3
658	0	0
659	1	0
660	1	0
661	1	0
662	0	2
663	1	0
664	0	1
665	2	1
666	2	0
667	2	1
668	1	0
669	1	0
670	1	1
671	1	2
672	0	0
673	0	0
674	2	1
675	0	0
676	1	0
677	2	0
678	0	0
679	0	0
680	0	1
681	0	0
682	2	1
683	3	0
684	2	1
685	1	0
686	2	0
687	2	0
688	1	0
689	0	0
690	0	2
691	0	0
692	1	0
693	1	1
694	1	0
695	1	1
696	0	1
697	2	0
698	3	0
699	0	1
700	0	1
701	0	1
702	1	0
703	0	0
704	0	1
705	0	0
706	0	0
707	1	0
708	1	0
709	1	0
710	1	0
711	1	0
712	1	0
713	0	2
714	1	0
715	1	1
716	0	0
717	0	0
718	1	0
719	1	0
720	1	1
721	0	0
722	1	0
723	0	1
724	0	0
725	0	0
726	2	0
727	2	0
728	0	1
729	2	0
730	1	1
731	0	0
732	1	1
733	0	0
734	0	0
735	0	0
736	3	1
737	0	0
738	0	0
739	0	0
740	0	0
741	2	0
742	1	0
743	2	2
744	1	1
745	0	0
746	1	0
747	0	0
748	0	0
749	0	0
750	1	0
751	1	0
752	2	0
753	2	0
754	0	0
755	0	0
756	1	0
757	1	0
758	1	1
759	1	0
760	2	0
761	2	0
762	0	1
763	0	0
764	0	1
765	0	0
766	0	0
767	1	0
768	2	0
769	0	0
770	4	0
771	0	0
772	0	0
773	2	1
774	1	0
775	1	0
776	2	0
777	1	1
778	0	0
779	0	1
780	3	0
781	0	1
782	0	1
783	2	1
784	0	0
785	0	0
786	0	1
787	1	0
788	1	0
789	0	0
790	0	0
791	1	2
792	1	0
793	1	0
794	0	1
795	2	0
796	0	0
797	1	0
798	1	0
799	0	0
800	3	2
801	0	0
802	1	0
803	0	1
804	0	0
805	0	0
806	3	0
807	1	0
808	2	0
809	1	0
810	1	1
811	0	0
812	1	0
813	1	0
814	3	0
815	1	0
816	1	0
817	1	1
818	2	1
819	0	0
820	0	1
821	3	1
822	1	0
823	0	1
824	1	1
825	2	1
826	1	2
827	2	0
828	0	0
829	1	0
830	4	1
831	0	0
832	1	0
833	1	0
834	0	1
835	0	0
836	2	0
837	0	0
838	1	0
839	2	2
840	0	0
841	1	0
842	3	0
843	2	1
844	2	0
845	1	1
846	0	0
847	1	0
848	2	1
849	4	1
850	3	1
851	2	0
852	0	0
853	0	0
854	1	0
855	0	0
856	3	0
857	0	0
858	1	3
859	4	1
860	3	2
861	0	0
862	1	0
863	0	0
864	2	1
865	2	0
866	1	0
867	2	1
868	2	0
869	2	2
870	3	0
871	0	0
872	0	1
873	1	0
874	2	0
875	1	1
876	2	0
877	3	0
878	0	0
879	0	0
880	2	0
881	4	0
882	0	0
883	1	0
884	0	1
885	3	0
886	2	0
887	1	0
888	0	0
889	2	0
890	0	1
891	0	1
892	5	0
893	4	1
894	2	1
895	1	1
896	2	0
897	1	0
898	0	0
899	1	0
900	1	0
901	0	0
902	1	0
903	1	2
904	3	0
905	3	0
906	1	0
907	1	0
908	3	0
909	1	0
910	3	1
911	0	2
912	1	0
913	1	0
914	3	1
915	1	0
916	1	0
917	2	0
918	1	0
919	3	1
920	1	1
921	1	0
922	2	0
923	3	0
924	0	0
925	0	1
926	1	0
927	3	0
928	1	1
929	3	1
930	1	0
931	3	0
932	1	1
933	2	0
934	0	0
935	0	0
936	2	0
937	2	0
938	3	0
939	1	0
940	0	0
941	3	0
942	0	0
943	2	0
944	4	0
945	0	0
946	2	0
947	3	0
948	2	0
949	1	0
950	1	0
951	2	0
952	1	1
953	3	1
954	1	0
955	1	0
956	1	0
957	2	0
958	1	0
959	1	0
960	0	0
961	3	0
962	2	0
963	2	0
964	1	0
965	4	0
966	0	0
967	1	0
968	0	0
969	1	1
970	2	0
971	1	0
972	2	0
973	1	0
974	2	0
975	0	1
976	1	0
977	2	0
978	0	1
979	0	0
980	0	0
981	0	1
982	0	0
983	1	1
984	1	1
985	0	0
986	0	0
987	0	0
988	2	0
989	0	1
990	1	1
991	2	1
992	1	0
993	0	1
994	2	1
995	2	0
996	1	0
997	1	1
998	0	0
999	2	0
1000	2	0
1001	1	0
1002	1	0
1003	3	0
1004	7	0
1005	1	0
1006	2	1
1007	1	0
1008	3	0
1009	2	1
1010	2	0
1011	2	0
1012	1	0
1013	0	0
1014	1	0
1015	1	0
1016	1	0
1017	0	0
1018	1	1
1019	3	0
1020	3	0
1021	0	0
1022	2	1
1023	2	1
1024	3	0
1025	0	0
1026	0	0
1027	1	0
1028	3	0
1029	1	0
1030	2	0
1031	1	0
1032	4	0
1033	0	0
1034	3	0
1035	1	0
1036	0	1
1037	1	0
1038	0	2
1039	6	0
1040	4	0
1041	2	0
1042	4	0
1043	5	0
1044	2	0
1045	1	0
1046	0	2
1047	0	0
1048	2	2
1049	0	1
1050	3	0
1051	0	1
1052	0	2
1053	2	1
1054	1	0
1055	2	1
1056	2	0
1057	4	0
1058	1	1
1059	1	1
1060	1	0
1061	1	0
1062	0	0
1063	2	1
1064	3	0
1065	1	0
1066	0	0
1067	3	0
1068	2	0
1069	1	0
1070	4	0
1071	0	0
1072	1	0
1073	2	0
1074	6	0
1075	0	0
1076	1	0
1077	2	0
1078	3	1
1079	1	0
1080	2	0
1081	1	0
1082	4	0
1083	4	0
1084	1	1
1085	3	0
1086	1	0
1087	6	2
1088	4	0
1089	2	0
1090	2	0
1091	5	0
1092	1	1
1093	2	0
1094	3	1
1095	1	1
1096	1	0
1097	2	0
1098	1	0
1099	4	0
1100	3	1
1101	0	1
1102	1	0
1103	2	0
1104	2	0
1105	0	0
1106	4	0
1107	1	1
1108	1	1
1109	4	0
1110	1	1
1111	3	1
1112	2	0
1113	0	1
1114	1	1
1115	1	0
1116	2	0
1117	0	0
1118	2	1
1119	1	0
1120	2	1
1121	4	1
1122	1	0
1123	3	0
1124	4	0
1125	2	0
1126	2	2
1127	0	0
1128	0	0
1129	0	1
1130	1	1
1131	2	0
1132	1	0
1133	2	0
1134	2	0
1135	4	0
1136	5	1
1137	0	0
1138	6	0
1139	2	1
1140	2	0
1141	0	0
1142	2	1
1143	3	0
1144	0	0
1145	1	0
1146	3	0
1147	1	0
1148	2	0
1149	3	1
1150	3	0
1151	3	0
1152	3	1
1153	0	0
1154	1	0
1155	3	0
1156	2	0
1157	2	0
1158	3	0
1159	3	1
1160	2	0
1161	2	0
1162	1	0
1163	2	1
1164	1	0
1165	1	1
1166	2	0
1167	4	0
1168	1	0
1169	1	1
1170	2	0
1171	4	0
1172	1	0
1173	5	0
1174	2	1
1175	1	0
1176	1	0
1177	1	1
1178	1	0
1179	2	0
1180	1	0
1181	1	0
1182	2	1
1183	2	0
1184	4	0
1185	2	0
1186	0	0
1187	4	0
1188	2	0
1189	2	2
1190	1	0
1191	4	0
1192	1	0
1193	1	0
1194	1	1
1195	1	0
1196	3	2
1197	4	0
1198	1	0
1199	1	0
1200	3	1
1201	1	0
1202	3	1
1203	3	0
1204	2	0
1205	1	0
1206	4	0
1207	2	0
1208	0	0
1209	2	1
1210	0	0
1211	5	0
1212	1	0
1213	1	0
1214	2	1
1215	4	0
1216	2	0
1217	1	0
1218	1	0
1219	2	0
1220	2	0
1221	4	0
1222	1	0
1223	3	1
1224	1	0
1225	1	1
1226	2	0
1227	2	0
1228	1	0
1229	1	0
1230	2	1
1231	2	0
1232	1	1
1233	1	1
1234	2	0
1235	3	0
1236	1	1
1237	2	0
1238	2	0
1239	0	0
1240	3	1
1241	2	1
1242	0	3
1243	1	1
1244	0	0
1245	3	1
1246	2	0
1247	1	1
1248	3	1
1249	3	0
1250	1	0
1251	2	1
1252	2	0
1253	1	0
1254	2	1
1255	0	0
1256	2	0
1257	2	1
1258	1	0
1259	2	0
1260	0	0
1261	1	1
1262	2	0
1263	1	1
1264	3	0
1265	3	0
1266	4	0
1267	2	0
1268	1	0
1269	1	1
1270	1	0
1271	1	0
1272	1	1
1273	2	0
1274	3	0
1275	2	0
1276	0	0
1277	3	0
1278	2	0
1279	3	0
1280	3	0
1281	4	0
1282	4	0
1283	1	0
1284	4	0
1285	2	0
1286	2	0
1287	4	0
1288	4	3
1289	2	0
1290	3	0
1291	0	1
1292	0	0
1293	3	0
1294	2	0
1295	3	1
1296	0	1
1297	2	0
1298	3	0
1299	2	0
1300	0	0
1301	3	0
1302	3	0
1303	1	0
1304	2	0
1305	0	0
1306	4	0
1307	1	1
1308	4	0
1309	1	1
1310	3	0
1311	1	0
1312	3	0
1313	2	0
1314	2	0
1315	1	0
1316	3	1
1317	2	1
1318	2	2
1319	1	0
1320	1	1
1321	1	0
1322	3	0
1323	2	0
1324	0	1
1325	2	1
1326	0	1
1327	2	0
1328	2	0
1329	2	1
1330	1	0
1331	0	1
1332	1	0
1333	3	0
1334	3	0
1335	3	0
1336	2	0
1337	3	0
1338	2	1
1339	1	0
1340	0	1
1341	0	0
1342	3	0
1343	2	0
1344	1	0
1345	1	0
1346	4	0
1347	0	0
1348	1	1
1349	3	0
1350	3	1
1351	2	1
1352	2	0
1353	1	0
1354	0	0
1355	4	0
1356	1	0
1357	3	0
1358	2	1
1359	1	0
1360	2	0
1361	2	0
1362	5	0
1363	1	0
1364	2	0
1365	0	0
1366	0	0
1367	1	0
1368	3	0
1369	0	0
1370	2	0
1371	2	0
1372	0	1
1373	1	1
1374	2	0
1375	2	0
1376	1	0
1377	4	1
1378	0	0
1379	1	0
1380	2	0
1381	3	0
1382	2	0
1383	3	0
1384	2	0
1385	2	1
1386	3	0
1387	2	0
1388	2	0
1389	1	0
1390	3	0
1391	0	0
1392	3	0
1393	7	0
1394	0	1
1395	3	0
1396	5	0
1397	3	0
1398	1	0
1399	4	0
1400	4	0
1401	1	0
1402	3	1
1403	4	1
1404	2	1
1405	1	0
1406	2	0
1407	1	0
1408	0	0
1409	2	1
1410	7	0
1411	4	1
1412	1	0
1413	4	0
1414	4	0
1415	3	0
1416	3	0
1417	1	0
1418	0	0
1419	1	0
1420	3	0
1421	1	0
1422	2	1
1423	1	0
1424	1	1
1425	4	0
1426	3	3
1427	0	0
1428	2	0
1429	2	1
1430	6	0
1431	2	1
1432	1	0
1433	0	0
1434	1	0
1435	4	1
1436	2	0
1437	0	2
1438	0	0
1439	2	0
1440	1	0
1441	2	0
1442	3	1
1443	4	2
1444	4	1
1445	2	0
1446	2	0
1447	0	0
1448	1	1
1449	2	0
1450	2	0
1451	3	0
1452	2	1
1453	2	1
1454	1	0
1455	3	3
1456	1	0
1457	2	1
1458	1	0
1459	2	0
1460	5	1
1461	2	1
1462	3	1
1463	3	0
1464	1	0
1465	1	1
1466	2	0
1467	2	1
1468	4	1
1469	4	0
1470	1	1
1471	1	0
1472	1	1
1473	4	0
1474	2	0
1475	1	0
1476	2	2
1477	1	0
1478	2	0
1479	1	0
1480	1	0
1481	1	0
1482	3	2
1483	1	0
1484	0	0
1485	0	1
1486	6	0
1487	0	0
1488	2	1
1489	0	0
1490	1	0
1491	4	0
1492	6	0
1493	2	0
1494	2	0
1495	2	0
1496	2	0
1497	1	1
1498	2	0
1499	2	0
1500	2	1
1501	3	1
1502	1	1
1503	0	0
1504	1	0
1505	2	0
1506	2	0
1507	1	1
1508	0	0
1509	0	1
1510	4	0
1511	4	0
1512	1	1
1513	0	1
1514	3	0
1515	0	1
1516	1	0
1517	2	1
1518	2	0
1519	0	0
1520	2	0
1521	2	0
1522	2	0
1523	3	0
1524	3	0
1525	1	2
1526	4	0
1527	4	0
1528	4	0
1529	3	0
1530	3	1
1531	2	0
1532	2	0
1533	0	0
1534	1	0
1535	0	1
1536	0	0
1537	0	0
1538	2	0
1539	0	0
1540	2	0
1541	0	0
1542	3	0
1543	1	1
1544	0	0
1545	0	0
1546	1	1
1547	1	0
1548	0	0
1549	1	0
1550	0	1
1551	1	0
1552	0	1
1553	3	0
1554	1	0
1555	1	0
1556	4	1
1557	2	1
1558	1	0
1559	7	0
1560	2	0
1561	0	0
1562	1	0
1563	0	1
1564	0	0
1565	4	0
1566	0	1
1567	1	0
1568	0	0
1569	2	1
1570	1	0
1571	2	0
1572	2	0
1573	1	0
1574	1	1
1575	3	2
1576	1	0
1577	4	0
1578	0	0
1579	3	0
1580	2	1
1581	1	1
1582	2	1
1583	3	0
1584	2	0
1585	0	0
1586	2	1
1587	2	0
1588	1	0
1589	0	1
1590	2	0
1591	0	0
1592	1	1
1593	0	1
1594	1	1
1595	2	0
1596	2	1
1597	1	0
1598	1	0
1599	2	0
1600	0	0
1601	0	0
1602	0	0
1603	1	1
1604	2	0
1605	0	1
1606	0	0
1607	1	0
1608	1	0
1609	2	1
1610	2	0
1611	2	0
1612	3	0
1613	0	0
1614	0	0
1615	2	0
1616	1	1
1617	0	0
1618	0	0
1619	3	0
1620	2	0
1621	1	0
1622	1	1
1623	2	0
1624	2	0
1625	0	1
1626	1	1
1627	0	1
1628	2	0
1629	1	1
1630	1	0
1631	0	0
1632	1	0
1633	1	0
1634	1	0
1635	2	0
1636	1	0
1637	2	0
1638	0	2
1639	1	1
1640	2	0
1641	0	1
1642	2	0
1643	0	0
1644	1	0
1645	3	0
1646	1	0
1647	2	0
1648	3	0
1649	1	0
1650	2	0
1651	0	0
1652	2	0
1653	1	0
1654	2	1
1655	0	0
1656	3	0
1657	1	0
1658	3	0
1659	3	0
1660	0	0
1661	1	0
1662	2	0
1663	0	0
1664	0	1
1665	2	0
1666	1	0
1667	2	0
1668	1	0
1669	0	0
1670	4	0
1671	0	1
1672	2	0
1673	0	0
1674	2	0
1675	2	1
1676	1	0
1677	2	0
1678	2	1
1679	0	1
1680	1	0
1681	1	0
1682	1	0
1683	1	0
1684	1	0
1685	0	0
1686	2	1
1687	1	2
1688	2	0
1689	2	0
1690	2	1
1691	2	1
1692	2	0
1693	0	0
1694	3	0
1695	1	0
1696	0	0
1697	0	0
1698	1	0
1699	1	0
1700	0	1
1701	3	0
1702	1	0
1703	0	1
1704	0	0
1705	1	1
1706	2	1
1707	2	0
1708	1	1
1709	0	1
1710	2	1
1711	1	1
1712	3	0
1713	0	0
1714	2	0
1715	2	0
1716	1	0
1717	0	1
1718	3	1
1719	3	0
1720	0	1
1721	2	0
1722	1	0
1723	2	0
1724	1	2
1725	1	3
1726	2	0
1727	4	0
1728	2	0
1729	0	0
1730	1	0
1731	2	0
1732	1	3
1733	0	0
1734	1	0
1735	2	0
1736	1	0
1737	1	2
1738	0	0
1739	3	0
1740	2	2
1741	2	0
1742	2	0
1743	0	0
1744	0	0
1745	0	0
1746	0	0
1747	1	1
1748	2	0
1749	5	0
1750	3	0
1751	2	2
1752	5	0
1753	0	0
1754	1	0
1755	0	1
1756	2	0
1757	1	0
1758	2	0
1759	2	1
1760	0	0
1761	0	0
1762	1	1
1763	0	0
1764	2	0
1765	1	0
1766	1	0
1767	1	0
1768	1	0
1769	0	1
1770	1	0
1771	1	0
1772	1	0
1773	1	1
1774	1	0
1775	1	0
1776	0	0
1777	1	0
1778	0	0
1779	2	0
1780	0	0
1781	0	0
1782	0	0
1783	1	0
1784	1	1
1785	1	0
1786	2	0
1787	0	0
1788	1	1
1789	1	0
1790	2	0
1791	0	0
1792	1	0
1793	3	0
1794	2	0
1795	0	0
1796	0	1
1797	1	1
1798	1	1
1799	1	0
1800	0	1
1801	0	0
1802	1	0
1803	0	0
1804	0	0
1805	0	0
1806	2	1
1807	2	0
1808	2	0
1809	0	0
1810	0	0
1811	0	0
1812	2	0
1813	1	0
1814	2	0
1815	1	2
1816	2	0
1817	0	0
1818	0	1
1819	2	0
1820	0	3
1821	2	0
1822	0	0
1823	1	0
1824	1	1
1825	0	0
1826	0	1
1827	0	0
1828	1	0
1829	1	0
1830	1	1
1831	0	0
1832	0	0
1833	1	0
1834	0	0
1835	1	0
1836	2	0
1837	0	0
1838	1	1
1839	0	1
1840	0	1
1841	0	0
1842	2	1
1843	1	0
1844	1	0
1845	0	0
1846	2	0
1847	0	0
1848	0	0
1849	0	0
1850	0	0
1851	0	0
1852	0	1
1853	1	0
1854	2	0
1855	3	0
1856	0	1
1857	1	0
1858	1	0
1859	1	0
1860	0	0
1861	1	0
1862	0	1
1863	1	0
1864	0	0
1865	0	0
1866	1	1
1867	2	0
1868	0	0
1869	0	0
1870	1	1
1871	1	0
1872	1	2
1873	0	0
1874	0	0
1875	3	0
1876	1	0
1877	0	0
1878	2	0
1879	1	0
1880	0	0
1881	1	0
1882	1	0
1883	0	0
1884	1	1
1885	1	1
1886	1	0
1887	2	0
1888	1	1
1889	1	0
1890	0	0
1891	0	0
1892	1	0
1893	2	0
1894	0	0
1895	1	0
1896	1	0
1897	0	1
1898	1	0
1899	1	0
1900	1	0
1901	2	1
1902	0	0
1903	1	1
1904	0	0
1905	1	0
1906	1	1
1907	1	1
1908	0	0
1909	1	0
1910	0	2
1911	1	0
1912	1	0
1913	0	0
1914	0	0
1915	1	0
1916	2	0
1917	1	0
1918	1	0
1919	0	0
1920	1	1
1921	0	0
1922	0	0
1923	0	0
1924	0	0
1925	3	0
1926	0	0
1927	0	0
1928	2	0
1929	0	0
1930	0	0
1931	0	0
1932	0	0
1933	0	0
1934	0	0
1935	1	0
1936	1	3
1937	0	0
1938	1	0
1939	1	1
1940	0	0
1941	0	0
1942	1	1
1943	1	0
1944	1	0
1945	1	0
1946	0	0
1947	0	0
1948	2	1
1949	0	0
1950	0	0
1951	1	1
1952	1	0
1953	0	0
1954	2	0
1955	2	0
1956	1	0
1957	0	0
1958	1	0
1959	0	0
1960	0	0
1961	1	0
1962	1	0
1963	0	1
1964	1	0
1965	0	1
1966	0	0
1967	0	0
1968	0	0
1969	1	0
1970	1	0
1971	2	1
1972	1	0
1973	0	0
1974	1	0
1975	0	0
1976	0	1
1977	0	0
1978	1	0
1979	0	0
1980	1	0
1981	0	0
1982	0	0
1983	0	0
1984	2	0
1985	1	0
1986	2	1
1987	0	0
1988	0	1
1989	1	0
1990	1	0
1991	0	0
1992	0	2
1993	1	0
1994	0	0
1995	1	0
1996	2	1
1997	0	0
1998	0	0
1999	0	0
2000	1	2
2001	2	0
2002	2	0
2003	0	1
2004	0	0
2005	1	0
2006	0	0
2007	0	0
2008	2	0
2009	3	0
2010	0	0
2011	1	0
2012	0	0
2013	0	0
2014	0	0
2015	0	1
2016	2	1
2017	1	0
2018	1	1
2019	0	0
2020	1	0
2021	3	0
2022	3	0
2023	0	0
2024	0	1
2025	0	0
2026	1	0
2027	0	0
2028	1	0
2029	3	0
2030	0	0
2031	0	0
2032	0	0
2033	2	0
2034	2	0
2035	0	0
2036	1	0
2037	0	0
2038	1	1
2039	0	0
2040	2	0
2041	0	0
2042	1	0
2043	0	0
2044	0	0
2045	1	0
2046	1	0
2047	0	0
2048	0	0
2049	1	0
2050	1	0
2051	0	0
2052	0	0
2053	1	1
2054	2	1
2055	1	0
2056	0	0
2057	1	0
2058	0	0
2059	2	0
2060	1	0
2061	0	0
2062	1	0
2063	0	0
2064	1	0
2065	0	0
2066	0	0
2067	1	0
2068	0	0
2069	0	0
2070	1	0
2071	0	1
2072	0	0
2073	1	0
2074	0	0
2075	0	0
2076	0	0
2077	0	0
2078	1	0
2079	0	0
2080	1	0
2081	0	0
2082	1	0
2083	2	1
2084	0	0
2085	2	0
2086	0	1
2087	1	0
2088	0	0
2089	1	1
2090	0	0
2091	1	0
2092	0	0
2093	1	0
2094	0	0
2095	1	0
2096	1	0
2097	0	0
2098	1	0
2099	2	0
2100	3	0
2101	0	1
2102	0	0
2103	0	0
2104	2	0
2105	0	0
2106	3	0
2107	0	2
2108	1	0
2109	0	0
2110	2	0
2111	2	0
2112	0	0
2113	2	0
2114	0	0
2115	3	0
2116	1	0
2117	0	0
2118	0	0
2119	0	0
2120	1	1
2121	2	0
2122	0	0
2123	1	0
2124	0	0
2125	1	0
2126	1	0
2127	1	2
2128	2	0
2129	0	0
2130	1	0
2131	1	0
2132	0	1
2133	1	1
2134	2	0
2135	0	0
2136	1	0
