Labels,MOF230 DMSO Ar 420 nm 400 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

94520.000,-6.29014755E-3,
94560.000,-7.98940472E-3,
9.46E04,-5.05992677E-3,
94640.000,-4.30750195E-3,
94680.000,-8.01331364E-3,
94720.000,-4.33716737E-3,
94760.000,-6.77900715E-3,
9.48E04,-6.29392453E-3,
94840.000,-7.46986084E-3,
94880.000,-8.70376732E-3,
94920.000,-4.81439475E-3,
94960.000,-3.83336213E-3,
9.5E04,-3.09907552E-3,
95040.000,-7.96093140E-3,
95080.000,-5.30899828E-3,
95120.000,-5.28952014E-3,
95160.000,-5.53808501E-3,
9.52E04,-8.47256184E-3,
95240.000,-5.77656273E-3,
95280.000,-7.25053577E-3,
95320.000,-5.50783891E-3,
95360.000,-5.52796945E-3,
9.54E04,-7.73376739E-3,
95440.000,-4.07585409E-3,
95480.000,-7.26362225E-3,
95520.000,-7.49221863E-3,
95560.000,-8.72963946E-3,
9.56E04,-3.83339822E-3,
95640.000,-3.82132363E-3,
95680.000,-3.59531213E-3,
95720.000,-4.56892885E-3,
95760.000,-4.05299151E-3,
9.58E04,-6.25594473E-3,
95840.000,-5.53812087E-3,
95880.000,-7.46544823E-3,
95920.000,-4.57176752E-3,
95960.000,-5.30896243E-3,
9.6E04,-4.07844875E-3,
96040.000,-5.05999941E-3,
96080.000,-3.58392391E-3,
96120.000,-8.45753308E-3,
96160.000,-5.54142799E-3,
9.62E04,-6.75051333E-3,
96240.000,-6.75863121E-3,
96280.000,-4.07841243E-3,
96320.000,-7.24619674E-3,
96360.000,-8.44259094E-3,
9.64E04,-7.26354914E-3,
96440.000,-7.74762360E-3,
96480.000,-7.49218278E-3,
96520.000,-5.78699680E-3,
96560.000,-8.97121336E-3,
9.66E04,-6.27486315E-3,
96640.000,-7.00871972E-3,
96680.000,-6.74642436E-3,
96720.000,-6.99192705E-3,
96760.000,-5.78355091E-3,
9.68E04,-4.55767848E-3,
96840.000,-7.24189822E-3,
96880.000,-7.25923106E-3,
96920.000,-7.00871972E-3,
96960.000,-5.53808501E-3,
9.7E04,-9.18562151E-3,
97040.000,-4.81737172E-3,
97080.000,-6.77492330E-3,
97120.000,-5.04756905E-3,
97160.000,-6.02550246E-3,
9.72E04,-8.22619349E-3,
97240.000,-5.06623555E-3,
97280.000,-8.70888680E-3,
97320.000,-6.49729650E-3,
97360.000,-5.30252792E-3,
9.74E04,-7.27230962E-3,
97440.000,-8.21158383E-3,
97480.000,-4.32360126E-3,
97520.000,-5.79404552E-3,
97560.000,-7.47877453E-3,
9.76E04,-6.03647484E-3,
97640.000,-8.21642391E-3,
97680.000,-4.55200020E-3,
97720.000,-5.06315194E-3,
97760.000,-6.51288778E-3,
9.78E04,-7.27227284E-3,
97840.000,-5.06935874E-3,
97880.000,-3.82856047E-3,
97920.000,-6.77492330E-3,
97960.000,-6.76273368E-3,
9.8E04,-5.06311608E-3,
98040.000,-8.24088976E-3,
98080.000,-5.04447054E-3,
98120.000,-7.99893681E-3,
98160.000,-5.06932242E-3,
9.82E04,-5.29272156E-3,
98240.000,-7.46100396E-3,
98280.000,-5.53808501E-3,
98320.000,-8.22619256E-3,
98360.000,-8.71404726E-3,
9.84E04,-4.07844875E-3,
98440.000,-8.96059256E-3,
98480.000,-5.80472127E-3,
98520.000,-7.00451434E-3,
98560.000,-8.69854447E-3,
9.86E04,-7.49225542E-3,
98640.000,-5.78347826E-3,
98680.000,-3.83578474E-3,
98720.000,-7.50567205E-3,
98760.000,-8.21154658E-3,
9.88E04,-6.75051287E-3,
98840.000,-2.62592570E-3,
98880.000,-7.47877453E-3,
98920.000,-5.80110960E-3,
98960.000,-6.49722433E-3,
9.9E04,-7.70622911E-3,
99040.000,-6.78305980E-3,
99080.000,-9.20731295E-3,
99120.000,-5.03210910E-3,
99160.000,-4.57749050E-3,
9.92E04,-6.27486315E-3,
99240.000,-6.99608168E-3,
99280.000,-8.21158290E-3,
99320.000,-4.55756951E-3,
99360.000,-7.00879237E-3,
9.94E04,-8.47256184E-3,
99440.000,-8.71401094E-3,
99480.000,-7.01718125E-3,
99520.000,-5.32529457E-3,
99560.000,-6.77084317E-3,
9.96E04,-6.50116941E-3,
99640.000,-6.04014052E-3,
99680.000,-8.97124875E-3,
99720.000,-6.75460650E-3,
99760.000,-4.79069538E-3,
9.98E04,-2.12486158E-3,
99840.000,-7.23320665E-3,
99880.000,-7.27234641E-3,
99920.000,-8.45255889E-3,
99960.000,-6.53655175E-3,
1E05,-4.31286823E-3,
100040.0000,-5.77301951E-3,
100080.0000,-4.81138472E-3,
100120.0000,-6.76273368E-3,
100160.0000,-6.52471790E-3,
1.002E005,-5.55158965E-3,
100240.0000,-6.28249627E-3,
100280.0000,-5.77652594E-3,
100320.0000,-7.98944011E-3,
100360.0000,-4.33167396E-3,
1.004E005,-5.53804915E-3,
100440.0000,-8.96593556E-3,
100480.0000,-5.28952014E-3,
100520.0000,-5.76955313E-3,
100560.0000,-8.20184592E-3,
1.006E005,-7.26794498E-3,
100640.0000,-6.52471837E-3,
100680.0000,-7.24189822E-3,
100720.0000,-3.59764113E-3,
100760.0000,-5.78358723E-3,
1.008E005,-7.72915781E-3,
100840.0000,-8.00371170E-3,
100880.0000,-7.72455521E-3,
100920.0000,-6.03281334E-3,
100960.0000,-8.24092515E-3,
1.01E05,-4.81737172E-3,
101040.0000,-6.74241269E-3,
101080.0000,-4.57460899E-3,
101120.0000,-6.51677838E-3,
101160.0000,-4.80255485E-3,
1.012E005,-5.05688647E-3,
101240.0000,-7.75225321E-3,
101280.0000,-8.68316647E-3,
101320.0000,-6.52468158E-3,
101360.0000,-7.25491811E-3,
1.014E005,-7.25484546E-3,
101440.0000,-5.29924314E-3,
101480.0000,-8.72953050E-3,
101520.0000,-6.51685102E-3,
101560.0000,-4.80844965E-3,
1.016E005,-4.32097726E-3,
101640.0000,-3.58620356E-3,
101680.0000,-6.27107080E-3,
101720.0000,-5.05688647E-3,
101760.0000,-5.06307930E-3,
1.018E005,-5.54823549E-3,
101840.0000,-9.66121908E-3,
101880.0000,-6.75460650E-3,
101920.0000,-7.25923106E-3,
101960.0000,-5.78706944E-3,
1.02E05,-6.01456733E-3,
102040.0000,-6.52078260E-3,
102080.0000,-3.83824715E-3,
102120.0000,-6.02185354E-3,
102160.0000,-7.51016662E-3,
1.022E005,-9.20734927E-3,
102240.0000,-4.08357475E-3,
102280.0000,-3.84067581E-3,
102320.0000,-5.29607106E-3,
102360.0000,-4.79952153E-3,
1.024E005,-4.57180338E-3,
102440.0000,-6.26731943E-3,
102480.0000,-7.47881038E-3,
102520.0000,-7.74758775E-3,
102560.0000,-5.31225745E-3,
1.026E005,-5.29924314E-3,
102640.0000,-6.74646115E-3,
102680.0000,-4.79364628E-3,
102720.0000,-6.76676817E-3,
102760.0000,-5.79059171E-3,
1.028E005,-3.82614508E-3,
102840.0000,-8.71404819E-3,
102880.0000,-4.55760583E-3,
102920.0000,-7.25057255E-3,
102960.0000,-8.21154658E-3,
1.03E05,-5.28309261E-3,
103040.0000,-5.31548448E-3,
103080.0000,-7.72919459E-3,
103120.0000,-4.32356494E-3,
103160.0000,-4.33438271E-3,
1.032E005,-6.75866799E-3,
103240.0000,-6.49335515E-3,
103280.0000,-9.69548989E-3,
103320.0000,-6.77495915E-3,
103360.0000,-4.32904065E-3,
1.034E005,-6.02185354E-3,
103440.0000,-8.68312921E-3,
103480.0000,-4.58604423E-3,
103520.0000,-5.79761202E-3,
103560.0000,-5.78003703E-3,
1.036E005,-3.10705206E-3,
103640.0000,-7.97989219E-3,
103680.0000,-6.02550246E-3,
103720.0000,-6.26353547E-3,
103760.0000,-7.49225542E-3,
1.038E005,-5.29596256E-3,
103840.0000,-5.04447008E-3,
103880.0000,-6.03277655E-3,
103920.0000,-7.98944011E-3,
103960.0000,-6.54446334E-3,
1.04E05,-9.19643696E-3,
104040.0000,-8.46262090E-3,
104080.0000,-5.78358723E-3,
104120.0000,-9.18565691E-3,
104160.0000,-4.55760583E-3,
1.042E005,-5.05070714E-3,
104240.0000,-6.25598058E-3,
104280.0000,-4.32637427E-3,
104320.0000,-6.02546660E-3,
104360.0000,-6.77900761E-3,
1.044E005,-5.79757523E-3,
104440.0000,-6.27865968E-3,
104480.0000,-7.50563527E-3,
104520.0000,-8.97656847E-3,
104560.0000,-5.29603474E-3,
1.046E005,-7.25495396E-3,
104640.0000,-9.94241983E-3,
104680.0000,-5.79059171E-3,
104720.0000,-4.56329715E-3,
104760.0000,-5.30903507E-3,
1.048E005,-7.96570070E-3,
104840.0000,-7.51012983E-3,
104880.0000,-7.98468199E-3,
104920.0000,-7.23753171E-3,
104960.0000,-5.54488460E-3,
1.05E05,-5.54142846E-3,
105040.0000,-6.50109723E-3,
105080.0000,-4.32356494E-3,
105120.0000,-7.96566438E-3,
105160.0000,-5.75903291E-3,
1.052E005,-4.56329761E-3,
105240.0000,-5.79059171E-3,
105280.0000,-4.09894809E-3,
105320.0000,-7.71532673E-3,
105360.0000,-7.92795513E-3,
1.054E005,-7.74762360E-3,
105440.0000,-7.24186143E-3,
105480.0000,-8.22130591E-3,
105520.0000,-5.55498432E-3,
105560.0000,-6.04006695E-3,
1.056E005,-7.71536352E-3,
105640.0000,-4.32630116E-3,
105680.0000,-8.24088976E-3,
105720.0000,-4.81737219E-3,
105760.0000,-6.52468111E-3,
1.058E005,-6.27110759E-3,
105840.0000,-6.79132482E-3,
105880.0000,-8.72442499E-3,
105920.0000,-1.01597179E-2,
105960.0000,-7.48327561E-3,
1.06E05,-6.01089420E-3,
106040.0000,-8.92890990E-3,
106080.0000,-6.29777880E-3,
106120.0000,-5.30574284E-3,
106160.0000,-4.31821076E-3,
1.062E005,-7.24619674E-3,
106240.0000,-4.07329807E-3,
106280.0000,-8.47267080E-3,
106320.0000,-5.29279420E-3,
106360.0000,-8.71404819E-3,
1.064E005,-7.98464473E-3,
106440.0000,-6.77492330E-3,
106480.0000,-7.50570791E-3,
106520.0000,-5.76955313E-3,
106560.0000,-5.53133711E-3,
1.066E005,-3.33942496E-3,
106640.0000,-7.02555198E-3,
106680.0000,-7.72912195E-3,
106720.0000,-7.97040202E-3,
106760.0000,-8.23108666E-3,
1.068E005,-6.50116941E-3,
106840.0000,-3.81651218E-3,
106880.0000,-3.82373319E-3,
106920.0000,-7.23756850E-3,
106960.0000,-6.02553878E-3,
1.07E05,-6.27486315E-3,
107040.0000,-6.26728311E-3,
107080.0000,-6.52074581E-3,
107120.0000,-8.21635127E-3,
107160.0000,-7.49218278E-3,
1.072E005,-6.75863121E-3,
107240.0000,-7.48327561E-3,
107280.0000,-7.24182557E-3,
107320.0000,-5.54481149E-3,
107360.0000,-7.00871972E-3,
1.074E005,-6.02185354E-3,
107440.0000,-7.50567205E-3,
107480.0000,-4.81145736E-3,
107520.0000,-8.95003229E-3,
107560.0000,-8.72438774E-3,
1.076E005,-6.51685102E-3,
107640.0000,-7.23749539E-3,
107680.0000,-4.31290409E-3,
107720.0000,-7.46993348E-3,
107760.0000,-7.94684049E-3,
1.078E005,-3.59305833E-3,
107840.0000,-5.06311562E-3,
107880.0000,-8.49283580E-3,
107920.0000,-7.74299959E-3,
107960.0000,-7.25484546E-3,
1.08E05,-8.21154658E-3,
108040.0000,-3.59077076E-3,
108080.0000,-6.51681516E-3,
108120.0000,-5.54146478E-3,
108160.0000,-3.10112070E-3,
1.082E005,-7.97996484E-3,
108240.0000,-6.53655175E-3,
108280.0000,-6.51685102E-3,
108320.0000,-5.28312894E-3,
108360.0000,-7.47881131E-3,
1.084E005,-4.32633748E-3,
108440.0000,-8.22619349E-3,
108480.0000,-5.28628659E-3,
108520.0000,-6.27482682E-3,
108560.0000,-6.26349915E-3,
1.086E005,-7.01714447E-3,
108640.0000,-7.49673462E-3,
108680.0000,-5.78351505E-3,
108720.0000,-6.01820834E-3,
108760.0000,-6.75453385E-3,
1.088E005,-4.06564819E-3,
108840.0000,-8.68833438E-3,
108880.0000,-6.75456971E-3,
108920.0000,-8.48774984E-3,
108960.0000,-5.54484827E-3,
1.09E05,-8.91841948E-3,
109040.0000,-2.35962472E-3,
109080.0000,-2.13513244E-3,
109120.0000,-7.97043741E-3,
109160.0000,-6.77900761E-3,
1.092E005,-6.28245994E-3,
109240.0000,-5.55158965E-3,
109280.0000,-3.58620356E-3,
109320.0000,-4.81145689E-3,
109360.0000,-6.78309612E-3,
1.094E005,-4.80248220E-3,
109440.0000,-5.05996309E-3,
109480.0000,-6.52078213E-3,
109520.0000,-9.44305304E-3,
109560.0000,-6.02911925E-3,
1.096E005,-6.76269736E-3,
109640.0000,-5.29272156E-3,
109680.0000,-6.74241316E-3,
109720.0000,-2.86207441E-3,
109760.0000,-5.05692279E-3,
1.098E005,-5.05381357E-3,
109840.0000,-5.78699680E-3,
109880.0000,-6.29388820E-3,
109920.0000,-6.97938120E-3,
109960.0000,-6.27869554E-3,
1.1E05,-6.75051287E-3,
110040.0000,-7.73838023E-3,
110080.0000,-5.54146478E-3,
110120.0000,-6.02188986E-3,
110160.0000,-7.00447802E-3,
1.102E005,-8.00374802E-3,
110240.0000,-3.35447025E-3,
110280.0000,-6.25598058E-3,
110320.0000,-3.83336213E-3,
110360.0000,-6.02911972E-3,
1.104E005,-7.25926785E-3,
110440.0000,-6.03281334E-3,
110480.0000,-5.52793313E-3,
110520.0000,-4.82935132E-3,
110560.0000,-5.81535930E-3,
1.106E005,-5.78710577E-3,
110640.0000,-4.79955738E-3,
110680.0000,-5.77652594E-3,
110720.0000,-9.70121194E-3,
110760.0000,-7.96569977E-3,
1.108E005,-6.02550246E-3,
110840.0000,-6.26349961E-3,
110880.0000,-6.27862336E-3,
110920.0000,-6.03281334E-3,
110960.0000,-6.04377361E-3,
1.11E05,-5.77298319E-3,
111040.0000,-4.07841196E-3,
111080.0000,-6.26349961E-3,
111120.0000,-4.56329715E-3,
111160.0000,-6.29770616E-3,
1.112E005,-7.71532767E-3,
111240.0000,-8.42261314E-3,
111280.0000,-4.79656411E-3,
111320.0000,-4.07074532E-3,
111360.0000,-3.83097772E-3,
1.114E005,-5.53467264E-3,
111440.0000,-6.75866799E-3,
111480.0000,-2.85274372E-3,
111520.0000,-4.56043193E-3,
111560.0000,-6.02911925E-3,
1.116E005,-8.68833344E-3,
111640.0000,-7.97036476E-3,
111680.0000,-7.97996484E-3,
111720.0000,-7.71536352E-3,
111760.0000,-4.79959371E-3,
1.118E005,-8.93945899E-3,
111840.0000,-5.04756905E-3,
111880.0000,-6.27486315E-3,
111920.0000,-6.03284920E-3,
111960.0000,-5.78710623E-3,
1.12E05,-7.72459107E-3,
112040.0000,-6.01817202E-3,
112080.0000,-6.75054919E-3,
112120.0000,-7.00451434E-3,
112160.0000,-1.15803359E-2,
1.122E005,-5.27657149E-3,
112240.0000,-6.03643805E-3,
112280.0000,-5.03828283E-3,
112320.0000,-5.54823456E-3,
112360.0000,-6.25594473E-3,
1.124E005,-6.01453101E-3,
112440.0000,-9.40973219E-3,
112480.0000,-6.02185400E-3,
112520.0000,-3.33938887E-3,
112560.0000,-7.47884717E-3,
1.126E005,-4.07074532E-3,
112640.0000,-8.46764352E-3,
112680.0000,-7.25919520E-3,
112720.0000,-7.02136429E-3,
112760.0000,-4.82035289E-3,
1.128E005,-5.53467264E-3,
112840.0000,-5.53804869E-3,
112880.0000,-4.06310428E-3,
112920.0000,-3.83094163E-3,
112960.0000,-5.53467311E-3,
1.13E05,-5.79408137E-3,
113040.0000,-6.99615432E-3,
113080.0000,-2.37238780E-3,
113120.0000,-7.23756757E-3,
113160.0000,-7.01293023E-3,
1.132E005,-4.08104667E-3,
113240.0000,-6.04010373E-3,
113280.0000,-6.01089420E-3,
113320.0000,-6.99615432E-3,
113360.0000,-6.78305980E-3,
1.134E005,-5.52464090E-3,
113440.0000,-7.73834437E-3,
113480.0000,-7.24616135E-3,
113520.0000,-9.19643696E-3,
113560.0000,-6.53655175E-3,
1.136E005,-4.56046825E-3,
113640.0000,-5.31225745E-3,
113680.0000,-8.71408358E-3,
113720.0000,-6.02181721E-3,
113760.0000,-3.81884421E-3,
1.138E005,-5.54139214E-3,
113840.0000,-5.56182209E-3,
113880.0000,-7.48774409E-3,
113920.0000,-3.34153092E-3,
113960.0000,-9.68973897E-3,
1.14E05,-8.68829899E-3,
114040.0000,-5.52124390E-3,
114080.0000,-9.20735020E-3,
114120.0000,-6.98355865E-3,
114160.0000,-6.03643805E-3,
1.142E005,-6.76269829E-3,
114240.0000,-8.25078692E-3,
114280.0000,-7.00031407E-3,
114320.0000,-5.29596210E-3,
114360.0000,-6.26731943E-3,
1.144E005,-6.99611753E-3,
114440.0000,-3.82128707E-3,
114480.0000,-8.93425383E-3,
114520.0000,-4.57460899E-3,
114560.0000,-4.07333486E-3,
1.146E005,-8.47263355E-3,
114640.0000,-4.57176752E-3,
114680.0000,-3.33091733E-3,
114720.0000,-4.80540982E-3,
114760.0000,-5.52800531E-3,
1.148E005,-7.71992002E-3,
114840.0000,-7.97514338E-3,
114880.0000,-6.27865968E-3,
114920.0000,-3.59764113E-3,
114960.0000,-7.02555198E-3,
1.15E05,-7.23753171E-3,
115040.0000,-2.13660626E-3,
115080.0000,-6.52865879E-3,
115120.0000,-6.75460650E-3,
115160.0000,-5.52793313E-3,
1.152E005,-7.02136429E-3,
115240.0000,-5.29272156E-3,
115280.0000,-5.51457005E-3,
115320.0000,-5.53804869E-3,
115360.0000,-6.29774248E-3,
1.154E005,-6.27107080E-3,
115440.0000,-7.47435167E-3,
115480.0000,-3.11116339E-3,
115520.0000,-6.75866799E-3,
115560.0000,-8.93942267E-3,
1.156E005,-6.27489947E-3,
115640.0000,-5.55838319E-3,
115680.0000,-7.95148406E-3,
115720.0000,-7.96096772E-3,
115760.0000,-7.97040109E-3,
1.158E005,-4.08101035E-3,
115840.0000,-7.24189728E-3,
115880.0000,-6.51288824E-3,
115920.0000,-6.97941706E-3,
115960.0000,-6.50508329E-3,
1.16E05,-6.02181675E-3,
116040.0000,-5.28955646E-3,
116080.0000,-5.53804869E-3,
116120.0000,-4.31018323E-3,
116160.0000,-4.07333486E-3,
1.162E005,-2.36606458E-3,
116240.0000,-5.27657149E-3,
116280.0000,-3.58161028E-3,
116320.0000,-6.28626533E-3,
116360.0000,-6.01089420E-3,
1.164E005,-6.01089420E-3,
116440.0000,-6.76676817E-3,
116480.0000,-9.16938763E-3,
116520.0000,-5.28628659E-3,
116560.0000,-3.59538454E-3,
1.166E005,-4.30746563E-3,
116640.0000,-7.74296280E-3,
116680.0000,-6.76266151E-3,
116720.0000,-6.50900137E-3,
116760.0000,-7.00031361E-3,
1.168E005,-5.78003656E-3,
116840.0000,-6.75054919E-3,
116880.0000,-7.48770824E-3,
116920.0000,-5.51792327E-3,
116960.0000,-8.71404819E-3,
1.17E05,-4.80255485E-3,
117040.0000,-6.04381040E-3,
117080.0000,-5.76252304E-3,
117120.0000,-8.94474238E-3,
117160.0000,-7.26358546E-3,
1.172E005,-2.85648438E-3,
117240.0000,-6.48938259E-3,
117280.0000,-4.06819535E-3,
117320.0000,-5.54819871E-3,
117360.0000,-6.02550246E-3,
1.174E005,-6.28242362E-3,
117440.0000,-6.03281334E-3,
117480.0000,-5.03828237E-3,
117520.0000,-3.10705206E-3,
117560.0000,-7.49673462E-3,
1.176E005,-7.01292930E-3,
117640.0000,-5.29275788E-3,
117680.0000,-6.53256662E-3,
117720.0000,-5.05996309E-3,
117760.0000,-2.36602826E-3,
1.178E005,-5.29924314E-3,
117840.0000,-6.76676817E-3,
117880.0000,-5.78003656E-3,
117920.0000,-6.01820834E-3,
117960.0000,-3.83339822E-3,
1.18E05,-7.49221956E-3,
118040.0000,-7.48323882E-3,
118080.0000,-6.51292363E-3,
118120.0000,-4.32896800E-3,
118160.0000,-6.24847924E-3,
1.182E005,-3.09706875E-3,
118240.0000,-5.04133850E-3,
118280.0000,-5.52128023E-3,
118320.0000,-5.76951681E-3,
118360.0000,-7.01292977E-3,
1.184E005,-7.72919459E-3,
118440.0000,-4.82333684E-3,
118480.0000,-7.25923106E-3,
118520.0000,-3.10313213E-3,
118560.0000,-4.08093771E-3,
1.186E005,-8.93945899E-3,
118640.0000,-9.92494356E-3,
118680.0000,-3.85526824E-3,
118720.0000,-7.00871972E-3,
118760.0000,-3.59993638E-3,
1.188E005,-4.08617826E-3,
118840.0000,-2.61545903E-3,
118880.0000,-5.28305676E-3,
118920.0000,-4.33713105E-3,
118960.0000,-6.00004429E-3,
1.19E05,-5.78710577E-3,
119040.0000,-4.81439475E-3,
119080.0000,-4.56605665E-3,
119120.0000,-5.77656273E-3,
119160.0000,-5.79408137E-3,
1.192E005,-4.56326082E-3,
119240.0000,-5.27975801E-3,
119280.0000,-5.31222159E-3,
119320.0000,-4.32900432E-3,
119360.0000,-6.29011169E-3,
1.194E005,-7.71536352E-3,
119440.0000,-6.02915604E-3,
119480.0000,-4.31821076E-3,
119520.0000,-4.09132103E-3,
119560.0000,-5.80822676E-3,
1.196E005,-4.79663676E-3,
119640.0000,-7.71529088E-3,
119680.0000,-6.27489947E-3,
119720.0000,-5.54484827E-3,
119760.0000,-3.83343478E-3,
1.198E005,-4.82927822E-3,
119840.0000,-4.31821076E-3,
119880.0000,-6.01820834E-3,
119920.0000,-4.82038921E-3,
119960.0000,-4.56609344E-3,
1.2E05,-5.79408137E-3,
120040.0000,-6.49722433E-3,
120080.0000,-5.78003656E-3,
120120.0000,-4.57749050E-3,
120160.0000,-6.74241316E-3,
1.202E005,-5.04137436E-3,
120240.0000,-6.27486315E-3,
120280.0000,-3.83339822E-3,
120320.0000,-4.33170982E-3,
120360.0000,-9.21279658E-3,
1.204E005,-4.31279559E-3,
120440.0000,-7.00035039E-3,
120480.0000,-5.54484827E-3,
120520.0000,-2.60679051E-3,
120560.0000,-5.53133758E-3,
1.206E005,-3.57702747E-3,
120640.0000,-4.32360126E-3,
120680.0000,-5.52789681E-3,
120720.0000,-3.34367552E-3,
120760.0000,-6.25598058E-3,
1.208E005,-6.52074581E-3,
120840.0000,-6.50508329E-3,
120880.0000,-6.50900137E-3,
120920.0000,-5.76951727E-3,
120960.0000,-7.26351282E-3,
1.21E05,-5.54142799E-3,
121040.0000,-6.52468158E-3,
121080.0000,-5.53130126E-3,
121120.0000,-5.28302044E-3,
121160.0000,-4.82035242E-3,
1.212E005,-7.25484546E-3,
121240.0000,-6.75863214E-3,
121280.0000,-5.04749641E-3,
121320.0000,-5.04447008E-3,
121360.0000,-3.82856000E-3,
1.214E005,-6.29774248E-3,
121440.0000,-8.94477870E-3,
121480.0000,-5.28628705E-3,
121520.0000,-7.26794498E-3,
121560.0000,-6.26731943E-3,
1.216E005,-5.27983019E-3,
121640.0000,-4.58311709E-3,
121680.0000,-8.25071335E-3,
121720.0000,-6.53260341E-3,
121760.0000,-6.04377361E-3,
1.218E005,-7.24182557E-3,
121840.0000,-5.05377725E-3,
121880.0000,-7.00035039E-3,
121920.0000,-7.24616041E-3,
121960.0000,-5.78355091E-3,
1.22E05,-7.45656434E-3,
122040.0000,-4.57173074E-3,
122080.0000,-5.55502065E-3,
122120.0000,-5.79411769E-3,
122160.0000,-6.52074581E-3,
1.222E005,-5.55505743E-3,
122240.0000,-4.79955738E-3,
122280.0000,-4.55481978E-3,
122320.0000,-4.32356494E-3,
122360.0000,-2.62242882E-3,
1.224E005,-4.32094047E-3,
122440.0000,-4.56609344E-3,
122480.0000,-6.53655175E-3,
122520.0000,-2.86019687E-3,
122560.0000,-5.04443375E-3,
1.226E005,-9.18562058E-3,
122640.0000,-6.50512008E-3,
122680.0000,-4.07841243E-3,
122720.0000,-3.58620379E-3,
122760.0000,-7.71539938E-3,
1.228E005,-3.83339846E-3,
122840.0000,-4.55760583E-3,
122880.0000,-5.80472033E-3,
122920.0000,-5.29924314E-3,
122960.0000,-2.85644783E-3,
1.23E05,-4.81737172E-3,
123040.0000,-5.07248566E-3,
123080.0000,-7.46544823E-3,
123120.0000,-3.59538500E-3,
123160.0000,-5.27983019E-3,
1.232E005,-4.33713105E-3,
123240.0000,-8.71404819E-3,
123280.0000,-8.48274212E-3,
123320.0000,-7.47877453E-3,
123360.0000,-4.56039608E-3,
1.234E005,-5.54139214E-3,
123440.0000,-5.80475712E-3,
123480.0000,-8.70376732E-3,
123520.0000,-4.80255485E-3,
123560.0000,-6.26731943E-3,
1.236E005,-3.83336213E-3,
123640.0000,-4.32633748E-3,
123680.0000,-5.55162597E-3,
123720.0000,-3.83090507E-3,
123760.0000,-4.07848507E-3,
1.238E005,-5.52800484E-3,
123840.0000,-5.05067129E-3,
123880.0000,-6.51288824E-3,
123920.0000,-5.77294687E-3,
123960.0000,-2.37238803E-3,
1.24E05,-4.07585409E-3,
124040.0000,-6.28246041E-3,
124080.0000,-4.08101035E-3,
124120.0000,-5.76255936E-3,
124160.0000,-4.09128517E-3,
1.242E005,-6.02550246E-3,
124240.0000,-6.28249627E-3,
124280.0000,-7.49669829E-3,
124320.0000,-5.54146478E-3,
124360.0000,-7.51012983E-3,
1.244E005,-7.48778088E-3,
124440.0000,-6.50900137E-3,
124480.0000,-4.56326082E-3,
124520.0000,-5.76252351E-3,
124560.0000,-4.57460899E-3,
1.246E005,-6.52865879E-3,
124640.0000,-3.34156747E-3,
124680.0000,-6.76269736E-3,
124720.0000,-4.56896471E-3,
124760.0000,-5.04141068E-3,
1.248E005,-5.78703266E-3,
124840.0000,-4.08357475E-3,
124880.0000,-3.58844968E-3,
124920.0000,-7.23753171E-3,
124960.0000,-7.74762267E-3,
1.25E05,-4.31821076E-3,
125040.0000,-8.24096147E-3,
125080.0000,-6.27869600E-3,
125120.0000,-3.59993638E-3,
125160.0000,-7.96096772E-3,
1.252E005,-5.78706898E-3,
125240.0000,-5.05688647E-3,
125280.0000,-4.32090461E-3,
125320.0000,-6.26349915E-3,
125360.0000,-5.78351505E-3,
1.254E005,-6.03643805E-3,
125440.0000,-6.77091628E-3,
125480.0000,-5.53804915E-3,
125520.0000,-8.24583508E-3,
125560.0000,-6.04384625E-3,
1.256E005,-3.82376928E-3,
125640.0000,-7.24186143E-3,
125680.0000,-6.03281334E-3,
125720.0000,-5.79059171E-3,
125760.0000,-8.20663944E-3,
1.258E005,-3.11521091E-3,
125840.0000,-1.39046833E-3,
125880.0000,-4.56046825E-3,
125920.0000,-3.35231377E-3,
125960.0000,-8.00374895E-3,
1.26E05,-5.52796898E-3,
126040.0000,-7.50121940E-3,
126080.0000,-6.02911925E-3,
126120.0000,-6.26731897E-3,
126160.0000,-6.04010373E-3,
1.262E005,-4.56046825E-3,
126240.0000,-4.07581776E-3,
126280.0000,-5.30574331E-3,
126320.0000,-6.04014052E-3,
126360.0000,-6.01817202E-3,
1.264E005,-5.54142846E-3,
126440.0000,-4.07329807E-3,
126480.0000,-4.33445582E-3,
126520.0000,-5.27983019E-3,
126560.0000,-3.58164683E-3,
1.266E005,-5.31222112E-3,
126640.0000,-3.59077123E-3,
126680.0000,-7.71536352E-3,
126720.0000,-7.00031361E-3,
126760.0000,-6.78722654E-3,
1.268E005,-6.77087950E-3,
126840.0000,-7.97517970E-3,
126880.0000,-3.34585854E-3,
126920.0000,-2.61194957E-3,
126960.0000,-6.25598058E-3,
1.27E05,-6.03281334E-3,
127040.0000,-2.86019710E-3,
127080.0000,-3.59305809E-3,
127120.0000,-6.77492330E-3,
127160.0000,-6.04017638E-3,
1.272E005,-5.78003656E-3,
127240.0000,-4.08097403E-3,
127280.0000,-6.26353547E-3,
127320.0000,-5.30574331E-3,
127360.0000,-5.54142846E-3,
1.274E005,-3.59531189E-3,
