21,68993028 688,422296648747 112,462623582642
21,71593028 576,226674737915 112,47179450631
21,74193028 607,618639659805 112,755610303532
21,76793028 806,666960652232 113,952255788346
21,79393028 629,619162126166 113,682148461609
21,81993028 717,842873246754 114,365449959752
21,84593028 702,311979482753 114,868535657743
21,87193028 515,191536790909 114,534884260028
21,89793028 643,875717753487 115,493419262535
21,92393028 512,87199522262 115,538261988644
21,94993028 394,98583521244 115,539808342945
21,97593028 462,677273286156 116,157569825885
22,00193028 630,422178147194 117,301035566867
22,02793028 516,417709669774 117,448526466434
22,05393028 364,416596364909 117,295932419478
22,07993028 541,521955967328 118,487858521311
22,10593028 531,788717976435 118,899570182044
22,13193028 729,938233484891 120,230546476141
22,15793028 612,738900873971 120,343650399724
22,18393028 576,015659352061 120,716554806477
22,20993028 729,856645606185 121,918853936786
22,23593028 578,635393242948 121,874907992841
22,26193028 754,146129279802 123,172872966583
22,28793028 626,912252555276 123,293762735604
22,31393028 403,552612041491 122,975331523607
22,33993028 846,954375262765 125,365819061713
22,36593028 1008,5620767385 125,967792146619
22,39193028 1184,94386621761 125,982143385697
22,41793028 1552,50604723583 126,720344259081
22,44393028 1809,37922255619 126,980097438929
22,46993028 1574,25616372633 125,366959247885
22,49593028 1408,22455071549 124,114095994636
22,52193028 1209,83930223267 122,74851594376
22,54793028 822,386904986035 120,695962946446
22,57393028 572,925430980357 119,257485276875
22,59993028 653,623920460512 119,067687313977
22,62593028 558,886591292559 118,111627115275
22,65193028 493,894243096408 117,362675973624
22,67793028 556,69022157312 117,089368978773
22,70393028 553,113827211674 116,52156888722
22,72993028 564,272292542888 116,058398542124
22,75593028 400,472091236052 114,948620578424
22,78193028 630,038302321623 115,392495723325
22,80793028 488,225480022355 114,250977214341
22,83393028 643,344763588922 114,459341895522
22,85993028 641,197348305757 113,872658205598
22,88593028 597,221870950683 113,303963708699
22,91193028 661,735095562904 113,120650318375
22,93793028 754,305195105099 112,969277067722
22,96393028 738,991325397777 112,455398912088
22,98993028 671,742360070003 111,857724488234
23,01593028 733,364468023916 111,724308610574
23,04193028 550,161384424777 110,686533776262
23,06793028 495,484525605301 110,314605605278
23,09393028 462,215465198598 109,853270427024
23,11993028 452,407561059043 109,530676419366
23,14593028 490,557289083962 109,338416059866
23,17193028 497,710149891535 109,036714166715
23,19793028 544,715439459509 108,906340410174
23,22393028 549,515914655108 108,611526627926
23,24993028 675,273929360906 108,750426123763
23,27593028 758,736758151951 108,652936622245
23,30193028 1066,71709795232 109,312578835352
23,32793028 1529,59655371412 110,202421889498
23,35393028 2048,01417371642 111,236984461242
23,37993028 2072,79740168642 110,871717189658
23,40593028 1888,26091553685 110,292387954187
23,43193028 1637,48678479675 109,48056618742
23,45793028 1237,64258478117 108,375062530523
23,48393028 823,081476811704 107,273010020192
23,50993028 576,813157807824 106,617160335311
23,53593028 558,412344833498 106,497828438355
23,56193028 481,459085705458 106,203499760956
23,58793028 352,480134233233 105,840623425968
23,61393028 269,274418681694 105,587377508887
23,63993028 288,95520522477 105,599135728425
23,66593028 321,588233278733 105,646136865657
23,69193028 377,427354172338 105,75817805825
23,71793028 411,445003132588 105,848787333217
23,74393028 435,533510750239 105,899980199758
23,76993028 459,449921141729 106,014303082149
23,79593028 413,386262606879 105,920384659313
23,82193028 457,254636353703 106,095869883807
23,84793028 423,420841356204 106,092262433395
23,87393028 336,687973257584 105,983402856052
23,89993028 357,753788597029 106,058895872431
23,92593028 416,227309307151 106,4109124288
23,95193028 312,409327797979 106,222156772854
23,97793028 345,951950025575 106,45752528969
24,00393028 277,233745641925 106,492440241713
24,02993028 174,434333157387 106,327745878464
24,05593028 202,737465250812 106,592177698971
24,08193028 192,731783000431 106,759643714146
24,10793028 215,183285445032 106,97873322251
24,13393028 335,084264724378 107,488066245589
24,15993028 357,914010782896 107,943387957317
24,18593028 196,039218116134 107,613459737536
24,21193028 261,14272413527 108,084853914909
24,23793028 257,961954708947 108,340839068338
24,26393028 251,495119562381 108,621610724828
24,28993028 243,412465842438 108,847756284776
24,31593028 303,332553322651 109,340641572814
24,34193028 274,912816276058 109,681459307335
24,36793028 148,782606255391 109,485161244225
24,39393028 276,217598701381 110,239383553533
24,41993028 296,571183870275 110,739228969231
24,44593028 228,117977181676 110,762105667692
24,47193028 369,846607113213 111,654824678798
24,49793028 361,063653925776 112,036121840633
24,52393028 320,469041974833 112,315392274972
24,54993028 265,380775239405 112,564175895981
24,57593028 214,985348536877 112,733476982019
24,60193028 341,472929489529 113,6018365527
24,62793028 431,58175556961 114,370484242811
24,65393028 481,106323402663 115,005179125285
24,67993028 532,875461045844 115,629935644568
24,70593028 659,719269426434 116,577874386545
24,73193028 716,160510363858 117,398380770943
24,75793028 442,659919525748 116,856772195214
24,78393028 390,787095120586 117,155539564523
24,80993028 420,304498882471 117,788724855701
24,83593028 436,300914242483 118,414105755482
24,86193028 305,604294345023 118,398933752805
24,88793028 449,652605236341 119,554316211148
24,91393028 283,399401950028 119,443092097797
24,93993028 158,743554481249 119,486915659398
24,96593028 92,3222418414935 119,766652660174
24,99193028 236,226813246929 120,049781438679
25,01793028 345,733816639221 119,863298881877
25,04393028 183,556231452017 118,563353589435
25,06993028 294,866950651151 118,425627716393
25,09593028 353,979270230408 118,040764784624
25,12193028 543,733890109387 118,190389425785
25,14793028 596,403445987177 117,756867464122
25,17393028 568,296364542681 117,04298541967
25,19993028 437,250544039588 115,957505540394
25,22593028 450,669065752491 115,491455542857
25,25193028 354,751141620954 114,554368160459
25,27793028 212,715217518104 113,505473461513
25,30393028 388,238731241481 113,720122638382
25,32993028 401,908748473822 113,162407140283
25,35593028 188,404719481335 111,850684121218
25,38193028 188,14395766177 111,479242106216
25,40793028 179,410668439372 110,951609980541
25,43393028 336,672386720924 111,083354955536
25,45993028 264,716735899088 110,259871242953
25,48593028 197,493504964655 109,640174684599
25,51193028 440,050150463292 110,119479838093
25,53793028 320,924096661695 109,090140041832
25,56393028 314,155680478115 108,787999777602
25,58993028 221,282498152532 108,029485327348
25,61593028 223,262908344151 107,734072158335
25,64193028 276,767008620825 107,523116708012
25,66793028 319,010908115065 107,275714702032
25,69393028 157,805801359141 106,358015039523
25,71993028 94,7745057286056 105,952758833053
25,74593028 139,106930148107 105,783751034976
25,77193028 223,892494679753 105,723796782845
25,79793028 206,349804605688 105,319758243706
25,82393028 175,254483071368 104,977445339466
25,84993028 161,828016184046 104,67646765885
25,87593028 318,660610172425 104,920256925912
25,90193028 365,976528571932 104,697785809315
25,92793028 280,557129981406 104,234047420214
25,95393028 380,975049753422 104,366405617157
25,97993028 240,443810425674 103,64784472322
26,00593028 263,619656925986 103,678354829664
26,03193028 366,269535240092 103,693294839408
26,05793028 281,604731421948 103,292000168134
26,08393028 264,077626535738 103,141344420351
26,10993028 320,18929437908 103,139808881003
26,13593028 263,372553149462 102,853025759968
26,16193028 231,034760820344 102,691185226233
26,18793028 347,485312236695 102,890828591022
26,21393028 373,187650312639 102,850677360539
26,23993028 315,265616809041 102,648125224398
26,26593028 253,029245779016 102,442093958154
26,29193028 282,320324523308 102,474453730938
26,31793028 436,091532002652 102,820267320864
26,34393028 534,556633565432 103,050627563323
26,36993028 571,55830808043 103,144830824561
26,39593028 618,324058834481 103,270823755327
26,42193028 592,964953647968 103,267233364137
26,44793028 462,005140481805 102,989319996857
26,47393028 380,476027102091 102,835703215566
26,49993028 391,125941866311 102,909368469515
26,52593028 414,643607873712 103,080872270266
26,55193028 371,671802947509 103,062298144664
26,57793028 369,820404864115 103,156175079767
26,60393028 355,367071961001 103,273181056665
26,62993028 328,306473685484 103,297337820024
26,65593028 442,639150255754 103,701155489446
26,68193028 443,014936851294 104,055137724902
26,70793028 386,5593270062 103,76720732625
26,73393028 846,854933165786 105,275030787107
26,75993028 1012,13818695094 106,070532975053
26,78593028 980,367098846214 106,148964900148
26,81193028 1039,16603037234 106,601584201544
26,83793028 1012,33952933357 106,792313060906
26,86393028 910,176760903955 106,88345503115
26,88993028 682,487027158398 106,440352244789
26,91593028 544,362668280322 106,408842360025
26,94193028 384,954040888721 106,03435285664
26,96793028 531,235776640258 106,831916760274
26,99393028 515,62969754497 107,219736937192
27,01993028 363,652094710067 106,955525956299
27,04593028 422,516364890273 107,49320871031
27,07193028 467,481522291388 107,940073037214
27,09793028 535,959409709078 108,649135305193
27,12393028 463,090153943499 108,567145997112
27,14993028 781,604058104072 110,048015270456
27,17593028 977,159434966374 111,175140868561
27,20193028 1013,93704070622 111,777673258474
27,22793028 930,434315991281 111,983437103231
27,25393028 755,262650524386 111,792918381324
27,27993028 646,714985444735 111,884982555419
27,30593028 492,900283844618 111,739551332005
27,33193028 466,820196530866 112,072726160143
27,35793028 506,965109414391 112,732442052771
27,38393028 422,316898739283 112,869397945366
27,40993028 397,11993514023 113,276580790691
27,43593028 301,995416744145 113,355127885839
27,46193028 361,662135609807 114,085229290335
27,48793028 421,859181510043 114,861974614846
27,51393028 320,946429287017 114,947413333969
27,53993028 354,685365791535 115,600357733858
27,56593028 491,004144577003 116,719340847612
27,59193028 424,579769360244 116,981418882073
27,61793028 460,083885948396 116,546342168536
27,64393028 420,07902170554 115,738699916603
27,66993028 309,455759620942 114,649758998866
27,69593028 287,752701581008 113,963283018834
27,72193028 369,594683396499 113,711251491322
27,74793028 345,65697212214 113,00052665069
27,77393028 429,555969161732 112,771708838107
27,79993028 375,125266125587 111,946324286474
27,82593028 445,562288136755 111,689822049418
27,85193028 516,038707487565 111,390585445721
27,87793028 511,379622695015 110,7962461848
27,90393028 829,936292504002 111,527737451662
27,92993028 1015,92413249417 111,56349512505
27,95593028 1178,31319722369 111,579084411754
27,98193028 1246,16952130505 111,226565308587
28,00793028 1089,91240363457 110,075975444645
28,03393028 1050,74689089159 109,513093694143
28,05993028 822,390196254066 108,156056671346
28,08593028 590,702575280285 106,951298628105
28,11193028 383,337765285286 105,838636896158
28,13793028 457,577277137012 105,800672615725
28,16393028 221,94027843439 104,413955655723
28,18993028 300,185770956042 104,501235029339
28,21593028 342,163609780767 104,143798282947
28,24193028 277,421016643363 103,527636816486
28,26793028 274,361042865723 103,1989598365
28,29393028 389,126691353888 103,235741483846
28,31993028 492,462813534826 103,160877473958
28,34593028 462,152518023355 102,663963999753
28,37193028 478,289294829086 102,438378681696
28,39793028 509,88542096902 102,199578276282
28,42393028 467,089631434495 101,741049972596
28,44993028 441,558465198504 101,40955768947
28,47593028 339,097262098449 100,80087615761
28,50193028 355,139089304083 100,676554923189
28,52793028 268,940987653082 100,100007034393
28,55393028 202,734949788334 99,7542310333382
28,57993028 242,425518439023 99,6604267332579
28,60593028 216,99613099301 99,3487691671728
28,63193028 282,955672449014 99,3923512416313
28,65793028 151,963150766724 98,7558380782075
28,68393028 79,8327369259432 98,4989873360206
28,70993028 163,154531364914 98,5549372797242
28,73593028 264,049670597286 98,6831496924678
28,76193028 269,577800870837 98,5378902684145
28,78793028 193,965620196946 98,2350026745828
28,81393028 269,534945018634 98,3521974835515
28,83993028 300,415593433149 98,3192089042601
28,86593028 209,699830403551 98,018259172325
28,89193028 192,762929245345 97,9168661826083
28,91793028 240,705104040997 97,9900787478202
28,94393028 244,426899751223 97,9681512081161
28,96993028 238,140235301348 97,9248313595887
28,99593028 292,450223463999 98,0527210791284
29,02193028 366,354428669709 98,2410981494271
29,04793028 334,441892754218 98,2133023676297
29,07393028 250,324864440079 97,9928672227311
29,09993028 377,749166281033 98,3296414740384
29,12593028 527,522163685031 98,8167379525592
29,15193028 462,444910452014 98,7711780717118
29,17793028 313,800405975806 98,4352420933526
29,20393028 310,617501963835 98,4728966801385
29,22993028 359,550482694113 98,7562393099907
29,25593028 355,348155083406 98,8302680688991
29,28193028 321,478146113012 98,9668573209858
29,30793028 221,85004669164 98,7195976756212
29,33393028 349,397664143482 99,2196614568693
29,35993028 435,967579281727 99,6981960114278
29,38593028 433,161979070884 99,8425155258122
29,41193028 620,616878214 100,396442292243
29,43793028 954,793985719138 101,786953138345
29,46393028 981,953758662699 102,02545955492
29,48993028 1110,78566148317 102,70024032453
29,51593028 1093,39035265637 103,035837455305
29,54193028 872,641786485034 102,6762848943
29,56793028 671,60032222461 102,24908776655
29,59393028 623,087785954493 102,400308320683
29,61993028 533,423075041693 102,456030558937
29,64593028 408,946473443138 102,288587924863
29,67193028 409,836671705145 102,586252690312
29,69793028 388,561602124317 102,952672954228
29,72393028 215,392114264695 102,586285284951
29,74993028 251,451153980726 103,001017922193
29,77593028 312,863444298377 103,695745219141
29,80193028 186,852752993472 103,437505229818
29,82793028 347,451978952226 104,475000491052
29,85393028 290,516077427789 104,727948552592
29,87993028 100,966064868788 104,296796063267
29,90593028 139,640714253753 104,866613563994
29,93193028 116,635516640617 105,09093131459
29,95793028 261,017941149021 106,179487726733
29,98393028 117,805890497109 105,923366022726
30,00993028 261,568259609148 107,011809203142
30,03593028 129,930395529371 106,909681900433
30,06193028 18,9425628182407 106,809607530741
30,08793028 209,342498240661 108,065899992989
30,11393028 355,839733595657 109,208122698496
30,13993028 190,708456960611 108,927271929405
30,16593028 336,091216350446 110,069204238181
30,19193028 214,424941387373 110,009411101696
30,21793028 235,123473852491 110,408752041451
30,24393028 188,706986710876 109,583522619917
30,26993028 56,070239911618 108,384886746074
30,29593028 319,523831715376 108,9882019394
30,32193028 147,948435140477 107,595204922595
30,34793028 72,8173441481367 106,721215930497
30,37393028 85,1393700556155 106,231024799949
30,39993028 301,6819573712 106,622713614296
30,42593028 87,5302887528323 105,06884218653
30,45193028 69,0085486070329 104,537706309751
30,47793028 168,095724837432 104,442781353175
30,50393028 243,218830745996 104,203761721459
30,52993028 375,177027094914 104,220517649143
30,55593028 377,515249313957 103,658945252497
30,58193028 399,450579514434 103,259621739574
30,60793028 467,191892927418 103,03631589606
30,63393028 249,369382503454 101,620128021229
30,65993028 223,088205991364 101,199301945955
30,68593028 265,285646481727 100,91092926538
30,71193028 169,386396700622 100,05729282217
30,73793028 94,5515541293553 99,4090025877721
30,76393028 148,393811105414 99,2520721826433
30,78993028 173,93035656775 98,9001336173944
30,81593028 156,19982563302 98,4336460325702
30,84193028 236,977867835853 98,383737993845
30,86793028 109,934625297695 97,4519760177137
30,89393028 163,05480100388 97,4309756038723
30,91993028 246,587747776271 97,3090073351784
30,94593028 180,436716014832 96,685002581676
30,97193028 187,982810902105 96,4635639189684
30,99793028 99,2660128564758 95,7929187011416
31,02393028 103,582363441306 95,6052465883283
31,04993028 70,5687685441426 95,1584550833467
31,07593028 107,95372646444 95,0667988277259
31,10193028 84,8649866791447 94,6695392157681
31,12793028 115,182868838029 94,5716954245406
31,15393028 88,071880968525 94,1927552695208
31,17993028 126,358831908467 94,1436538277552
31,20593028 232,52682128206 94,2233670943363
31,23193028 294,171982380875 94,1698487683225
31,25793028 324,651385208003 94,0583733591731
31,28393028 324,42332822245 93,8656150461047
31,30993028 229,672728051092 93,4102443625686
31,33593028 220,326565148557 93,2797042763596
31,36193028 245,805288292629 93,1855966390136
31,38793028 86,2190937673113 92,5887358371757
31,41393028 53,6982283630477 92,4396899820926
31,43993028 127,627389742241 92,518607749951
31,46593028 124,276558919084 92,4176321256623
31,49193028 108,410176029719 92,2942734932507
31,51793028 116,131134569354 92,2486933628948
31,54393028 139,805418816021 92,2571396220289
31,56993028 133,064054154719 92,196987255498
31,59593028 131,441965907062 92,1591739214299
31,62193028 107,157905173685 92,0833814566087
31,64793028 122,749433084903 92,095811496135
31,67393028 202,010491762499 92,3309174288806
31,69993028 236,599940942854 92,4401277150731
31,72593028 221,716329048654 92,458599663194
31,75193028 171,500554254251 92,3377974672526
31,77793028 222,718887196259 92,5132739820971
31,80393028 132,076553887843 92,4566333518949
31,82993028 -104,185297195229 91,7504181188577
31,85593028 -19,8174723384873 92,0020453294282
31,88193028 131,983584766468 92,6066048030313
31,90793028 89,6135494802056 92,657225784886
31,93393028 -3,62954121613438 92,4365364119458
31,95993028 119,57960988487 92,8152540495998
31,98593028 313,542231492129 93,7001299241012
32,01193028 200,84376602212 93,5848106331962
32,03793028 58,7493174720476 93,2146224432049
32,06393028 73,2359477693917 93,4424723060947
32,08993028 60,1152793677511 93,6147200935822
32,11593028 15,1322114214399 93,6512147798261
32,14193028 3,02243119616469 93,799692737925
32,16793028 26,9971910281392 94,0725220658655
32,19393028 74,5535635723272 94,4719659538346
32,21993028 96,9229010810304 94,7916602589356
32,24593028 127,725504356144 95,1070198539028
32,27193028 178,146196983193 95,6367889693417
32,29793028 129,55067873379 95,6254427186384
32,32393028 189,387013526713 96,2946393670625
32,34993028 22,2893404584356 95,8398437338677
32,37593028 81,5402171360547 96,3570199303436
32,40193028 151,093059123734 96,8727208303588
32,42793028 243,607290036281 97,7389790523035
32,45393028 38,0705010976117 97,1073093287182
32,47993028 147,677185651543 97,8745033301656
32,50593028 204,112774250339 98,5854384835151
32,53193028 14,4231230056512 98,0174882178603
32,55793028 163,261431607992 98,9835578588345
32,58393028 309,733125846521 100,0015661315
32,60993028 361,99021614099 100,633115249213
32,63593028 368,219369701942 101,007446529322
32,66193028 519,499258219661 102,156156516695
32,68793028 392,102093997975 101,982365333817
32,71393028 421,579622897747 102,570339839713
32,73993028 311,69802313616 102,516219883104
32,76593028 138,284929407069 102,132592485486
32,79193028 52,6344001800189 102,146088227667
32,81793028 85,4282489653624 102,739628669265
32,84393028 55,2475184891537 102,637330615239
32,86993028 236,125426824939 102,929844454115
32,89593028 148,353409735711 101,916295519431
32,92193028 159,227399468496 101,410946122433
32,94793028 104,699408595141 100,590428710137
32,97393028 337,435822387481 101,149634904076
32,99993028 108,608335771616 99,4658466210344
33,02593028 255,813769427958 99,6953286656814
33,05193028 57,4718629764038 98,1880098493232
33,07793028 52,3973715622242 97,7380534802188
33,10393028 236,41774027169 98,0781779525824
33,12993028 -34,8430308912111 96,2502535827701
33,15593028 93,3160810763393 96,5099631439369
33,18193028 167,257996149481 96,2793394330832
33,20793028 28,053155372314 95,1570461492331
33,23393028 116,741195328386 95,1950029249235
33,25993028 18,6724951346905 94,2404334301886
33,28593028 30,0554336241639 93,943460152085
33,31193028 90,8121735694831 93,7630659341676
33,33793028 106,442048671139 93,3764414673542
33,36393028 48,7435450718876 92,7213479446325
33,38993028 -6,62613374795819 92,1415265727656
33,41593028 63,0266013672535 92,0919486083805
33,44193028 14,2797857644064 91,4466546833016
33,46793028 166,624502277456 91,7829444126026
33,49393028 55,0180638859283 90,8134203939351
33,51993028 149,015470402011 91,0099177553917
33,54593028 169,224854784877 90,6194600628339
33,57193028 187,460644711336 90,4009730641028
33,59793028 65,9605802200695 89,5812639051894
33,62393028 109,209564683627 89,580916175577
33,64993028 158,179869309339 89,3893364408516
33,67593028 217,212353203201 89,3301680980561
33,70193028 145,167368071607 88,7384807730653
33,72793028 103,308669042302 88,4200467176501
33,75393028 51,4945919675174 87,9805684659105
33,77993028 57,6616650303004 87,8234120317769
33,80593028 158,348058830011 87,9338831502963
33,83193028 179,415036850564 87,7306247522795
33,85793028 108,78820371349 87,3076563276357
33,88393028 120,341251652809 87,2043269675783
33,90993028 101,090258825075 86,9304026681121
33,93593028 179,345883395729 87,0633201017276
33,96193028 292,688146208469 87,210232056422
33,98793028 336,666410424602 87,1919945318973
34,01393028 321,776293313326 87,0043952538987
34,03993028 262,150408274016 86,7140564791325
34,06593028 221,625098783785 86,4958104275987
34,09193028 170,275559332729 86,2498179880017
34,11793028 67,6868439074797 85,8698234624927
34,14393028 107,554570792563 85,9183924458367
34,16993028 110,130032076646 85,8718825480489
34,19593028 -9,11202288556615 85,4709778421375
34,22193028 -18,2027538591738 85,4029177871778
34,24793028 1,51724566311441 85,4330076401653
34,27393028 20,2821524173851 85,4732648426027
34,29993028 -10,644461366961 85,3942950374228
34,32593028 11,199595176141 85,4173852277129
34,35193028 96,9018816228681 85,7288894089635
34,37793028 63,1419014055728 85,6658962809473
34,40393028 69,9896841161963 85,6866514611682
34,42993028 89,9685813994001 85,8540717538323
34,45593028 73,2310085679374 85,8004434866126
34,48193028 67,1978153521932 85,9588972865163
34,50793028 -9,07096635938342 85,6839797405276
34,53393028 104,995898964351 86,1528097553752
34,55993028 103,797806110005 86,3541364365716
34,58593028 9,09494701772928E-13 86,0632224711996
34,61193028 50,4767184535567 86,3086957612479
34,63793028 126,059316427934 86,8052161927258
34,66393028 37,6583544112527 86,7153394659036
34,68993028 -29,1852616080923 86,5358917300027
34,71593028 46,6781508931153 87,042017219338
34,74193028 48,9975978176499 87,2038959916871
34,76793028 78,1379659556096 87,5641768539977
34,79393028 89,0637900536003 87,6924953406963
34,81993028 234,691378187086 88,5222325036026
34,84593028 251,043641844637 88,8494679382305
34,87193028 191,628278677959 88,9723477599129
34,89793028 94,4306494472894 88,6356491298804
34,92393028 265,007604973529 89,7134017899186
34,94993028 189,406775008644 89,7000157058536
34,97593028 140,497535216896 89,7303542752924
35,00193028 184,175981461374 90,2079439778234
35,02793028 200,259146498929 90,5975797150558
35,05393028 178,562869571931 90,8254163716006
35,07993028 144,902263815366 91,0196950035944
35,10593028 102,126946802063 91,1040720828224
35,13193028 161,557551186793 91,7212113468694
35,15793028 158,069675534113 92,0640076565629
35,18393028 127,188836704564 92,2651548123061
35,20993028 121,518537400871 92,6090334583376
35,23593028 99,4384038622647 92,8134787305947
35,26193028 220,249167965228 93,7897806193994
35,28793028 210,285426449293 94,1358320368754
35,31393028 179,583065937709 94,37497951176
35,33993028 171,699478470374 94,7504953550657
35,36593028 92,3199090964326 94,749995593188
35,39193028 82,0700191283277 95,0883288392098
35,41793028 196,429138190431 96,1007790299343
35,44393028 103,958710027377 96,046558200939
35,46993028 43,0444208644012 95,5747685487225
35,49593028 281,297680437703 96,2758480188316
35,52193028 262,23473901539 95,6235725290135
35,54793028 306,441695285541 95,3242449010824
35,57393028 200,71638022659 94,2612781876631
35,59993028 244,192272800549 93,9993899833347
35,62593028 227,873466805087 93,4039821916381
35,65193028 132,662340716603 92,4447830525143
35,67793028 209,586752097985 92,3860554832004
35,70393028 40,5836525285404 91,0422156652587
35,72993028 -0,884365594982228 90,4681730213696
35,75593028 69,4114239006185 90,3834051780388
35,78193028 126,569633890582 90,1833132716571
35,80793028 177,044362712047 89,9660793399574
35,83393028 62,8370423472034 88,9653680320991
35,85993028 112,884969959457 88,8761450429021
35,88593028 204,720216230422 88,8547399682015
35,91193028 228,929197690972 88,5091556917001
35,93793028 127,587609564237 87,6409061525361
35,96393028 107,033900736386 87,2541684998378
35,98993028 108,088226440967 86,8909244865176
36,01593028 79,489716324365 86,4045272756465
36,04193028 58,0666514811201 85,9888591270536
36,06793028 51,4374728031689 85,6375605311913
36,09393028 143,190267665742 85,7214067482975
36,11993028 66,7688601802711 84,9787685900422
36,14593028 71,3957815535377 84,7984598079253
36,17193028 114,703051187334 84,6483293129888
36,19793028 155,219468042012 84,5043603437333
36,22393028 103,054730846237 83,9769016178491
36,24993028 54,5137224379359 83,5738651557697
36,27593028 66,5476235276192 83,3916966083471
36,30193028 78,7686590480498 83,1752808344886
36,32793028 49,5469441572495 82,821166777945
36,35393028 18,2643827612073 82,5040589467221
36,37993028 33,4349184253269 82,3677963224099
36,40593028 87,3797575468207 82,3523545203845
36,43193028 35,8658835794331 81,9247365172898
36,45793028 43,3912482276473 81,8401023301616
36,48393028 -0,453009594942159 81,4613436273782
36,50993028 87,2510151133783 81,6866518116196
36,53593028 160,013147561436 81,6921563105327
36,56193028 147,604051913096 81,5221929934414
36,58793028 95,0206745547848 81,2085265688994
36,61393028 93,9703098324444 81,1191532513328
36,63993028 103,414375407985 81,0231186951529
36,66593028 35,337071470105 80,7101609577062
36,69193028 -10,3610270689287 80,4928785545987
36,71793028 0,220057757684117 80,4531525782799
36,74393028 66,06981363879 80,594873620391
36,76993028 68,4272405850315 80,5468775588572
36,79593028 58,7047148074907 80,4701966940905
36,82193028 93,0336865955414 80,5490492075747
36,84793028 135,659800228863 80,6485893947274
36,87393028 136,825476765071 80,6686924949125
36,89993028 65,0914804574859 80,4295191275429
36,92593028 57,8538108591856 80,4160465768165
36,95193028 107,788476959448 80,5671422087699
36,97793028 83,8181884912283 80,6042933292152
37,00393028 18,4284757306368 80,3368959852092
37,02993028 110,538444268826 80,7303617338012
37,05593028 123,341209785914 80,8194874913811
37,08193028 151,524920987805 80,995931314234
37,10793028 127,199494627471 81,0322917251751
37,13393028 105,458545528685 80,9931204130831
37,15993028 119,681026560743 81,2180466800394
37,18593028 51,0449394354828 81,0588823639564
37,21193028 37,9986567575315 81,1431592432273
37,23793028 51,0772962826504 81,2628541515256
37,26393028 127,166341978113 81,693795809611
37,28993028 141,071130698858 81,9437041956539
37,31593028 125,961750577615 81,9879447156589
37,34193028 178,98402881132 82,3875815653646
37,36793028 215,151362290278 82,6413685850778
37,39393028 276,810639645316 83,1850385206961
37,41993028 203,749978724919 83,0633146960622
37,44593028 230,103594247987 83,31280837595
37,47193028 285,731274274812 83,8862060732941
37,49793028 152,539591244769 83,6207870725557
37,52393028 54,6777410094628 83,2936172000548
37,54993028 160,152585312728 84,0491965381028
37,57593028 164,956629149509 84,2632270606704
37,60193028 226,934042707567 84,870065401584
37,62793028 162,132385684075 84,8807884344271
37,65393028 125,141406377112 84,8604984641828
37,67993028 269,784067648857 85,8955799431799
37,70593028 232,591519436562 86,00555075657
37,73193028 222,953270158555 86,3452026922193
37,75793028 114,960311709631 86,0372457783405
37,78393028 229,378048967824 86,9485968516088
37,80993028 200,977006441174 87,2201164218921
37,83593028 41,4706878939305 86,6713905907595
37,86193028 136,547758652524 87,5287340699093
37,88793028 81,7097773567975 87,6055958072706
37,91393028 21,6723027076732 87,6219156804597
37,93993028 51,7165037596737 88,1187433249255
37,96593028 113,602962503208 88,8121295009426
37,99193028 126,139492104319 89,2743704322649
38,01793028 0 88,9386391476589
38,04393028 136,27459058365 90,146108055263
38,06993028 86,6089404905124 90,3351094289027
38,09593028 8,28314468583039 89,6271493695804
38,12193028 -31,7465139178425 88,9842150292942
38,14793028 64,6249129487528 89,0994728268051
38,17393028 121,190290145639 88,9740119889566
38,19993028 38,4581078829037 88,1026377876051
38,22593028 -11,135679294398 87,4571500668258
38,25193028 94,1348206722996 87,6432126127733
38,27793028 79,7355905016366 87,1374591938834
38,30393028 26,6641905815341 86,4850146851534
38,32993028 63,1727194309615 86,3290000095487
38,35593028 7,73700587964731 85,6538778244377
38,38193028 46,3369305611564 85,5324419613434
38,40793028 40,9788582432238 85,1285102194098
38,43393028 -29,8150855010877 84,4341108557861
38,45993028 99,844837165731 84,8080972051193
38,48593028 186,381349170136 84,8092155224217
38,51193028 193,721132589499 84,4725586350431
38,53793028 154,086873794016 83,9642678461436
38,56393028 3,34458691770396 82,9542035801124
38,58993028 95,8805025506144 83,236825920706
38,61593028 194,682960522171 83,3105769271979
38,64193028 247,596224634124 83,2147889931847
38,66793028 90,1346161923984 82,1673229496255
38,69393028 70,1382718779737 81,9784227082806
38,71993028 59,4122393158532 81,6512474983475
38,74593028 109,429918024005 81,660159968814
38,77193028 11,366964972749 80,9262769769896
38,79793028 110,579131440933 81,2737493800191
38,82393028 108,160862154405 80,9005952873329
38,84993028 52,3671638164956 80,5126257476001
38,87593028 -47,0357826016825 79,9251232218094
38,90193028 -94,3381003056852 79,6343573588799
38,92793028 12,4018040075816 79,9286686528744
38,95393028 13,5318831298123 79,6553668899841
38,97993028 -13,0871025913698 79,447893672438
39,00593028 -73,7886228407342 79,0593878623336
39,03193028 -99,6903524364693 78,885586106583
39,05793028 -72,300334213639 78,8673655542089
39,08393028 -131,075365011585 78,5056311588517
39,10993028 -116,749780193774 78,5265119736313
39,13593028 4,95756906808356 78,8465157488844
39,16193028 47,6889066981635 78,8573184318458
39,18793028 2,952209266924 78,6308788326249
