tubo_420,led_420,tubo_420_corr,led_420_corr,tubo_420_integral,led_420_integral,lambda
200,20.25,3.88728183264696,5.84758252825321,744.111726072408,24474.060502775,401.15
221,22.5,4.28544009781738,6.48217829921957,756.499703780601,25220.8398265416,401.51
241.25,28,4.65393508628703,8.02502381718302,769.801872721857,25967.0019092164,401.87
268,30.5,5.14329442338044,8.69644451543857,784.033699365638,26702.2915458024,402.23
278.5,33,5.32045919312371,9.3664098234422,798.828574023759,27412.2955700442,402.59
312.25,37.25,5.93763396597967,10.5237991463824,813.958329433006,28070.7797597979,402.94
370.5,41.25,7.00598297253368,11.5888440147174,830.453456460673,28732.7080167442,403.3
431.25,45.75,8.12347099575387,12.8038012415062,847.905850260005,29373.6237772989,403.66
543.5,52,10.1873438968514,14.4810502810284,866.572636582897,29992.8775267953,404.02
633.75,57.5,11.8312382638749,15.9483358282269,886.559793323928,30589.2286604308,404.38
680.75,61.5,12.6469952479779,16.9750131905077,907.009799138627,31142.5519194722,404.73
661,72,12.2333493165344,19.7975620666111,929.660436385969,31692.7983803397,405.09
647,78.5,11.9122439313105,21.4730756138704,954.199925742841,32225.3034941656,405.45
626,83.75,11.4978301243616,22.85397087704,980.022772691805,32733.4507499876,405.81
650,87.75,11.8742879720166,23.8164290181591,1006.08486732738,33205.5100796494,406.16
669,100,12.1767764675402,27.0421685377789,1034.65030678786,33670.4505707845,406.52
706.25,105.75,12.8172219290297,28.5135386650759,1065.18819819176,34112.260478071,406.88
771.5,121.5,13.9573557455774,32.657188630889,1098.08406392649,34537.9535707863,407.24
795.75,126,14.3124849755919,33.6700871810344,1132.17142594103,34929.5831334506,407.59
865.75,138.25,15.5233362344604,36.8292609016248,1168.98465347038,35312.8214809958,407.95
891,147.25,15.943877533908,39.1477538166213,1208.09816687839,35681.4889024783,408.31
943.25,162.25,16.8196053993731,42.9842143817382,1249.79642663976,36030.0628494035,408.67
1003.75,176.25,17.8188542571317,46.4856215667283,1293.3323770897,36353.5076968116,409.02
1047,189.5,18.485978282496,49.7096002171418,1340.9365444212,36670.3813842886,409.38
1080.25,199.5,18.9730171166661,52.0583408783137,1390.88091975527,36967.9530528917,409.74
1149.75,223,20.1251496861341,57.9930384270894,1442.82003494978,37243.6899407509,410.09
1177,232.5,20.5111366720637,60.1965389890156,1499.66083860274,37515.5713037549,410.45
1258,257.25,21.8204533602535,66.2939369975268,1559.987685547,37774.2653471087,410.81
1326,271,22.9022898168007,69.5408463905098,1624.23880749159,38022.9937345805,411.17
1375.5,292.5,23.6877810971424,74.8384796152123,1690.19387730171,38254.8784860538,411.52
1386.75,305.75,23.761983456685,77.8370341709207,1761.51744707772,38480.1164303842,411.88
1495.5,333.75,25.4788831837573,84.4793461630813,1836.88984669555,38696.2034134934,412.24
1548.25,357.75,26.2307755869131,90.0502628762142,1915.15531661819,38900.0325900739,412.59
1593.75,388.5,26.9105647028683,97.4605675074231,2001.10872632108,39101.444477005,412.95
1645.5,413.5,27.7216682823859,103.498078987344,2092.70988468235,39295.56539288,413.31
1688,441,28.2920182074482,109.81593797109,2186.81135571247,39475.3587803047,413.66
1726.25,460,28.8184179816062,114.09315123534,2288.05104107684,39651.8157272691,414.02
1788.5,499.5,29.7574316735926,123.474504619177,2395.02699032513,39821.1377544388,414.38
1843.25,535.25,30.5053007803611,131.608228729502,2506.18305508842,39979.7241733992,414.73
1867.25,573.25,30.7423432802519,140.221259046501,2627.54831480793,40135.4146272197,415.09
1947.25,615.25,31.9581489965748,150.019193492275,2756.64584561954,40284.2063863472,415.45
1975.5,660.75,32.2993741309661,160.505361502095,2890.43968876197,40422.4910125432,415.8
2010.25,702.25,32.7757141919828,170.109724113723,3036.49390653015,40557.8493815805,416.16
1990,726.25,32.3433875788559,175.369423103445,3188.79069606258,40685.8109489437,416.52
2087.5,802.5,33.765367623298,192.852529125095,3346.14334428278,40803.7842312221,416.87
2059.5,826.25,33.1361456510692,197.509034494945,3517.29008976866,40919.1033252316,417.23
2119.75,892.5,34.0609375053036,213.066649991898,3696.92643191028,41028.2508532711,417.59
2175.75,965.75,34.8066746530897,229.537452688369,3884.65082610541,41130.4284416373,417.94
2163.25,1016.5,34.4412625835957,240.444603211927,4089.23718530492,41229.8603949402,418.3
2217.75,1100,35.2284145895389,259.602275732693,4300.41673917596,41320.9368970745,418.65
2273,1189,36.0326862035277,280.036317339163,4534.25818505174,41411.5247507786,419.01
2295.5,1257,36.2731821198684,295.106609339152,4783.01111693394,41498.801871808,419.37
2240.5,1290.5,35.240528111242,301.571827644723,5033.64759154485,41577.9379041813,419.72
2367.25,1432.5,37.0581702894348,333.172983100946,5307.43265579952,41655.8774729957,420.08
2280.5,1470.75,35.5852869646067,340.968730136393,5597.76408499244,41730.5779205187,420.44
2366.25,1595.5,36.7616098064759,368.269711774698,5894.36159615579,41799.2054791965,420.79
2344.5,1658.75,36.3670927506705,382.27384275771,6216.7811397568,41867.9484289022,421.15
2328.5,1724.25,35.9449496895798,395.455091765688,6541.34496143816,41931.4863773818,421.5
2382,1839.75,36.6976105029612,421.104750388244,6891.49068690447,41993.6425469383,421.86
2331,1881.25,35.8245702609791,429.556730499514,7255.95876653071,42053.2224034585,422.22
2375.25,2004.5,36.3759098644227,456.085114506231,7624.58606119945,42108.4031642078,422.57
2316.75,2047.5,35.386093491916,464.635788938852,8018.47843936398,42162.586538257,422.93
2347,2132.5,35.6649667865984,481.452086793585,8411.7872226141,42213.018439698,423.28
2350,2208,35.6219951066833,497.261396981027,8830.03582558124,42263.3330583522,423.64
2396,2334,36.2040493331008,523.970076253253,9254.02760384599,42310.7000675227,423.99
2349.75,2363.75,35.4311655883079,529.542257478682,9703.69106485942,42357.3473996453,424.35
2347,2411.75,35.3399964208291,539.536708397663,10159.8921772651,42401.8518810559,424.71
2375.25,2511,35.6084170746134,559.274931573088,10615.5615581544,42443.6154237518,425.06
2260.5,2452.5,33.8017644207506,544.852784349647,11086.4824866439,42485.1051065295,425.42
2310.25,2536.5,34.4104469495329,561.308347179433,11545.1522692875,42523.64881612,425.77
2255.25,2534,33.497427793592,559.189075079549,12022.9478155024,42561.7110060438,426.13
2295.25,2579.25,33.9799782198586,567.311828319437,12489.9223643609,42597.3776557862,426.48
2251.25,2579.75,33.1582648640515,564.522155211285,12972.4786073741,42632.704704719,426.84
2168.75,2478.25,31.8918762701859,541.440817200506,13431.0661937807,42665.0936945878,427.19
2209.75,2540.25,32.4130268519041,553.58996084865,13898.164431556,42697.13251812,427.55
2167,2500.25,31.7035483017084,543.460139145628,14353.1119544267,42727.1907408488,427.9
2171.5,2475,31.6362653822344,535.717555961129,14813.5512384303,42756.7164890541,428.26
2148.75,2432.75,31.1726441023315,524.349106208227,15253.396550224,42784.7649808283,428.61
2140,2418,30.9446064286364,519.47276821242,15698.9857306037,42812.6622546261,428.97
2066,2277.5,29.7750669038532,487.658854020653,16117.2152604579,42838.2628445283,429.32
2104,2299.75,30.2588184538976,491.385296366954,16535.5971378079,42863.4318195279,429.68
2011.5,2166.25,28.8575125678046,461.724300017805,16931.7670331421,42886.78814065,430.03
1923,2037.25,27.4821955520332,432.565388930353,17314.5513777517,42909.429792309,430.39
1928.75,2023.25,27.5198689616536,428.899234305952,17673.298935085,42930.7425190337,430.74
1927.25,1950,27.4005625385018,411.899566948328,18033.6164479274,42951.9292241232,431.1
1859.5,1860.25,26.3319947214195,391.375998983916,18368.6028328961,42971.4737486439,431.45
1874.5,1819.25,26.4744916393869,381.741932489065,18700.4937214946,42990.5289898056,431.81
1829.25,1751.75,25.7488637508617,366.346824097268,19012.9448520151,43008.4116847472,432.16
1843,1726.75,25.8817581136628,360.274233436771,19325.3063946234,43026.3688607799,432.52
1762.5,1620.5,24.6806652188692,337.14138769333,19617.0653542006,43043.2391603546,432.87
1742.25,1546.25,24.2884653764037,320.261412145991,19900.3545696414,43060.0616223591,433.23
1704.75,1472.25,23.6269274210482,303.15407497089,20161.8961671978,43075.8245885903,433.58
1744.75,1442.5,24.0465319506512,295.372707775301,20420.4567965236,43091.124256353,433.94
1811.25,1384.5,24.8919732116274,282.689179832066,20663.4783669817,43105.1992649354,434.29
1998.5,1315.5,27.3197562032209,267.176845896927,20901.6008194245,43118.9269224896,434.65
2481.75,1272.25,33.7708267842318,257.212115594056,21122.7053044196,43132.2230907189,435
3035,1216.75,41.1434773936125,245.063681635327,21334.7799315368,43145.2124561173,435.35
3402.75,1169.25,45.937721380593,234.521187498467,21543.3833144463,43157.9426406803,435.71
3233.25,1141,43.5415414302254,228.289247761596,21739.3422781273,43170.2290030746,436.06
2735,1119.25,36.6704669900976,222.957205462593,21936.0428674191,43182.5220610128,436.42
2337.75,1106.5,31.2294763681957,219.610628201506,22123.735461483,43193.6892148906,436.77
1927.75,1029.5,25.701636119843,203.925581346081,22308.7970894948,43204.4661826857,437.13
1707.75,1044.5,22.7004194102618,206.278198941625,22483.2737211314,43215.0478384507,437.48
1452.5,991.5,19.2318199606931,195.043850215572,22654.1233300851,43225.4860516574,437.83
1347,977.75,17.7549622283956,191.476412043338,22823.6372764724,43235.7591042822,438.19
1262.75,920,16.6169208942783,179.868992410504,22982.2457815403,43245.4480798457,438.54
1246.25,929,16.3616848893934,181.206539306334,23141.0722821641,43255.1559469973,438.9
1201.5,894,15.7374254624627,173.973351144157,23293.0792283819,43264.4422851352,439.25
1150.5,848,15.0195835567222,164.475956172403,23442.4020558218,43273.4071881673,439.61
1138.75,839.25,14.8270021105348,162.349744169572,23582.8304004466,43281.9886534461,439.96
1136.25,823.25,14.7610060314175,158.894586125778,23720.9793698313,43290.4212443114,440.31
1085.75,782,14.0724810895624,150.58540732896,23858.1341016859,43298.7395132992,440.67
1045.25,747.25,13.5100586241265,143.495499492995,23985.1906991869,43306.6200707189,441.02
1008.75,723,13.0095370112136,138.532569580056,24107.3254054692,43314.2747998633,441.37
996,702.25,12.8392399626707,134.49527415859,24229.1692506798,43322.1841456718,441.73
967.75,670.25,12.4629880364396,128.2422473437,24343.4263427387,43329.5012007938,442.08
940,645,12.0830878219828,123.181387704955,24456.1957613637,43336.6014161819,442.44
916,618.25,11.7504061850526,117.83025840401,24561.5808136716,43343.5571184821,442.79
884.25,585.75,11.3273040467771,111.480545728271,24662.1877063679,43350.3721725332,443.14
859,560.5,10.9891253325073,106.532195889326,24760.9235659886,43357.058973655,443.5
821.75,535.25,10.481960684334,101.436624530251,24852.8151747035,43363.4964863391,443.85
826.25,521,10.5061085120269,98.4245487124555,24941.3958450166,43370.0415654759,444.2
808,508,10.2642683607784,95.8772676868187,25030.1721322823,43376.6892429302,444.56
763.5,460.75,9.69065695408299,86.8850032605012,25111.7701101929,43382.8236272704,444.91
765.25,450.25,9.71026601330805,84.8822357472652,25188.8781342569,43388.7847828345,445.26
713.75,415,9.0462339759398,78.1457009560294,25264.518408287,43394.5798730145,445.62
698.25,400.75,8.83219734208078,75.3124281772273,25334.1495718536,43400.1154590669,445.97
679.5,381.5,8.5771664713528,71.5458124497832,25401.0854651423,43405.7824169849,446.32
670,373.75,8.45372331058343,70.0631609983748,25467.7287908419,43411.7475802684,446.68
646.25,347.25,8.14056368301061,64.9877461946936,25529.8427156798,43417.54630307,447.03
624.75,336.75,7.87723065167798,63.0826895062176,25589.1059655204,43423.1162838087,447.38
607,324.5,7.65455580756283,60.7968814764957,25648.3019584213,43428.7108688838,447.74
581.25,301,7.33754565973658,56.4533405425238,25703.1463137099,43433.9809134303,448.09
578.75,290.25,7.29536660852975,54.3580219549717,25755.3611522226,43439.1949033986,448.44
548.25,277.5,6.90173568133623,51.9012681293372,25805.7169120288,43444.1977853592,448.79
532.25,265.25,6.68534535191516,49.4992785017598,25855.4704061112,43449.2045444458,449.15
530.25,265.5,6.65608118454613,49.5151111113862,25902.8671909263,43454.0145790818,449.5
491,240.25,6.16617513170534,44.8263170907156,25948.3555340274,43458.9976188483,449.85
490.75,238,6.19281482990404,44.6210763903019,25993.0877200235,43464.1879326381,450.21
474.25,228.75,5.98434977234753,42.8850609486099,26035.7843453901,43468.8580826398,450.56
457.25,218.75,5.75732081807694,40.9213617468563,26076.9699381394,43473.6045741828,450.91
448.75,209.5,5.64039787334554,39.1223203706972,26116.6187626816,43478.2167317623,451.26
424.5,199,5.33002611758492,37.1227395354324,26155.8046599854,43482.7444865415,451.62
412.5,197.25,5.1696882747457,36.7276139456738,26192.923901369,43487.127666898,451.97
404.25,188,5.06227860445325,34.977532034374,26229.1668672185,43491.4348372344,452.32
400,184.25,4.99535014586472,34.1860355339499,26264.3717060787,43495.8745142827,452.67
379.5,175.5,4.7395356356509,32.5639015328064,26299.5683431992,43500.3632832728,453.03
380.25,179,4.73853924936671,33.1408459345208,26333.3601898862,43504.6521416599,453.38
355.25,163.25,4.4186549959816,30.1678594638687,26366.1733369238,43509.0727059305,453.73
350.25,156.5,4.34527832530679,28.8462322923191,26397.232534253,43513.3983998646,454.08
333.25,151.75,4.12719827421089,27.922170469873,26428.2356183748,43517.3829732344,454.44
326.5,148.75,4.04238588813086,27.3619381708092,26457.7710986331,43521.2013297602,454.79
322.25,144.5,3.98214526014711,26.5293933146363,26486.7375457486,43525.1709384243,455.14
305.5,131.25,3.75941353350299,23.9962565968276,26514.3293570834,43529.2330887379,455.49
291.75,130.25,3.58606462262231,23.7859377539683,26541.5569250817,43533.5646597974,455.85
292,124.5,3.57526581322846,22.648014554639,26567.4773192634,43537.5708672146,456.2
278,120.75,3.40359290983361,21.9641930943939,26592.6535185712,43541.4469155396,456.55
264.5,116.25,3.23290837655541,21.1103765987334,26617.2015332426,43545.416866698,456.9
259,115.5,3.15896148173028,20.9296444117728,26641.3267913973,43549.5167022499,457.25
247,101.75,3.00700486680036,18.4037741471842,26665.0042401447,43553.6009491272,457.61
236.25,95.75,2.87566955667441,17.315747510424,26686.5479870984,43557.4617640898,457.96
240.5,94,2.9149209788492,16.9267998154023,26707.4883203953,43561.2312554802,458.31
217.5,85.5,2.62703856964257,15.3429405328484,26727.6227750386,43564.8347639199,458.66
214.25,81,2.58055906378286,14.4948355081225,26746.7638617853,43568.4024364527,459.01
213,79.5,2.56107369745222,14.2018493162542,26765.9722489458,43572.1104280818,459.37
197.25,81.5,2.3665772921825,14.5276908408755,26784.6601654079,43575.7166801319,459.72
199,76,2.38135496802709,13.5120098114042,26803.066081601,43579.214639891,460.07
186.75,73,2.22669765698011,12.9317946925171,26820.8200243956,43582.8220442673,460.42
182,70.75,2.16013686928843,12.4758925307883,26838.1505701628,43586.3041350331,460.77
177.25,67.25,2.09776356601263,11.8249110462965,26855.0288226366,43589.7323660262,461.12
164.75,61.75,1.9461817486097,10.8375280204392,26871.7008683332,43593.4077787652,461.48
166,58.75,1.95153530279153,10.2615152324064,26887.2710947092,43597.1777911244,461.83
159.25,56,1.8681006809368,9.75987294530244,26902.4009627918,43600.9663279455,462.18
157,55.75,1.83582958651742,9.68529567118109,26917.2952254156,43604.5772417566,462.53
147.5,52.75,1.71700770708065,9.1230065675975,26931.9291184641,43608.0827298511,462.88
145.25,47.75,1.68510005756727,8.230348547705,26945.9685922992,43611.5004411014,463.23
135.25,45.75,1.5612635312668,7.84630777054918,26959.4864316544,43614.9194420042,463.58
130.75,43.75,1.50673153866917,7.49044359567846,26972.7018273497,43618.3569461617,463.93
133.25,43.25,1.52871834327958,7.37193793414266,26986.0952409799,43622.1089056274,464.29
123.75,38,1.41591807941835,6.45969206333195,26998.6954048176,43625.583996684,464.64
118.5,34.5,1.35132481411586,5.84515181802016,27010.6718151867,43628.869000673,464.99
122.5,36.5,1.38975636303557,6.1522042613213,27022.5223522321,43632.2938290934,465.34
113.25,38,1.27899360579273,6.3760110124161,27034.5893409774,43635.7025932567,465.69
109.75,34.75,1.23523512951692,5.81079044331161,27046.5166032758,43639.1977574383,466.04
104.25,31,1.16942362642689,5.16645669284041,27057.9496484226,43642.6432678813,466.39
106,30.25,1.18421519762737,5.02094475975164,27069.059857444,43646.0892491182,466.74
99,29.25,1.10157682134565,4.83549305993286,27080.0346071775,43649.6888463083,467.09
91.5,24,1.01322641619651,3.94849825890161,27090.8721641908,43653.1669911723,467.45
91.5,26.5,1.00822433147808,4.33827674871755,27101.205327644,43656.4318172722,467.8
88.5,24.75,0.970477804833369,4.03230003170475,27111.5723943499,43659.7154966504,468.15
84.25,24,0.917870297259983,3.88470413219316,27121.7539364329,43662.9509605937,468.5
81.25,23.75,0.879504446934893,3.81956216954582,27131.848294751,43666.2050020782,468.85
83.75,22,0.900790135045146,3.51557838632545,27141.7916109183,43669.4446732875,469.2
75.25,19.75,0.80593585880539,3.14265259418371,27151.4582065379,43672.7674684635,469.55
75,19.75,0.797978160618684,3.12199455602053,27160.9637729556,43676.0600735819,469.9
67.5,19.25,0.729531897495702,3.09105366938919,27170.4479540078,43679.2730439517,470.25
70.5,15.75,0.756228087501586,2.51003365213292,27179.6819352197,43682.4221438716,470.6
65.5,13.75,0.698143300863645,2.17741531130864,27188.5425316309,43685.6701959149,470.95
63.5,13.75,0.673068505780267,2.16532725144158,27197.262057124,43688.9536742411,471.3
62,16.25,0.651724677008796,2.5378218989513,27206.1284328358,43692.2377697847,471.65
57.5,14,0.599365479837753,2.16813947489135,27214.9956410677,43695.5093872391,472
58.75,11.5,0.608610886894025,1.76996625100366,27223.5489924388,43698.6244646486,472.35
56.25,14.75,0.578403573770516,2.25338687533707,27232.1368373606,43701.8363439129,472.7
54,9.75,0.551002456207279,1.47808595395286,27240.6051820233,43704.9582807893,473.05
50.75,10.5,0.513271879128826,1.57774213091817,27248.7973226108,43708.0208492183,473.4
55,11,0.550745713527863,1.63650154876851,27257.0538337617,43711.2098203819,473.75
49.5,8.75,0.491028146710704,1.28956887014932,27265.1923583599,43714.4170393394,474.1
50.75,9,0.499314205286443,1.31557521786942,27273.1995222351,43717.5820196619,474.45
47,6.75,0.45858026043485,0.97849040372421,27281.0793465987,43720.7497191121,474.8
44,9,0.425893297301066,1.29427313725259,27288.9501568082,43723.9793218152,475.15
42.25,6.25,0.405493847578031,0.891195269402265,27296.7850057001,43727.3280737819,475.5
41.75,7.25,0.39731794353995,1.02507349676346,27304.5096156008,43730.6213174139,475.85
41.75,7,0.39364249213734,0.980570519336129,27312.2704045908,43733.8008682179,476.2
41.75,5.25,0.389794838599249,0.728239458939915,27319.9096705441,43737.1820336288,476.55
40.25,4.75,0.371906166182759,0.652073278063116,27327.4144843194,43740.4819923077,476.9
38.25,3.25,0.349953242935779,0.441771040568789,27334.8020076861,43743.7814103027,477.25
33.5,1,0.303469917227628,0.134587937704364,27341.9779087342,43747.2089595443,477.6
32.25,2.75,0.289398614555516,0.366635675583068,27349.1228137038,43750.4591817257,477.95
33.5,3.75,0.297228343288089,0.494324323592131,27356.4142952264,43753.7114183622,478.3
35.5,4.75,0.311366476571463,0.618974001715505,27363.8084990944,43756.8072939841,478.65
32,3.5,0.277292817116664,0.450600827814579,27371.184533397,43759.8526454684,479
30.25,1.75,0.25950626222893,0.223046704725692,27378.3985815823,43763.0738272925,479.35
29,3.75,0.245855585461578,0.472333390788253,27385.6211880928,43766.2981637912,479.7
26.75,2.75,0.224318381215138,0.3426171269828,27392.892303388,43769.4745294931,480.05
26.5,0.75,0.219977658055269,0.0924973440879298,27400.0080031596,43772.5532479824,480.4
26,2.25,0.213893714992448,0.27500620499029,27407.0957793335,43775.5981967855,480.75
27.5,-1.75,0.223683956257644,-0.211483013189045,27414.0591143903,43778.8332193948,481.1
24,-1.75,0.193464885048096,-0.209586958802104,27420.8242581007,43782.1216410063,481.45
26,1,0.207368196994449,0.118496112568256,27427.723827483,43785.3750249978,481.8
26.75,1,0.211379812037529,0.117401871572246,27434.7566014998,43788.6797678842,482.15
20.5,0.25,0.160574389633398,0.0290936176339257,27441.7525536934,43792.010219019,482.5
22,-0.75,0.170855474930424,-0.0865371886011239,27448.4674233124,43795.2020048483,482.84
21.25,-0.5,0.163378517778927,-0.0571138347865827,27455.3442764273,43798.3259043365,483.19
23.25,-0.75,0.177377387005147,-0.0850103605923283,27462.2214371924,43801.4761321382,483.54
20.25,-1.5,0.153040473762517,-0.16842549493441,27469.0528298918,43804.7223699997,483.89
20.5,-1.25,0.153509545090584,-0.139067880569867,27475.8618332993,43808.0054795903,484.24
17.75,-1.25,0.131737725272525,-0.137834239721757,27482.6830123316,43811.2463243444,484.59
17.25,-1.25,0.127024582668888,-0.136755244281204,27489.5048198858,43814.4669420156,484.94
15.5,-1.5,0.113115899120425,-0.162636684449644,27496.3161839705,43817.7020530902,485.29
16.5,-1.25,0.11939050943059,-0.134378928363435,27503.1282025798,43820.9506465836,485.64
16,-3.5,0.114869627113732,-0.373326288119628,27509.6617161442,43824.1094775902,485.98
18.75,-1.75,0.133561081869877,-0.185204700192896,27516.3663267224,43827.2337912512,486.33
14.75,-2.75,0.104100483400465,-0.288355818426471,27523.1053177712,43830.4362421384,486.68
13.25,-4.25,0.0927966923229775,-0.442222512202222,27529.7390440756,43833.7281249355,487.03
13.75,-4,0.0954829867468013,-0.412684908952409,27536.3216868635,43836.8428665965,487.38
13.25,-4.25,0.0913533396861717,-0.435344217156743,27542.906822484,43839.9186694421,487.73
14.75,-3,0.101014102955026,-0.305243584716398,27549.5355141741,43843.1442342508,488.08
14.5,-4.5,0.0985669839643532,-0.454476339855343,27556.1560777762,43846.486555707,488.43
11.25,-2.75,0.0759325281668986,-0.275767657850578,27562.598872137,43849.666012772,488.77
14.75,-4.25,0.0989290253327029,-0.423502461956946,27569.2434968234,43852.8287944219,489.12
8,-2.5,0.0533470986884442,-0.247682958196348,27575.8992736243,43856.1564816792,489.47
12.25,-5.25,0.081175749501998,-0.516874160094355,27582.5166078439,43859.4972934976,489.82
8.75,-6,0.0575878413523824,-0.586690824553251,27588.995198047,43862.6994315561,490.17
11.5,-3.75,0.0752965287870047,-0.364790636359401,27595.5355732177,43865.9541527411,490.52
16.25,-3.5,0.105886381819806,-0.338836421823378,27601.9870937071,43869.0512046679,490.86
18,-4.5,0.116861189552406,-0.434055846908935,27608.5997702119,43872.2119324533,491.21
19.25,-5.75,0.124323777084835,-0.551730008881125,27615.1251993642,43875.4639493319,491.56
18,-4.75,0.115681012796681,-0.453543018425081,27621.6423554502,43878.6989992207,491.91
14.75,-3.5,0.0943831856541803,-0.332740722306263,27628.248616357,43881.8490684289,492.26
15.75,-6.5,0.100385410095953,-0.615515076869518,27634.6015756368,43884.8458417121,492.6
11.5,-5.75,0.0730381041774421,-0.54256877388957,27641.0553955793,43888.0106810325,492.95
8.75,-3,0.055405375174507,-0.282228196807285,27647.6449918601,43891.2743616751,493.3
8.5,-6,0.0536523636946743,-0.562673528495408,27654.2260628948,43894.5785416271,493.65
7.5,-3.5,0.0472541901524987,-0.327629051723991,27660.7882794426,43897.7605616973,494
6.75,-6,0.0423986415553551,-0.559931266254849,27667.1637894541,43900.8164888843,494.34
6.25,-7.25,0.0391478926183133,-0.674685966496188,27673.5847882661,43904.0886211446,494.69
3,-7.75,0.018730715272081,-0.718902690918917,27679.9405579418,43907.372412228,495.04
4.5,-5,0.0280461910590451,-0.462984741292174,27686.38245648,43910.6488135671,495.39
4.75,-3.75,0.0295199934134745,-0.346249546804664,27692.7878174558,43913.8427155747,495.73
2,-9.25,0.0124139826164984,-0.853017948362247,27699.2219965488,43917.1043305481,496.08
3,-7.25,0.0185934895338737,-0.667594814692419,27705.524643853,43920.245630694,496.43
1.5,-6.5,0.0092760739820559,-0.597202477320933,27711.9314333367,43923.3327706163,496.78
1.75,-6.75,0.010803346856339,-0.619097917808159,27718.1741063957,43926.4431950935,497.12
3.25,-8.5,0.0200371451280553,-0.778586210690149,27724.5260111685,43929.7408005099,497.47
1.25,-6,0.00768526831932437,-0.548069420715246,27730.9066034397,43933.0777037303,497.82
1,-6.75,0.00613758969860496,-0.61551256691724,27737.3534683109,43936.3421633357,498.17
1.5,-9.75,0.00919013066022846,-0.887504046616349,27743.4811922424,43939.4158116276,498.51
0.25,-5.5,0.00152791850713239,-0.499411077759844,27749.8362401634,43942.7304680132,498.86
0.75,-9.25,0.00457346450250836,-0.838032924078674,27756.2111729882,43946.0752135033,499.21
1.5,-6.75,0.0091374132282084,-0.610901341543076,27762.359438005,43949.1465242274,499.55
-1.75,-9,-0.0106342309903005,-0.812542057707859,27768.6986318232,43952.3194455969,499.9
-1,-9,-0.00616527752512583,-0.82438568050254,27774.9503370651,43955.6789893747,500.25
0.25,-7.5,0.0015365067234004,-0.684842996715606,27781.2538702858,43959.0764995195,500.6
-1,-7.25,-0.00613191559377544,-0.660494908243812,27787.4420101647,43962.2701348849,500.94
4,-9.5,0.0244770284549013,-0.863689432622947,27793.7388139034,43965.4946853297,501.29
0.75,-8.5,0.00458782940381336,-0.772503084375431,27799.9895651655,43968.7026595053,501.64
-2.5,-11.5,-0.0152769255559725,-1.04406874085389,27805.9898706767,43971.8658141955,501.98
-2.75,-6,-0.016777992003723,-0.543868416120684,27812.2597036248,43975.198052336,502.33
2.25,-7.5,0.0137146399630357,-0.679201217217008,27818.6782083406,43978.5229642158,502.68
-0.75,-8.25,-0.00456517001469411,-0.746079213830009,27824.8328145254,43981.664961312,503.02
-0.5,-6.25,-0.00303760339979538,-0.564126345676286,27831.215116152,43984.82764029,503.37
-1.25,-10,-0.00757609502427159,-0.900473008599137,27837.5340578412,43988.0202200247,503.72
-3.75,-8.75,-0.0227193215917763,-0.787603148514911,27843.5835101418,43991.168291207,504.06
2.25,-4.75,0.0136086915408961,-0.426837690235091,27850.0039773055,43994.3375024742,504.41
-1.5,-9.5,-0.00905315148852692,-0.8518584448252,27856.3978910853,43997.518018896,504.76
-1.75,-9.5,-0.0105410305196781,-0.850166379872815,27862.4408988351,44000.645552536,505.1
-2.5,-8,-0.0150252894189599,-0.714345188375693,27868.7174820603,44003.8216252817,505.45
-2.75,-9.25,-0.0164939455575182,-0.824268863705585,27875.0043243001,44006.9636656427,505.8
-4,-8,-0.0239407704874957,-0.711382894485588,27881.1124151203,44010.0446338551,506.14
-2.75,-7.5,-0.0164296392198978,-0.665720446312741,27887.4645849811,44013.2186352334,506.49
2.75,-6.5,0.0163975871322254,-0.575832150721264,27893.8717889245,44016.4400283939,506.84
-3,-8.75,-0.0178711627905602,-0.77441705425761,27900.052511178,44019.5978818311,507.18
-3,-8.25,-0.0178617475379927,-0.729779970837986,27906.3518460606,44022.8233374253,507.53
-5,-8.5,-0.0297268962176139,-0.750816464467733,27912.4802591148,44026.0199046037,507.87
-4,-8.25,-0.0237806737711068,-0.728707789128917,27918.7890461264,44029.2582405022,508.22
-5,-7,-0.0297137475057373,-0.618045948119337,27925.1517319609,44032.4983481615,508.57
-5,-8.75,-0.0296825334562908,-0.771745869863562,27931.3152526006,44035.7089817968,508.91
0,-10,0,-0.880251386010206,27937.5526747457,44039.007039774,509.26
-4.75,-10.75,-0.028115918711182,-0.945371341927864,27943.7188840184,44042.2532288295,509.61
-4,-11.25,-0.0236696894994067,-0.989054882653781,27949.6654547642,44045.3910103785,509.95
-4.75,-8.5,-0.0280624667995736,-0.746081824084904,27955.8679899095,44048.6678613112,510.3
-4.5,-9.75,-0.0265475611488786,-0.854578635078189,27961.946349611,44051.8617822369,510.64
-1.5,-5.75,-0.00883026313960062,-0.502904510236302,27968.3024707079,44055.2052705233,510.99
-5.75,-8,-0.0337950038453227,-0.698570017374123,27974.5385693644,44058.455279061,511.33
-4,-10.25,-0.0234723957453361,-0.893627638018867,27980.798226117,44061.6959259555,511.68
-8.25,-8.5,-0.0483332052675722,-0.73985373950708,27987.0407095452,44064.8942197885,512.03
-3.25,-9.25,-0.01900649074962,-0.803703037412502,27993.1402039966,44068.0032917872,512.37
-6.75,-9.5,-0.039458217705177,-0.825073419951637,27999.3839860145,44071.1437855945,512.72
