665,460,45101.89579
670,460,35021.81943
675,460,29156.78503
680,460,24909.81417
685,460,22551.00401
690,460,20867.46002
695,460,20254.61545
700,460,20976.38802
705,460,22338.07128
710,460,23242.00557
715,460,23315.18123
720,460,21029.71428
725,460,17152.94394
730,460,13691.07717
735,460,10694.61298
740,460,8561.82422
745,460,6987.27656
750,460,6127.6397
630,465,17948.65278
635,465,23496.73433
640,465,40664.96411
645,465,63880.79545
650,465,72782.30607
655,465,66247.19347
660,465,54618.00704
665,465,42779.07335
670,465,32523.27568
675,465,26109.35491
680,465,22341.63769
685,465,20203.40333
690,465,18629.60149
695,465,18383.63168
700,465,19292.65352
705,465,20536.62693
710,465,21526.89547
715,465,21724.84186
720,465,19511.59742
725,465,15974.13048
730,465,12470.36184
735,465,9513.88359
740,465,7686.87428
745,465,6071.05225
750,465,5149.09667
630,470,17945.26825
635,470,24013.41724
640,470,43494.53163
645,470,69196.69286
650,470,78175.99401
655,470,70258.32504
660,470,57524.51091
665,470,44132.13043
670,470,33235.06878
675,470,26193.06383
680,470,22014.75707
685,470,19762.0098
690,470,18387.36279
695,470,18224.62107
700,470,19517.83121
705,470,21112.54836
710,470,22385.73053
715,470,22725.15005
720,470,19997.91437
725,470,16063.57125
730,470,12588.81959
735,470,9550.97782
740,470,7431.28654
745,470,5695.95005
750,470,4687.26341
630,475,19219.99607
635,475,26868.81601
640,475,51068.54099
645,475,82924.38043
650,475,93115.32237
655,475,83200.15298
660,475,67028.33783
665,475,50536.65074
670,475,37315.15233
675,475,28773.10493
680,475,24016.23797
685,475,21611.50248
690,475,20122.86157
695,475,19762.7812
700,475,22043.13476
705,475,23994.1018
710,475,25399.64196
715,475,25686.7165
720,475,23254.95646
725,475,18311.59303
730,475,13822.13317
735,475,9973.28714
740,475,7695.60317
745,475,6110.51537
750,475,4677.98088
630,480,19538.78352
635,480,29330.05082
640,480,58699.11083
645,480,96827.20503
650,480,108836.5987
655,480,96419.86363
660,480,77332.07641
665,480,57863.84016
670,480,42298.6801
675,480,32348.93781
680,480,26742.83045
685,480,23702.17842
690,480,22406.32058
695,480,22450.40538
700,480,24333.70584
705,480,27113.24582
710,480,29206.3576
715,480,29640.47438
720,480,26852.61546
725,480,21075.10934
730,480,15304.60579
735,480,11221.5308
740,480,8255.88795
745,480,6349.45497
750,480,4865.94921
630,485,19759.30233
635,485,29707.7373
640,485,60250.60392
645,485,100662.16342
650,485,113338.17187
655,485,99888.0655
660,485,80122.96675
665,485,60120.37737
670,485,43876.7678
675,485,33401.01308
680,485,27459.118
685,485,24493.10692
690,485,22618.96533
695,485,22974.55377
700,485,24941.41578
705,485,27920.6498
710,485,30330.14704
715,485,30852.99467
720,485,27496.54722
725,485,21615.09072
730,485,15700.63229
735,485,11508.45481
740,485,8382.47079
745,485,6330.10866
750,485,4960.20115
630,490,19878.10598
635,490,30597.55812
640,490,62604.6856
645,490,104480.15234
650,490,117064.00282
655,490,103897.72697
660,490,82598.15144
665,490,61507.15156
670,490,44356.03637
675,490,34010.7218
680,490,27978.62955
685,490,24619.06187
690,490,23116.95832
695,490,22962.25942
700,490,25556.76604
705,490,28704.49676
710,490,30889.71611
715,490,31461.23835
720,490,28080.43384
725,490,22103.81766
730,490,16208.49159
735,490,11546.21513
740,490,8555.81465
745,490,6188.99717
750,490,4729.62214
630,495,21366.26484
635,495,34955.48337
640,495,74825.43525
645,495,126328.66549
650,495,141814.55081
655,495,124627.74623
660,495,98866.60189
665,495,73063.74744
670,495,53043.26839
675,495,39932.95594
680,495,32627.93742
685,495,28912.44289
690,495,26989.16203
695,495,27149.14705
700,495,30210.75999
705,495,34253.56697
710,495,37440.22422
715,495,37793.25959
720,495,33983.2795
725,495,26195.23976
730,495,18978.95159
735,495,13477.1183
740,495,9782.01719
745,495,7112.80755
750,495,5560.49092
630,500,24921.7314
635,500,47532.18453
640,500,109497.10746
645,500,187319.61822
650,500,208986.2557
655,500,183362.14979
660,500,144216.1724
665,500,105097.15596
670,500,75470.6836
675,500,55798.89883
680,500,45612.69722
685,500,40586.44627
690,500,37623.50667
695,500,38784.30861
700,500,43750.13575
705,500,50485.81033
710,500,55561.91331
715,500,56663.51314
720,500,49793.90724
725,500,38404.1797
730,500,27573.02884
735,500,19003.7448
740,500,13598.79733
745,500,9722.23891
750,500,7016.56884
630,505,29900.12181
635,505,63402.19119
640,505,155943.85285
645,505,269281.26568
650,505,301813.39598
655,505,262965.07273
660,505,205978.88819
665,505,151043.23845
670,505,106825.34244
675,505,79198.80189
680,505,64304.18218
685,505,56461.61952
690,505,53648.34947
695,505,55262.86515
700,505,63139.41522
705,505,73264.85215
710,505,80313.56626
715,505,82865.27487
720,505,74189.13536
725,505,56191.94996
730,505,40006.2699
735,505,27290.69687
740,505,19052.68104
745,505,13362.06115
750,505,9976.14948
630,510,35880.0626
635,510,81841.15353
640,510,204577.83909
645,510,353743.13128
650,510,393794.1466
655,510,344370.80487
660,510,269241.67148
665,510,198396.53083
670,510,140129.31243
675,510,103819.03887
680,510,83345.44653
685,510,74590.5521
690,510,69883.23939
695,510,72597.85353
700,510,84183.12816
705,510,97198.45535
710,510,107375.26981
715,510,110645.45041
720,510,98840.65152
725,510,74599.23606
730,510,52794.29407
735,510,36259.35329
740,510,24897.9195
745,510,17601.25564
750,510,12641.13917
630,515,37651.88081
635,515,87759.37163
640,515,222077.46905
645,515,382537.57981
650,515,426750.14272
655,515,374378.43301
660,515,294355.64764
665,515,216448.25435
670,515,153940.78352
675,515,113235.62424
680,515,91930.87956
685,515,81553.46284
690,515,77162.80116
695,515,79008.13052
700,515,91169.16076
705,515,106302.28727
710,515,117333.08777
715,515,120628.71009
720,515,106784.36132
725,515,82130.43885
730,515,58302.89757
735,515,39766.2357
740,515,27586.58921
745,515,19364.3796
750,515,14114.57347
630,520,34006.22516
635,520,77785.30067
640,520,194984.2148
645,520,338866.55292
650,520,380332.27808
655,520,333981.39449
660,520,263229.8498
665,520,193894.95683
670,520,138326.45138
675,520,102642.26775
680,520,83009.4609
685,520,73188.90093
690,520,69282.35622
695,520,70839.41187
700,520,81758.93317
705,520,93584.39561
710,520,103690.67561
715,520,106458.73354
720,520,95027.491
725,520,72873.79529
730,520,51685.61223
735,520,35482.44064
740,520,24976.05817
745,520,17482.93703
750,520,13012.30334
630,525,27564.49888
635,525,57365.85445
640,525,139563.79195
645,525,245293.71192
650,525,276844.0597
655,525,245699.24668
660,525,195194.24004
665,525,145189.69579
670,525,103553.97918
675,525,77025.87952
680,525,62528.90973
685,525,54380.9707
690,525,51464.23204
695,525,52674.44697
700,525,59331.43622
705,525,67890.75882
710,525,74012.10033
715,525,76367.47845
720,525,68278.4692
725,525,52715.61213
730,525,37383.31557
735,525,26467.468
740,525,18648.03867
745,525,13330.66361
750,525,10041.74798
630,530,22453.82743
635,530,40696.52681
640,530,93110.00984
645,530,160907.63093
650,530,183742.29405
655,530,163129.20849
660,530,131590.65844
665,530,97650.48409
670,530,71112.69232
675,530,53101.58335
680,530,43069.31897
685,530,38633.1357
690,530,35216.71317
695,530,35567.66215
700,530,39358.48192
705,530,44817.79308
710,530,48199.17931
715,530,49661.85108
720,530,44476.18495
725,530,34484.69011
730,530,24980.55552
735,530,17771.72999
740,530,12813.09495
745,530,9414.98715
750,530,7212.37488
630,535,19714.53228
635,535,34895.88194
640,535,76790.34312
645,535,131107.16307
650,535,149295.47975
655,535,132423.02283
660,535,105893.09506
665,535,78683.61303
670,535,56909.21855
675,535,43192.26515
680,535,35347.41205
685,535,31099.52403
690,535,28805.07858
695,535,28487.06783
700,535,32031.49834
705,535,35925.01667
710,535,38537.1668
715,535,39212.95289
720,535,35440.17556
725,535,27596.44468
730,535,20089.21676
735,535,14393.16484
740,535,10236.42929
745,535,7515.78298
750,535,5640.16558
630,540,20499.11721
635,540,38695.14747
640,540,90601.51822
645,540,156799.40251
650,540,176280.63785
655,540,155432.40129
660,540,123007.02244
665,540,89700.502
670,540,64682.33244
675,540,48019.19007
680,540,39383.29281
685,540,34175.25092
690,540,32151.548
695,540,32728.88865
700,540,36721.02519
705,540,41670.48619
710,540,45353.23376
715,540,45916.27776
720,540,41291.72413
725,540,31610.81928
730,540,22543.27889
735,540,16028.8065
740,540,11463.86985
745,540,8256.63675
750,540,6135.64509
630,545,23031.04169
635,545,47272.53776
640,545,114112.39278
645,545,200649.59681
650,545,225822.51408
655,545,197893.04622
660,545,154680.86649
665,545,113278.06278
670,545,80238.29037
675,545,59537.25116
680,545,48231.51089
685,545,42496.59373
690,545,39714.153
695,545,40541.56191
700,545,46531.42119
705,545,53020.54595
710,545,57591.07798
715,545,59528.69733
720,545,52407.62488
725,545,40367.37243
730,545,28739.76079
735,545,19799.98354
740,545,13978.42888
745,545,10078.90112
750,545,7515.72985
630,550,23963.62357
635,550,50286.44934
640,550,123633.98698
645,550,216229.53951
650,550,243425.60576
655,550,214078.39449
660,550,167402.42633
665,550,121914.20372
670,550,87002.97295
675,550,64956.22067
680,550,52914.16163
685,550,46138.01007
690,550,43611.2503
695,550,44055.13338
700,550,50033.84633
705,550,57825.66951
710,550,62950.64141
715,550,64883.05625
720,550,57459.30227
725,550,43838.27799
730,550,31523.32591
735,550,21966.5718
740,550,15375.17455
745,550,11148.15605
750,550,8027.92594
630,555,21317.61871
635,555,43010.57272
640,555,103778.67074
645,555,181829.44009
650,555,205899.11524
655,555,182314.12278
660,555,143763.39087
665,555,106294.01005
670,555,76133.9652
675,555,57082.90042
680,555,46096.21397
685,555,40665.08989
690,555,37935.85203
695,555,38645.18156
700,555,43423.89922
705,555,49211.07568
710,555,53578.26623
715,555,54944.02003
720,555,49319.54232
725,555,37688.8389
730,555,27273.11239
735,555,18760.80059
740,555,13930.71265
745,555,9689.86854
750,555,7401.28619
630,560,16871.85947
635,560,30929.7693
640,560,70484.27588
645,560,123230.17813
650,560,139092.05704
655,560,124498.87592
660,560,100386.25639
665,560,75079.25256
670,560,55280.24683
675,560,42595.14511
680,560,34493.95822
685,560,30558.4417
690,560,27847.37207
695,560,28006.27774
700,560,30698.33372
705,560,33899.26873
710,560,37149.26384
715,560,37556.0159
720,560,33783.69323
725,560,26112.10835
730,560,19268.33813
735,560,13699.00182
740,560,10010.13244
745,560,7565.999
750,560,5628.87592
630,565,13477.92654
635,565,22033.27846
640,565,46012.70245
645,565,77385.57406
650,565,89235.14289
655,565,79764.41523
660,565,65646.00884
665,565,50469.14834
670,565,37744.90977
675,565,29524.50206
680,565,24431.17654
685,565,21476.84876
690,565,19597.024
695,565,18668.43236
700,565,20179.43971
705,565,22332.43017
710,565,24183.03078
715,565,24639.87048
720,565,21824.20892
725,565,17305.03084
730,565,12608.98904
735,565,9457.56962
740,565,6928.04991
745,565,5279.65964
750,565,4161.7044
630,570,11813.56686
635,570,18499.79188
640,570,37531.51242
645,570,62429.87842
650,570,70839.39938
655,570,63571.22416
660,570,52511.87148
665,570,40433.8717
670,570,30772.10939
675,570,23988.95419
680,570,20309.77512
685,570,17711.22488
690,570,16297.92115
695,570,15746.14871
700,570,16964.49366
705,570,18275.205
710,570,19458.15722
715,570,19529.08947
720,570,17769.64194
725,570,14126.96921
730,570,10271.95699
735,570,7776.61063
740,570,5707.25443
745,570,4354.46087
750,570,3293.49836
630,575,11985.01365
635,575,19975.34554
640,575,43116.32033
645,575,71854.73828
650,575,81057.91201
655,575,71635.27852
660,575,58163.66832
665,575,43820.23066
670,575,32766.9026
675,575,25839.28421
680,575,21312.17133
685,575,19037.02869
690,575,17659.86848
695,575,17676.83931
700,575,18768.44091
705,575,20609.11667
710,575,22344.69901
715,575,22707.56126
720,575,20034.78141
725,575,15707.67261
730,575,11408.00375
735,575,8273.02673
740,575,6302.11712
745,575,4531.52085
750,575,3493.81625
630,580,13427.61151
635,580,26344.53471
640,580,60971.87088
645,580,105910.48169
650,580,118852.63685
655,580,102396.09985
660,580,81110.38087
665,580,60166.92587
670,580,44007.52779
675,580,33496.51851
680,580,27622.26792
685,580,24734.57409
690,580,23330.34841
695,580,23652.92854
700,580,26303.09922
705,580,29507.49396
710,580,31545.83975
715,580,32555.50164
720,580,28419.56123
725,580,21899.25205
730,580,15878.74697
735,580,11041.2342
740,580,8119.75906
745,580,5853.77981
750,580,4461.98698
630,585,15124.40232
635,585,33946.04477
640,585,85073.59369
645,585,148815.64601
650,585,165484.30219
655,585,142328.34241
660,585,110597.6924
665,585,81847.1491
670,585,59130.39566
675,585,44395.58382
680,585,36511.92817
685,585,32372.70168
690,585,29897.51015
695,585,31350.32632
700,585,34932.62121
705,585,40043.33882
710,585,44159.04756
715,585,44716.91001
720,585,39634.44519
725,585,30587.46439
730,585,21861.18523
735,585,15230.00702
740,585,10894.06408
745,585,7970.43739
750,585,5763.97251
630,590,15862.70434
635,590,35065.49272
640,590,90447.47334
645,590,158868.50697
650,590,177865.72999
655,590,155179.16502
660,590,121241.57391
665,590,88843.02764
670,590,63131.22178
675,590,47353.78959
680,590,38904.74399
685,590,34227.90095
690,590,32379.77131
695,590,32994.81041
700,590,37334.68251
705,590,42941.74736
710,590,47168.26087
715,590,47596.14005
720,590,42435.54446
725,590,32676.05108
730,590,23417.77164
735,590,16352.43146
740,590,11421.01316
745,590,8162.82685
750,590,6119.98613
630,595,13999.13409
635,595,31223.49217
640,595,77445.76388
645,595,138074.76561
650,595,156788.33267
655,595,137675.81377
660,595,107900.10333
665,595,78330.16842
670,595,56264.96957
675,595,42834.16991
680,595,34276.50307
685,595,30476.36676
690,595,28520.09735
695,595,29100.61344
700,595,32885.84538
705,595,37248.31823
710,595,40505.15723
715,595,42040.88756
720,595,36623.98477
725,595,28662.3766
730,595,21054.07483
735,595,14163.74757
740,595,10263.41476
745,595,7451.3017
750,595,5632.42788
630,600,11304.51267
635,600,23250.18941
640,600,56242.60874
645,600,100169.54639
650,600,114894.62796
655,600,103005.313
660,600,81822.21281
665,600,60354.74103
670,600,43274.29459
675,600,32703.46944
680,600,27012.35035
685,600,23049.69353
690,600,21640.51529
695,600,22245.93384
700,600,24589.1298
705,600,27813.91631
710,600,30432.25395
715,600,30410.98925
720,600,27197.1965
725,600,20954.05202
730,600,15161.37971
735,600,10863.81794
740,600,7847.27412
745,600,5658.02109
750,600,4342.90428
630,605,9204.7452
635,605,16786.45478
640,605,38277.14978
645,605,67435.24794
650,605,77376.31664
655,605,69971.69559
660,605,57058.87768
665,605,42139.70611
670,605,30952.28021
675,605,23774.19734
680,605,19196.24419
685,605,17097.03491
690,605,15830.19865
695,605,15832.60292
700,605,17104.31126
705,605,19144.06424
710,605,20463.10074
715,605,20948.07286
720,605,18496.78811
725,605,14746.93365
730,605,10986.27688
735,605,7703.53344
740,605,5738.42429
745,605,4026.83906
750,605,3246.01354
630,610,7509.70289
635,610,12357.84466
640,610,26939.73028
645,610,45499.21615
650,610,52329.78783
655,610,47165.48675
660,610,39194.22527
665,610,29208.15005
670,610,22040.43737
675,610,16550.75523
680,610,13780.46899
685,610,12175.25171
690,610,11452.53971
695,610,11366.77584
700,610,12027.8899
705,610,13287.4452
710,610,13877.16277
715,610,14293.78571
720,610,12819.18538
725,610,10116.60421
730,610,7589.17275
735,610,5512.95843
740,610,4096.0436
745,610,2946.02181
750,610,2402.86717
630,615,7328.70372
635,615,9184.35464
640,615,18127.96615
645,615,30026.86897
650,615,34388.06577
655,615,31714.78417
660,615,26014.79125
665,615,19784.45329
670,615,15365.97864
675,615,12485.32137
680,615,10038.79455
685,615,9162.40004
690,615,8292.46273
695,615,8087.73392
700,615,8560.36353
705,615,9262.51051
710,615,9510.67882
715,615,9563.2589
720,615,8799.74688
725,615,6927.69384
730,615,5224.21812
735,615,3843.49383
740,615,2886.87249
745,615,2371.90047
750,615,1844.82341
630,620,21523.31293
635,620,8880.29549
640,620,14618.17074
645,620,23804.49798
650,620,27801.80166
655,620,25054.3389
660,620,20647.06197
665,620,15668.76707
670,620,12108.38461
675,620,9687.72446
680,620,8487.01772
685,620,7502.55316
690,620,6970.51922
695,620,6525.39095
700,620,7130.73617
705,620,7355.846
710,620,7771.03377
715,620,7793.29341
720,620,6730.51872
725,620,5538.35009
730,620,4094.55458
735,620,3021.85664
740,620,2488.95841
745,620,1956.68957
750,620,1515.552
